Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P14294	P14294		topB		260911	313459	230631	341433	246179	215720
P14375	P14375		zraR		714286		678265	892595	498467	
P14407	P14407		fumB		1.47497e+07	1.47999e+07	1.46254e+07	1.50907e+07	1.50209e+07	1.48537e+07
P14900	P14900		murD		3.8398e+06	4.01713e+06	3.90772e+06	3.90825e+06	3.70886e+06	3.93846e+06
P15005	P15005		mcrB		686486	677466	735953	654456	721106	599870
P15034	P15034		pepP		3.40007e+06	3.44217e+06	3.41811e+06	3.54019e+06	3.53487e+06	3.68431e+06
P15038	P15038		helD			430752	395603	442722	289055	424188
P15042	P15042		ligA		7.39097e+06	7.34312e+06	7.63332e+06	7.26264e+06	7.4804e+06	7.50807e+06
P15043	P15043		recQ		772073	556582	737008	560373	755092	593883
P15047	P15047		entA		697853	727116	620011	664431	633341	615283
P15067	P15067		glgX		1.60386e+06	1.6213e+06	1.65509e+06	1.6843e+06	1.63881e+06	1.66091e+06
P15070	P15070		fliN		4.17499e+06	4.04887e+06	4.40728e+06	4.83749e+06	4.20557e+06	4.27232e+06
P15082	P15082		srlR		1.02154e+06	842858	948248	817891	834415	836067
P15254	P15254		purL		3.06293e+06	3.05726e+06	3.01908e+06	3.08445e+06	2.98172e+06	3.13996e+06
P15288	P15288		pepD		1.8502e+07	1.7653e+07	1.83583e+07	1.80763e+07	1.80995e+07	1.77484e+07
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				5.84684e+06	9.91316e+06	308601	1.01025e+07		1.01137e+07
P15639	P15639		purH		4.61708e+06	4.81117e+06	4.59817e+06	4.8922e+06	4.55024e+06	4.6815e+06
P15640	P15640		purD		2.81426e+06	2.45945e+06	2.69188e+06	2.56143e+06	2.70125e+06	2.58786e+06
P15770	P15770		aroE		3.4199e+06	3.20409e+06	3.46265e+06	3.21131e+06	3.33013e+06	3.23446e+06
P15877	P15877		gcd		151159	134410	145758	165521	102245	146884
P15977	P15977		malQ		2.77224e+06	2.88451e+06	2.87058e+06	2.93089e+06	2.85971e+06	2.85965e+06
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				2.48472e+06	1.0503e+07		1.05099e+07	1.45032e+06	1.0184e+07
P16095	P16095		sdaA		5.63024e+06	5.75401e+06	5.2672e+06	5.68937e+06	5.49901e+06	5.78904e+06
P16384	P16384		miaA		2.19935e+06	2.20568e+06	2.1629e+06	2.09728e+06	2.20812e+06	2.09436e+06
P16431	P16431		hycE		3.07165e+06	3.23268e+06	3.1369e+06	3.21167e+06	3.01656e+06	3.11611e+06
P16432	P16432		hycF		382609	378991	430249	398505	277569	434039
P16433	P16433		hycG		953250	791470	868932	841239	1.04079e+06	768683
P16456	P16456		selD		6.48763e+06	6.62524e+06	6.50868e+06	6.58596e+06	6.07002e+06	6.69267e+06
P16528	P16528		iclR		2.01292e+06	1.80967e+06	1.91114e+06	1.74192e+06	1.93649e+06	1.78795e+06
P16659	P16659		proS		1.24875e+07	1.31931e+07	1.22927e+07	1.33597e+07	1.24711e+07	1.30773e+07
P16676	P16676		cysA		784192	910024	780425	723976	714577	875988
P16700	P16700		cysP		6.77309e+06	6.41754e+06	6.80771e+06	6.43307e+06	6.79022e+06	6.64595e+06
P16703	P16703		cysM		3.39444e+06	3.76901e+06	3.36402e+06	3.79769e+06	3.45608e+06	3.92177e+06
P16869	P16869		fhuE		131935	146581	108633	78355.1	152961	116845
P16926	P16926		mreC		1.37579e+06	1.63798e+06	1.38712e+06	1.6359e+06	1.35305e+06	1.44072e+06
P17109	P17109		menD		1.74679e+06	1.80079e+06	1.84847e+06	1.61842e+06	1.76843e+06	1.64533e+06
P17115	P17115		gutQ		2.09197e+06	2.10091e+06	2.0434e+06	2.02829e+06	2.05201e+06	1.99306e+06
P17117	P17117		nfsA		4.31773e+06	4.47577e+06	4.53882e+06	4.70664e+06	4.35621e+06	4.53038e+06
P17169	P17169		glmS		4.22711e+07	4.42191e+07	4.26628e+07	4.42927e+07	4.30203e+07	4.39964e+07
P17315	P17315		cirA		2.37563e+06	2.29738e+06	2.27684e+06	2.35949e+06	2.30721e+06	2.09598e+06
P17411	P17411		chbF		128294	200396	165098	175036	191378	173966
P17443	P17443		murG		2.98087e+06	3.01833e+06	3.02759e+06	3.15637e+06	2.93694e+06	3.21607e+06
P17445	P17445		betB		674284	709301	663995	710380	647204	770077
P17846	P17846		cysI		5.61431e+06	5.6687e+06	5.58113e+06	5.62642e+06	5.74147e+06	5.617e+06
P17854	P17854		cysH		6.68488e+06	6.43052e+06	7.11245e+06	6.54029e+06	6.79956e+06	6.69836e+06
P17952	P17952		murC		2.77582e+06	2.64712e+06	2.95194e+06	2.63536e+06	2.84914e+06	2.72161e+06
P17993	P17993		ubiG		3.7062e+06	3.84483e+06	3.71581e+06	3.87876e+06	3.85263e+06	3.89219e+06
P17994	P17994		yfaA		270085		209176	215509	213614	
P18133	P18133		pncB		1.81804e+06	1.82105e+06	1.80503e+06	1.86105e+06	1.84656e+06	1.83021e+06
P18196	P18196		minC		2.61558e+06	2.51369e+06	2.61215e+06	2.5716e+06	2.50312e+06	2.74168e+06
P18355	P18355				3.0196e+06	1.62914e+06	3.10677e+06	1.68827e+06	3.07171e+06	1.76927e+06
P18390	P18390		yjjA		1.57903e+06	1.35998e+06	1.58558e+06	1.4655e+06	1.48508e+06	1.30601e+06
P18775	P18775		dmsA		3.23958e+06	3.05685e+06	3.16429e+06	3.25243e+06	3.09124e+06	3.10401e+06
P18776	P18776		dmsB		2.3149e+06	2.18289e+06	2.23987e+06	2.17086e+06	2.19439e+06	2.26124e+06
P18843	P18843		nadE		1.75692e+07	1.79867e+07	1.78554e+07	1.75795e+07	1.75613e+07	1.77848e+07
P19318	P19318		narY		440929	438039	475269	433746	477423	493770
P19624	P19624		pdxA		513102	367515	554411	456286	495951	409658
P19926	P19926		agp		2.91642e+06	2.65623e+06	2.89339e+06	2.73768e+06	2.89612e+06	2.67867e+06
P19931	P19931		hyaE		1.38061e+06	1.42613e+06	1.30539e+06	1.47521e+06	1.3024e+06	1.35848e+06
P19934	P19934		tolA		1.71689e+06	1.4584e+06	1.51258e+06	1.51322e+06	1.57907e+06	1.60546e+06
P20083	P20083		parE		1.58576e+06	1.46589e+06	1.61397e+06	1.55248e+06	1.59535e+06	1.60096e+06
P20605	P20605		fic		1.62043e+06	1.38173e+06	1.51168e+06	1.37605e+06	1.55569e+06	1.51049e+06
P20966	P20966		fruA		1.11197e+07	1.03579e+07	1.09671e+07	9.9945e+06	1.07929e+07	1.03059e+07
P21156	P21156		cysD		2.40601e+06	2.38604e+06	2.49596e+06	2.46336e+06	2.35306e+06	2.51106e+06
P21165	P21165		pepQ		2.11432e+07	2.05463e+07	2.08366e+07	2.06668e+07	2.08482e+07	2.0555e+07
P21170	P21170		speA		6.73996e+06	6.55379e+06	6.72449e+06	6.62043e+06	6.60273e+06	6.78588e+06
P21179	P21179		katE		704476	654528	735395	669792	651181	607516
P21338	P21338		rna		2.03795e+06	1.87473e+06	1.98553e+06	1.73646e+06	2.00383e+06	1.74645e+06
P21365	P21365		yciC		1.08514e+06	1.02219e+06	1.22961e+06	1.0238e+06	983982	993882
P21367	P21367		ycaC		3.31867e+06	3.31701e+06	3.52957e+06	3.45641e+06	3.08142e+06	3.5771e+06
P21369	P21369		pncA		1.85046e+06	2.00006e+06	1.65813e+06	2.06458e+06	1.82823e+06	2.21889e+06
P21420	P21420		nmpC		3.05649e+07	2.83517e+07	3.00547e+07	2.88697e+07	2.84077e+07	2.87421e+07
P21499	P21499		rnr		6.21301e+06	5.96508e+06	6.06719e+06	5.89364e+06	6.17089e+06	6.09872e+06
P21507	P21507		srmB		5.36345e+06	5.12977e+06	5.25914e+06	5.03017e+06	5.35061e+06	5.35439e+06
P21513	P21513		rne		9.75109e+06	9.65003e+06	9.78338e+06	9.75851e+06	9.36246e+06	9.60843e+06
P21599	P21599		pykA		2.30749e+07	2.30923e+07	2.23628e+07	2.3548e+07	2.28502e+07	2.37019e+07
P21645	P21645		lpxD		4.17428e+06	3.83791e+06	3.82947e+06	3.83137e+06	4.04215e+06	3.67723e+06
P21829	P21829		ybhA		2.72928e+06	2.55945e+06	2.68698e+06	2.49392e+06	2.71264e+06	2.59065e+06
P21866	P21866		kdpE		828989	1.4426e+06	945430	1.69128e+06	970701	1.57315e+06
P21888	P21888		cysS		1.1183e+07	1.09708e+07	1.09832e+07	1.09094e+07	1.11891e+07	1.10968e+07
P21889	P21889		aspS		1.0996e+07	1.08904e+07	1.12441e+07	1.0972e+07	1.11096e+07	1.08807e+07
P21893	P21893		recJ		1.10308e+06	1.12413e+06	1.1837e+06	1.09492e+06	1.0475e+06	1.10947e+06
P22106	P22106		asnB		1.96108e+06	1.85917e+06	1.99183e+06	1.94137e+06	1.90106e+06	1.80234e+06
P22186	P22186		mraZ		2.38809e+06	2.30138e+06	2.0492e+06	2.33081e+06	2.277e+06	2.24984e+06
P22188	P22188		murE		6.90072e+06	6.83981e+06	6.81872e+06	6.84436e+06	6.76607e+06	6.76275e+06
P22255	P22255		cysQ		7.33935e+06	7.15683e+06	7.3478e+06	6.84434e+06	7.31923e+06	7.40525e+06
P22256	P22256		gabT		1.25931e+06	1.21198e+06	1.19788e+06	1.33723e+06	1.04197e+06	1.23175e+06
P22259	P22259		pckA		8.01699e+06	7.73726e+06	7.93672e+06	7.8737e+06	7.6944e+06	7.64975e+06
P22333	P22333		add		1.69136e+07	1.70473e+07	1.70913e+07	1.69882e+07	1.71531e+07	1.71227e+07
P22523	P22523		mukB		5.587e+06	5.27512e+06	5.53271e+06	5.29289e+06	5.4396e+06	5.24719e+06
P22524	P22524		mukE		5.51648e+06	6.03683e+06	5.29509e+06	6.57265e+06	5.19547e+06	6.24518e+06
P22525	P22525		ycbB		3.2853e+06	3.03095e+06	3.24989e+06	3.0475e+06	3.17891e+06	2.9944e+06
P22634	P22634		murI		2.4308e+06	1.75579e+06	2.30261e+06	1.72713e+06	2.37715e+06	1.88813e+06
P22707	P22707		finO		1.29841e+06	1.29749e+06	1.33771e+06	1.34198e+06	1.25646e+06	1.41191e+06
P22939	P22939		ispA		876233	1.04029e+06	1.39958e+06	1.07605e+06	1.22358e+06	1.22526e+06
P23003	P23003		trmA		1.78388e+06	1.62332e+06	1.6988e+06	1.54093e+06	1.72562e+06	1.6654e+06
P23256	P23256		malY		708351	504890	813433	545664	755597	476910
P23305	P23305		yigA		1.39921e+06	1.72358e+06	1.51816e+06	1.56899e+06	1.53576e+06	1.60212e+06
P23331	P23331		tdk		2.48112e+06	2.8226e+06	2.55354e+06	2.7828e+06	2.55088e+06	3.11872e+06
P23367	P23367		mutL		200479	454344	185848	471436	274006	472658
P23522	P23522		garL		718484	869357		624074		
P23538	P23538		ppsA		4.8624e+06	4.93769e+06	4.89975e+06	4.94707e+06	4.85609e+06	4.96591e+06
P23721	P23721		serC		1.24933e+07	1.21604e+07	1.22858e+07	1.22165e+07	1.22553e+07	1.21166e+07
P23827	P23827		eco		1.23894e+07	1.22549e+07	1.27733e+07	1.2034e+07	1.25559e+07	1.24185e+07
P23830	P23830		pssA		1.70769e+06	1.9584e+06	1.7088e+06	1.91241e+06	1.67853e+06	1.92068e+06
P23836	P23836		phoP		1.65354e+07	1.61488e+07	1.67266e+07	1.61252e+07	1.61258e+07	1.65066e+07
P23837	P23837		phoQ		1.11656e+06	1.05654e+06	1.11052e+06	1.12866e+06	1.02398e+06	1.07571e+06
P23839	P23839		yicC		6.57398e+06	6.17166e+06	6.45894e+06	5.92376e+06	6.13336e+06	5.7564e+06
P23843	P23843		oppA		2.35975e+07	2.28155e+07	2.30604e+07	2.33179e+07	2.4197e+07	2.20583e+07
P23845	P23845		cysN		4.16802e+06	3.81739e+06	4.24659e+06	3.93484e+06	4.41075e+06	3.89877e+06
P23847	P23847		dppA		1.00179e+06	910918	1.14036e+06	694620	988056	866681
P23857	P23857		pspE		1.59552e+06	1.11831e+06	1.53123e+06	1.42046e+06	1.49838e+06	1.42589e+06
P23865	P23865		prc		6.45105e+06	6.48979e+06	6.38406e+06	6.69851e+06	6.24467e+06	6.84261e+06
P23869	P23869		ppiB		4.23508e+07	4.02472e+07	4.26415e+07	3.88885e+07	4.04737e+07	3.7469e+07
P23871	P23871		hemH		2.4532e+06	2.50986e+06	2.44354e+06	2.6171e+06	2.30863e+06	2.50963e+06
P23882	P23882		fmt		7.08378e+06	7.03351e+06	6.83655e+06	7.2463e+06	7.02463e+06	7.04543e+06
P23886	P23886		cydC		881864	1.03407e+06	818872	1.00512e+06	1.01263e+06	1.0708e+06
P23893	P23893		hemL		1.07269e+07	1.15321e+07	1.09207e+07	1.12418e+07	1.08803e+07	1.12849e+07
P23894	P23894		htpX		4.32536e+06	4.4047e+06	4.05244e+06	4.23538e+06	3.95521e+06	4.25757e+06
P23908	P23908		argE		1.58696e+06	1.64662e+06	1.50749e+06	1.46425e+06	1.70952e+06	1.45401e+06
P23909	P23909		mutS		3.58417e+06	3.64044e+06	3.66115e+06	3.62702e+06	3.4913e+06	3.60087e+06
P23917	P23917		mak		984746	926448	989697	958225	1.1792e+06	975723
P24169	P24169		speF		4.18856e+06	4.40608e+06	4.40941e+06	4.43397e+06	4.09576e+06	4.3677e+06
P24171	P24171		dcp		2.16756e+06	2.21186e+06	2.0945e+06	2.19097e+06	2.11909e+06	2.15467e+06
P24173	P24173		rfaC		330561	430688	464397	435740	350701	344761
P24178	P24178		yffB		4.32821e+06	4.1616e+06	4.52125e+06	4.1321e+06	4.5794e+06	3.87772e+06
P24182	P24182		accC		2.07534e+07	2.02134e+07	2.05058e+07	1.99257e+07	2.05267e+07	2.00167e+07
P24183	P24183		fdnG		4.08708e+06	4.12176e+06	4.16967e+06	4.11104e+06	4.064e+06	4.12097e+06
P24186	P24186		folD		6.4737e+06	5.56142e+06	6.18169e+06	5.69621e+06	6.14524e+06	5.74344e+06
P24188	P24188		yceA		1.08965e+06	1.27411e+06	1.18953e+06	1.20205e+06	1.08073e+06	1.24575e+06
P24192	P24192		hypD		2.77038e+06	2.31788e+06	2.56887e+06	2.33131e+06	2.81269e+06	2.48101e+06
P24193	P24193		hypE		2.55082e+06	2.76269e+06	2.46896e+06	2.5411e+06	2.4232e+06	2.73928e+06
P24202	P24202		mrr		2.18692e+06	2.15839e+06	2.13728e+06	2.05168e+06	2.15613e+06	2.22293e+06
P24203	P24203		yjiA		3.29985e+06	3.42288e+06	3.40767e+06	3.19225e+06	3.59359e+06	2.624e+06
P24205	P24205		msbB		2.11665e+06	3.18267e+06	2.12382e+06	2.99673e+06	2.14626e+06	3.33393e+06
P24215	P24215		uxuA		2.43984e+06	2.92613e+06	2.50341e+06	2.81909e+06	2.48455e+06	2.96573e+06
P24216	P24216		fliD		888026	890370	916910	906088	928289	889861
P24224	P24224		acpS		1.97881e+06	1.78504e+06	1.83311e+06	1.91097e+06	2.06369e+06	1.93205e+06
P24228	P24228		dacB		1.75189e+06	1.90905e+06	1.82192e+06	1.89077e+06	1.67909e+06	1.87628e+06
P24230	P24230		recG		581033	860313	548587	872620	698254	825082
P24232	P24232		hmp		1.52094e+06	1.60422e+06	1.62907e+06	1.46071e+06	1.4583e+06	1.51831e+06
P24251	P24251		crl		5.98576e+06	7.00072e+06	6.1878e+06	6.71053e+06	5.69348e+06	6.6753e+06
P24252	P24252		ybgA		1.37673e+06	1.59197e+06	1.4335e+06	1.45639e+06	1.39788e+06	1.48173e+06
P24255	P24255		rpoN		791491	649360	719590	490468	796686	623226
P24554	P24554		radA		1.39377e+06	1.32155e+06	1.21626e+06	1.27869e+06	1.18513e+06	1.29093e+06
P25397	P25397		tehB		2.38431e+06	2.59185e+06	2.52565e+06	2.5901e+06	2.52497e+06	2.46045e+06
P25437	P25437		frmA		7.72169e+06	7.57693e+06	7.75413e+06	7.8145e+06	7.99809e+06	7.62307e+06
P25516	P25516		acnA		3.08686e+06	3.16832e+06	3.02353e+06	3.34945e+06	2.90102e+06	3.12459e+06
P25519	P25519		hflX		3.8534e+06	3.68596e+06	3.72052e+06	3.54095e+06	3.67173e+06	3.55714e+06
P25522	P25522		mnmE		4.63845e+06	4.1319e+06	4.54066e+06	4.33557e+06	4.57719e+06	4.28093e+06
P25524	P25524		codA		2.16253e+06	2.13593e+06	2.30485e+06	2.11626e+06	2.17507e+06	2.25492e+06
P25526	P25526		gabD		2.40578e+06	2.06388e+06	2.35962e+06	2.31058e+06	2.2258e+06	2.22483e+06
P25534	P25534		ubiH		1.15588e+06	1.11958e+06	1.09161e+06	1.1413e+06	1.04269e+06	1.12723e+06
P25535	P25535		visC		2.50062e+06	2.66373e+06	2.60615e+06	2.53572e+06	2.56267e+06	2.58596e+06
P25536	P25536		yhdE		2.41876e+06	2.45132e+06	2.51629e+06	2.36315e+06	2.39043e+06	2.54326e+06
P25539	P25539		ribD		3.93537e+06	3.90022e+06	3.81317e+06	3.6534e+06	4.09426e+06	3.84639e+06
P25552	P25552		gppA		1.36887e+06	1.44039e+06	1.42096e+06	1.36609e+06	1.35486e+06	1.51576e+06
P25553	P25553		aldA		224523	242964	246215	265932	183742	260754
P25714	P25714		yidC		7.12616e+06	6.52e+06	7.70812e+06	6.26272e+06	7.56173e+06	6.69885e+06
P25736	P25736		endA		1.63839e+06	1.95842e+06	1.82385e+06	1.7861e+06	1.7594e+06	1.99909e+06
P25745	P25745		mnmA		3.85045e+06	3.5653e+06	3.86002e+06	3.85267e+06	3.8117e+06	3.88882e+06
P25746	P25746		hflD		2.48694e+06	2.81946e+06	2.49706e+06	2.86127e+06	2.41201e+06	2.79742e+06
P25772	P25772		ligB		809455	739081	780761	716756	719339	516210
P25798	P25798		fliF		1.14292e+06	1.14046e+06	1.15497e+06	1.19115e+06	1.06716e+06	1.17826e+06
P25888	P25888		rhlE		4.24525e+07	4.18457e+07	4.18947e+07	4.18698e+07	3.99223e+07	4.18187e+07
P25889	P25889		preA		1.0204e+06	1.01355e+06		1.08155e+06	1.06361e+06	1.04762e+06
P25894	P25894		yggG		837520	679006	798432	711141	757719	736953
P25906	P25906		ydbC		1.16e+06	1.08034e+06	1.12761e+06	1.14995e+06	1.3379e+06	1.19062e+06
P26602	P26602		ubiC		1.28808e+06	1.18239e+06	1.28495e+06	1.20236e+06	1.31484e+06	1.27389e+06
P26608	P26608		fliS		2.73863e+06	2.14808e+06	2.62273e+06	2.06394e+06	2.76272e+06	2.39857e+06
P26612	P26612		amyA		740483	581655	716455	570678	734162	571982
P26616	P26616		maeA		1.02984e+07	1.04642e+07	1.01877e+07	1.03424e+07	1.03407e+07	9.80623e+06
P26646	P26646		acuI		6.2336e+06	6.24683e+06	6.14599e+06	6.27674e+06	6.16706e+06	6.31213e+06
P26647	P26647		plsC		1.13585e+06	1.16784e+06	1.12394e+06	1.28056e+06	1.04416e+06	1.21184e+06
P26648	P26648		ftsP		762554	830855	834202	777356	855785	729642
P27238	P27238		yfeD		995732	970309	1.04495e+06	1.01637e+06	1.04286e+06	1.06252e+06
P27245	P27245		marR		369822	337618	330671	303387	342575	307734
P27248	P27248		gcvT		1.00715e+07	9.32707e+06	9.73482e+06	9.48877e+06	9.7388e+06	9.29383e+06
P27249	P27249		glnD		217928	201988	268337	205486	240048	234569
P27250	P27250		yjgB		562343	479918	555527	512366	469277	358415
P27253	P27253		scpA		602326	669015	725087	807038	746783	530215
P27278	P27278		nadR		803595	783968	681776	833555	783001	747553
P27298	P27298		prlC		1.79015e+07	1.77734e+07	1.77537e+07	1.76592e+07	1.73736e+07	1.77392e+07
P27302	P27302		tktA		3.04788e+07	2.9872e+07	3.08464e+07	2.95216e+07	3.02946e+07	2.84033e+07
P27303	P27303		emrA		1.94834e+06	1.98625e+06	1.98001e+06	2.00126e+06	1.92473e+06	2.03151e+06
P27306	P27306		sthA		1.55642e+06	1.39458e+06	1.646e+06	1.40183e+06	1.55568e+06	1.45207e+06
P27431	P27431		ycfD		4.96736e+06	4.82713e+06	4.93733e+06	4.9573e+06	4.66168e+06	5.25129e+06
P27434	P27434		rodZ		1.06025e+07	1.03719e+07	1.04591e+07	1.05896e+07	1.05902e+07	1.00497e+07
P27550	P27550		acs		566214	795908	801675	636161	704796	505931
P27828	P27828		wecB		2.42624e+06	2.46695e+06	2.36433e+06	2.35947e+06	2.20455e+06	2.34378e+06
P27829	P27829		wecC		3.55068e+06	3.23369e+06	3.35093e+06	3.46274e+06	3.54987e+06	3.41738e+06
P27830	P27830		rffG		2.23486e+06	2.29593e+06	2.08586e+06	2.23416e+06	2.03817e+06	2.25038e+06
P27832	P27832		wecD		587420	640834	603051	596408	610877	451945
P27833	P27833		rffA		2.19107e+06	2.15679e+06	2.28168e+06	2.15299e+06	2.2383e+06	2.19921e+06
P27836	P27836		wecG		482184	604418	504137	586259	479988	516726
P27838	P27838		cyaY		1.16384e+06	1.16988e+06	1.06437e+06	1.0743e+06	1.1025e+06	997883
P27848	P27848		yigL		5.56455e+06	4.59235e+06	5.48653e+06	4.96466e+06	5.66151e+06	4.85462e+06
P27859	P27859		tatD		1.75379e+06	1.76969e+06	1.63205e+06	1.75307e+06	1.56822e+06	1.82353e+06
P28248	P28248		dcd		2.98777e+06	2.77937e+06	3.03466e+06	2.88559e+06	3.1184e+06	2.9335e+06
P28249	P28249		asmA		2.91987e+06	2.85874e+06	3.00914e+06	2.78068e+06	3.11954e+06	2.96589e+06
P28304	P28304		qorA		3.56809e+06	3.55514e+06	3.67418e+06	3.64371e+06	3.84794e+06	3.69127e+06
P28305	P28305		pabC		588378	604702	542716	655787	635492	665153
P28629	P28629		adiA		1.72963e+06	1.52976e+06	1.69882e+06	1.52702e+06	1.7019e+06	1.58876e+06
P28631	P28631		holB		48003.7	33334.2			11797.2	33110.9
P28635	P28635		metQ		1.37544e+07	1.35521e+07	1.38644e+07	1.36464e+07	1.33573e+07	1.34238e+07
P28903	P28903		nrdD		5.8412e+06	5.78694e+06	5.75773e+06	5.84333e+06	5.85366e+06	5.73819e+06
P28904	P28904		treC		2.42466e+06	2.67496e+06	2.34897e+06	2.8156e+06	2.47271e+06	2.69994e+06
P29012	P29012		dadX		1.22137e+06	1.19614e+06	1.16405e+06	1.21466e+06	1.22403e+06	1.23685e+06
P29018	P29018		cydD		1.44767e+06	1.37899e+06	1.41492e+06	1.39448e+06	1.33019e+06	1.27996e+06
P29131	P29131		ftsN		1.89613e+06	1.62319e+06	1.86908e+06	1.5997e+06	1.75172e+06	1.83394e+06
P29208	P29208		menC		3.15591e+06	2.72966e+06	3.09674e+06	2.83908e+06	3.09457e+06	2.88038e+06
P29217	P29217		yceH		3.3011e+06	3.17517e+06	3.26976e+06	3.17071e+06	3.45347e+06	3.21868e+06
P29680	P29680		hemE		5.33257e+06	4.81275e+06	5.17522e+06	5.15641e+06	5.34749e+06	4.81532e+06
P29744	P29744		flgL		2.81001e+06	2.76372e+06	2.65706e+06	2.55388e+06	2.66058e+06	2.96608e+06
P29745	P29745		pepT		5.69079e+06	6.2524e+06	6.30874e+06	6.5163e+06	5.69591e+06	6.15038e+06
P30011	P30011		nadC		2.06033e+06	1.84449e+06	2.066e+06	1.89369e+06	2.04455e+06	2.04387e+06
P30014	P30014		rnt		5.44908e+06	5.07038e+06	5.5374e+06	5.11498e+06	5.60832e+06	5.14872e+06
P30125	P30125		leuB		751162	766692	747697	741112	665078	696334
P30128	P30128		greB		1.87748e+06	2.01033e+06	2.08852e+06	1.99758e+06	1.81551e+06	2.08469e+06
P30130	P30130		fimD		1.8098e+06	1.60813e+06	1.62939e+06	1.77066e+06	1.87201e+06	1.43464e+06
P30131	P30131		hypF		713961	644650	720150	680883	793180	714102
P30177	P30177		ybiB		8.93715e+06	9.07454e+06	8.81381e+06	9.29483e+06	8.88063e+06	9.23348e+06
P30178	P30178		ybiC		1.85932e+06	1.88194e+06	2.12554e+06	1.87234e+06	1.93692e+06	1.99119e+06
P30744	P30744		sdaB		5.41351e+06	5.67046e+06	5.47222e+06	5.84856e+06	5.51081e+06	5.76056e+06
P30745	P30745		moaA		1.72205e+07	1.59019e+07	1.8355e+07	1.41665e+07	1.71076e+07	1.12297e+07
P30749	P30749		moaE		3.69827e+06	3.46714e+06	3.79613e+06	3.59663e+06	3.57001e+06	3.66083e+06
P30750	P30750		metN		1.63386e+06	1.74689e+06	1.73233e+06	1.81886e+06	1.58252e+06	1.74555e+06
P30843	P30843		basR		1.87513e+06	2.02268e+06	1.68723e+06	1.96961e+06	1.9365e+06	1.87586e+06
P30847	P30847		baeS			207435		150910		172302
P30850	P30850		rnb		7.87333e+06	7.67651e+06	7.83817e+06	7.67933e+06	7.92762e+06	7.72189e+06
P30852	P30852		smf		1.78503e+06	1.76687e+06	1.81966e+06	1.73748e+06	1.6525e+06	1.81426e+06
P30855	P30855		evgS		723060	566193	722969	660994	731407	603620
P30859	P30859		artI		2.17922e+06	1.9798e+06	2.22716e+06	2.02785e+06	1.99935e+06	2.00379e+06
P30864	P30864		yafC			569655		573028		588467
P30866	P30866		yafE		285309	177243	222679		227298	163230
P30870	P30870		glnE		707206	657336	741653	701342	697812	730004
P30871	P30871		ygiF		3.83321e+06	4.01807e+06	3.84147e+06	3.94725e+06	3.9962e+06	3.85784e+06
P30958	P30958		mfd		6.03618e+06	6.09067e+06	6.24148e+06	6.05212e+06	5.83233e+06	5.89848e+06
P31057	P31057		panB		9.12572e+06	8.1417e+06	8.65197e+06	8.35767e+06	8.74949e+06	8.37398e+06
P31060	P31060		modF		267302	314448	265230	216372	254958	271035
P31063	P31063		yedD		5.76244e+06	5.3553e+06	6.11322e+06	5.15521e+06	5.52163e+06	5.89972e+06
P31068	P31068		fliH		1.0815e+06	1.05185e+06	1.0698e+06	832822	1.05982e+06	1.02119e+06
P31069	P31069		kch		1.27912e+06	1.19674e+06	1.25839e+06	1.08405e+06	1.25836e+06	1.15387e+06
P31119	P31119		aas		2.50841e+06	2.33167e+06	2.57642e+06	2.45137e+06	2.54749e+06	2.33033e+06
P31120	P31120		glmM		1.11706e+07	1.17321e+07	1.13466e+07	1.13328e+07	1.11503e+07	1.13977e+07
P31133	P31133		potF		471138	470960	398040	492196		523887
P31142	P31142		sseA		6.87176e+06	6.48618e+06	6.98834e+06	6.82353e+06	7.08418e+06	6.79569e+06
P31224	P31224		acrB		5.53913e+06	5.69661e+06	5.38053e+06	5.70399e+06	5.51868e+06	5.70481e+06
P31433	P31433		yicH		1.08152e+06	1.16972e+06	1.05501e+06	1.19471e+06	1.21441e+06	1.15459e+06
P31455	P31455		yidR		2.47989e+06	2.5538e+06	2.70195e+06	2.53184e+06	2.54781e+06	2.4423e+06
