Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2		2.09237e+06	1.98774e+06	2.11221e+06	2.66844e+06	2.89874e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	1.5287e+06	1.34711e+06	1.59138e+06	1.58844e+06		1.82227e+06
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.76161e+06	1.58854e+06	1.41702e+06	1.95629e+06	1.33085e+06	1.66845e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	1.04959e+07	1.10459e+07	9.76934e+06	1.02664e+07	1.03975e+07	9.69288e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.46572e+07	2.54456e+07	2.36965e+07	2.41712e+07	2.50344e+07	2.35025e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	1	1	2.18495e+06			2.59226e+06		2.12802e+06
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	12	12	4.09522e+08	4.03901e+08	4.76264e+08	4.53091e+08	4.25209e+08	4.5298e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	5.77888e+06	5.86059e+06	6.22037e+06	6.38894e+06	6.13517e+06	5.67755e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	5.38992e+06	5.42805e+06	5.49776e+06	5.53778e+06	5.26347e+06	5.44869e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	5	5	2.37286e+07	2.49472e+07	2.79224e+07	2.5181e+07	2.59401e+07	2.58851e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.38265e+08	3.43196e+08	3.50393e+08	3.52918e+08	3.55944e+08	3.45602e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	5	5	2.98257e+06	3.12488e+06	2.52247e+06	3.04351e+06	3.47609e+06	3.23529e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	3.98797e+08	3.92608e+08	4.05461e+08	4.06278e+08	4.03821e+08	4.07472e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	6	6	2.43962e+07	2.37214e+07	2.64182e+07	2.69822e+07	2.42231e+07	2.62801e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	14	14	1.30984e+08	1.30383e+08	1.29644e+08	1.30122e+08	1.28992e+08	1.29797e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	7.85271e+07	8.24457e+07	7.90093e+07	8.27688e+07	7.64706e+07	8.11327e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	6.51528e+07	6.56147e+07	6.0338e+07	6.48018e+07	6.52942e+07	6.57924e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	9.84931e+06	9.12273e+06	9.12805e+06	9.63833e+06	9.34956e+06	9.53382e+06
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.44567e+07	1.51438e+07	1.44051e+07	1.37538e+07	1.43642e+07	1.48835e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.28673e+07	2.26212e+07	2.33404e+07	2.23324e+07	2.46673e+07	2.28398e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	4	4	1.63018e+06	1.90766e+06	1.77953e+06	1.82708e+06	1.5526e+06	1.40671e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	1	1	4.34794e+06	4.51971e+06	4.75968e+06	4.46073e+06	5.30448e+06	4.19322e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	7.37868e+06	8.28488e+06	8.03875e+06	8.18862e+06	8.4045e+06	7.66886e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	9.34734e+06	9.47333e+06	9.0282e+06	9.10029e+06	9.25994e+06	9.29976e+06
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.61347e+07	2.80086e+07	2.39072e+07	2.51515e+07	2.70331e+07	2.62617e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	17	17	5.67173e+07	5.49711e+07	5.8394e+07	5.89811e+07	5.68207e+07	5.88559e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	8.86701e+07	9.07629e+07	9.2959e+07	9.18563e+07	8.66161e+07	9.19888e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.38975e+07	2.31487e+07	2.39961e+07	2.37938e+07	2.36265e+07	2.41506e+07
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	1.98352e+07	1.99252e+07	1.89353e+07	1.85953e+07	1.99549e+07	1.81202e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	563777	603440	503621	677341	658440	
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	9.1587e+06	9.8756e+06	9.38861e+06	9.36395e+06	9.72697e+06	9.87756e+06
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.12193e+07	1.04637e+07	1.10216e+07	1.09537e+07	1.09039e+07	1.10004e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	5.95013e+08	5.89116e+08	6.01412e+08	5.99368e+08	5.84032e+08	5.9891e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	11	11	2.19585e+07	2.20838e+07	2.10859e+07	2.15743e+07	2.13905e+07	2.07735e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	8.25295e+07	8.1753e+07	9.1657e+07	8.70667e+07	8.37584e+07	8.96211e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	4	4	7.46097e+06	7.57334e+06	7.43167e+06	7.73431e+06	7.09936e+06	7.51697e+06
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	4.92334e+07	4.96369e+07	5.06662e+07	4.97249e+07	5.05699e+07	4.93162e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	8	8	4.67382e+07	4.50121e+07	4.66162e+07	4.67057e+07	4.74459e+07	4.69843e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.29974e+08	1.37912e+08	1.35786e+08	1.35532e+08	1.3247e+08	1.32773e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.56148e+08	1.5133e+08	1.56319e+08	1.61757e+08	1.61664e+08	1.56339e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	5	5	1.45715e+06	1.37994e+06	1.46179e+06	1.36183e+06	1.54055e+06	1.60225e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2	3.18355e+06	4.35832e+06	4.50048e+06	4.70905e+06	4.93949e+06	
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.25523e+06	2.45534e+06	2.46342e+06	2.59379e+06	2.31775e+06	2.42766e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	13	13	6.20693e+06	6.7005e+06	5.72367e+06	6.45491e+06	6.16695e+06	6.24383e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	4.73933e+07	4.78165e+07	5.28006e+07	5.1933e+07	5.5546e+07	5.0281e+07
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1		5.64763e+06		5.53056e+06	4.95205e+06	5.1624e+06
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	2	2	2.76271e+06	3.25789e+06	2.55956e+06	3.13682e+06	2.7272e+06	2.57424e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	1.91928e+08	1.90988e+08	1.86534e+08	1.85439e+08	1.91052e+08	1.8935e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	9	9	1.6922e+07	1.67576e+07	1.94565e+07	1.75335e+07	1.76474e+07	1.76214e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	12	12	6.7681e+06	6.56657e+06	6.76832e+06	7.24898e+06	6.33776e+06	6.642e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	11	11	6.45645e+07	6.61014e+07	6.81499e+07	6.65919e+07	6.58231e+07	6.93403e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8	6.92202e+06	7.11239e+06	6.43559e+06	7.13081e+06	6.84631e+06	7.20902e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	10	10	1.86928e+07	1.94854e+07	1.95114e+07	1.88107e+07	1.86752e+07	1.82856e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2		3.26095e+06	4.4909e+06	4.50228e+06		4.24893e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	5.58433e+07	5.57662e+07	5.62014e+07	5.40123e+07	5.54094e+07	5.56752e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	13	13	6.68573e+07	7.03046e+07	6.64957e+07	6.9426e+07	6.81155e+07	6.73649e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	8.84269e+07	9.23333e+07	8.64044e+07	9.08162e+07	8.70326e+07	9.10595e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	17	17	2.07561e+07	2.14485e+07	2.12277e+07	2.05999e+07	2.16789e+07	2.09517e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	19	19	6.37075e+07	6.46194e+07	6.20456e+07	6.26906e+07	6.33896e+07	6.39316e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	2	2	2.43362e+07	2.31699e+07	2.44849e+07	2.58297e+07	2.4325e+07	2.51544e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	7.68849e+07	7.69039e+07	7.66393e+07	7.56579e+07	7.36652e+07	7.44089e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	2.93581e+09	2.90285e+09	2.80957e+09	2.8464e+09	2.81986e+09	2.81741e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	5	2.8982e+08	2.83226e+08	2.87561e+08	2.9466e+08	2.79344e+08	2.86389e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	9.2383e+08	8.8282e+08	9.67347e+08	9.31374e+08	8.96365e+08	9.74915e+08
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.41526e+08	1.45259e+08	1.60006e+08	1.55082e+08	1.44889e+08	1.54571e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	6	6	1.80273e+07	1.8093e+07	1.75111e+07	1.80131e+07	1.80698e+07	1.76955e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	2	2	220835	250789	401830	374070	293632	357869
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	11	11	3.9717e+07	4.08772e+07	3.77935e+07	3.88132e+07	3.93566e+07	3.85205e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.47177e+08	1.53612e+08	1.54666e+08	1.52276e+08	1.51581e+08	1.56135e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	3	3	3.67777e+06	3.98536e+06	3.61916e+06	3.39857e+06	3.3873e+06	4.16829e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	3	3	591509	771701	823757	782139	876311	805582
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	6	6	9.99669e+06	9.92094e+06	9.94972e+06	1.03364e+07	1.02469e+07	9.61697e+06
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	5	5	6.95243e+06	7.80096e+06	6.3523e+06	7.07472e+06	7.22028e+06	7.02565e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	6.00414e+06	6.6147e+06	7.42998e+06	7.06639e+06	6.99317e+06	6.7964e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	5	5	9.01684e+06	8.33705e+06	8.63514e+06	8.2559e+06	8.41693e+06	8.61634e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	3	3	658644	859131	871909	688817	883496	686182
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	4	4	1.17884e+07	1.3064e+07	1.31369e+07	1.30024e+07	1.24368e+07	1.3007e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	4	4	3.51361e+06	4.30426e+06	4.11879e+06	3.34853e+06	4.35103e+06	3.8471e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	9	9	1.42028e+07	1.37922e+07	1.40193e+07	1.37083e+07	1.40371e+07	1.35686e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	5	5	4.8981e+06	6.1834e+06	5.1416e+06	6.01835e+06	5.80502e+06	5.72616e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	14	14	1.76426e+07	1.75241e+07	1.87283e+07	1.92328e+07	1.73312e+07	1.7819e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	1.86675e+07	1.89328e+07	2.09869e+07	1.95167e+07	1.96075e+07	1.9559e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	7.24474e+06	6.87795e+06	7.365e+06	7.30913e+06	7.22968e+06	7.10974e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	6.63388e+07	6.25521e+07	6.42006e+07	6.74177e+07	6.1875e+07	6.71501e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	1.80648e+06	2.09225e+06	1.7902e+06	1.86036e+06	1.66085e+06	1.85256e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1	657561	971778	928690	997460	961367	681343
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.08952e+07	1.05812e+07	1.06455e+07	9.96432e+06	1.05315e+07	1.11746e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	9.6839e+06	8.12753e+06	8.49939e+06	8.20509e+06	8.41813e+06	9.57698e+06
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	3.06641e+06	2.67165e+06	2.63424e+06	2.77576e+06	2.98704e+06	2.75911e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	9.37379e+06	1.00087e+07	9.16827e+06	9.91028e+06	1.08037e+07	1.03709e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.15655e+07	4.33228e+07	4.22719e+07	4.16113e+07	4.34533e+07	4.11749e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	12	12	3.14368e+06	3.61943e+06	3.87963e+06	3.52052e+06	3.68176e+06	3.52671e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	1.59274e+07	1.53413e+07	1.73206e+07	1.66351e+07	1.24009e+07	1.67289e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	5	5	7.07723e+06	6.72651e+06	6.87338e+06	7.16823e+06	6.67408e+06	7.02646e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	10	10	2.51994e+07	2.57339e+07	3.0885e+07	2.8769e+07	2.70225e+07	2.83681e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	1.95542e+06	1.63109e+06	2.10299e+06	1.99538e+06	1.89553e+06	2.29986e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	3	3	3.43561e+07	3.41073e+07	3.69203e+07	3.71529e+07	3.46932e+07	3.67664e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	1	1	3.4259e+07	3.49204e+07	3.6933e+07	3.50362e+07	3.73253e+07	3.71519e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	3	3	2.67585e+07	2.76182e+07	2.84191e+07	3.16088e+07	2.70943e+07	2.74215e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	9	9	3.38773e+07	3.37867e+07	3.30858e+07	3.20657e+07	3.41556e+07	3.33403e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2	1.38933e+07	1.50122e+07	1.52285e+07	1.47702e+07	1.52659e+07	1.52885e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3	4.70804e+08	4.54379e+08	4.54458e+08	4.57947e+08	4.69823e+08	4.38113e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	4.93283e+06	5.44178e+06	6.12054e+06	5.38242e+06	6.20707e+06	5.13852e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	5	5	2.131e+06	2.23247e+06	2.15624e+06	2.23454e+06	2.16993e+06	2.23185e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	4.19159e+07	4.14142e+07	4.85644e+07	4.51869e+07	4.30562e+07	4.57805e+07
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	3.36226e+06	3.49392e+06	3.99839e+06	3.77169e+06	3.59902e+06	3.71013e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	5	5	1.69959e+07	1.83141e+07	2.11952e+07	2.13353e+07	1.90524e+07	2.14876e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	30	30	3.74079e+08	3.65371e+08	3.63912e+08	3.73327e+08	3.54559e+08	3.67859e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	7	7	2.34745e+06	2.80678e+06	3.01945e+06	2.77096e+06	2.93304e+06	2.89076e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	3	3	2.66808e+06	3.10022e+06	3.57782e+06	3.15417e+06	2.64971e+06	3.12237e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	5	5	5.14039e+06	5.28082e+06	4.079e+06	5.00651e+06	5.30519e+06	4.78558e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	2.05455e+07	2.12199e+07	2.05114e+07	1.97075e+07	2.01676e+07	1.99229e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	6	6	9.61472e+07	9.74684e+07	9.18594e+07	9.2608e+07	8.90925e+07	9.67709e+07
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	5.4035e+07	5.55838e+07	5.99093e+07	5.87174e+07	5.56695e+07	5.75432e+07
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	1.1542e+08	1.19394e+08	1.2557e+08	1.17074e+08	1.25149e+08	1.15818e+08
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	4	4	3.24222e+06	3.32733e+06	3.68014e+06	3.50219e+06	3.03266e+06	3.50965e+06
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4	3.05609e+06	3.03787e+06	3.15458e+06	2.85644e+06	2.99703e+06	2.85694e+06
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3	2.27688e+06	2.45395e+06	2.29974e+06	2.2672e+06	2.35898e+06	2.47728e+06
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	12	12	1.01398e+07	1.01749e+07	1.03082e+07	9.96705e+06	1.01725e+07	9.84817e+06
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	4	4	3.29003e+06	3.18061e+06	3.35514e+06	3.40422e+06	3.05338e+06	3.60304e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	14	14	4.28172e+07	4.333e+07	4.39623e+07	4.23773e+07	4.34114e+07	4.22874e+07
P0ADF6	EDD_ECOLI	edd	Phosphogluconate dehydratase	6	6	3.69083e+06	4.87567e+06	4.06695e+06	4.48164e+06	3.49706e+06	4.04923e+06
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	15	15	8.04433e+07	7.9488e+07	7.70581e+07	7.65296e+07	8.11124e+07	7.65475e+07
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	17	17	2.18367e+08	2.13785e+08	2.24596e+08	2.23069e+08	2.05415e+08	2.21787e+08
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	4	4	4.93353e+06	4.77818e+06	5.61712e+06	5.73348e+06	4.98195e+06	5.49072e+06
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	2	2	2.59894e+06	2.63863e+06	2.98072e+06	2.4945e+06	2.5791e+06	2.76583e+06
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5	3.00813e+07	2.88434e+07	2.86383e+07	3.15811e+07	3.04049e+07	3.06029e+07
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10	8.63498e+07	8.20176e+07	8.38077e+07	8.11806e+07	8.32945e+07	8.3122e+07
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	4	4	4.64802e+07	4.6299e+07	4.79683e+07	4.82507e+07	4.47444e+07	4.68441e+07
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2	544107	561616	506048	506813	550175	526775
P0ADM8	YIEE_ECOLI	yieE	Uncharacterized protein YieE	2	2			454989	424534		460091
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	6	6	3.82041e+07	3.69274e+07	3.67502e+07	3.78203e+07	3.62772e+07	3.68821e+07
P0ADN6	YIFL_ECOLI	yifL	Uncharacterized lipoprotein YifL	1	1				241643	174925	
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	7	7	1.34295e+07	1.27965e+07	1.4292e+07	1.30075e+07	1.22815e+07	1.34894e+07
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	5	5	7.32791e+06	6.21247e+06	5.86774e+06	6.21642e+06	6.8717e+06	5.81702e+06
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	8	8	3.78429e+07	3.65625e+07	3.41175e+07	3.56849e+07	3.68581e+07	3.53275e+07
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	5	5	3.02463e+06	3.38027e+06	2.90356e+06	3.1395e+06	3.56824e+06	3.27842e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	2	2	2.14051e+07	2.12094e+07	2.19311e+07	2.37929e+07	2.24559e+07	2.33661e+07
P0ADR6	RLMM_ECOLI	rlmM	Ribosomal RNA large subunit methyltransferase M	6	6	1.0187e+07	1.02435e+07	1.04825e+07	1.07081e+07	1.04399e+07	9.95173e+06
P0ADR8	YGDH_ECOLI	ygdH	LOG family protein YgdH	18	18	3.66457e+07	3.56517e+07	3.62297e+07	3.49054e+07	3.71184e+07	3.62049e+07
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	3	3	3.91429e+07	3.74575e+07	4.10275e+07	3.84167e+07	3.72461e+07	3.92023e+07
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	11	11	2.47193e+07	2.48233e+07	2.64826e+07	2.58581e+07	2.53866e+07	2.61897e+07
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	6	6	1.03936e+07	1.06538e+07	1.03861e+07	1.07715e+07	9.93198e+06	1.06138e+07
P0ADT2	YGIB_ECOLI	ygiB	UPF0441 protein YgiB	3	3		842472	1.31473e+06	1.21773e+06		1.41694e+06
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12	1.43545e+07	1.48321e+07	1.59941e+07	1.60262e+07	1.53826e+07	1.52799e+07
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	10	10	1.41767e+07	1.50831e+07	1.48037e+07	1.48497e+07	1.40785e+07	1.50048e+07
P0ADU2	YGIN_ECOLI	ygiN	Probable quinol monooxygenase YgiN	5	5	6.45832e+07	6.33556e+07	7.45099e+07	7.0007e+07	6.80284e+07	7.16441e+07
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5	3.86733e+07	4.07147e+07	4.1508e+07	4.14255e+07	4.19456e+07	4.06513e+07
P0ADU7	YQIB_ECOLI	yqiB	Uncharacterized protein YqiB	1	1	875496	718932	770325	758794	897894	824101
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	4	4	1.11704e+07	1.16074e+07	1.09479e+07	1.07929e+07	1.06263e+07	1.0639e+07
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	5	5	4.583e+06	4.464e+06	4.54233e+06	4.18498e+06	4.65095e+06	4.38343e+06
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	8	8	6.66516e+07	6.56054e+07	7.20454e+07	7.00626e+07	6.76682e+07	7.15996e+07
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	7	7	1.12916e+08	1.11145e+08	1.12911e+08	1.15352e+08	1.03172e+08	1.1635e+08
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2	4.8331e+07	5.16951e+07	4.57808e+07	4.90257e+07	5.05481e+07	4.95827e+07
P0ADX9	RSMD_ECOLI	rsmD	Ribosomal RNA small subunit methyltransferase D	5	5	3.64906e+06	3.85187e+06	3.81256e+06	3.31331e+06	3.46256e+06	3.48722e+06
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	23	23	8.76574e+07	8.46218e+07	8.68855e+07	8.44139e+07	8.62348e+07	8.58459e+07
