Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d
O95456	O95456		PSMG1		161327	166576	155165	152704	154442	147147	159346	155224	165398	171250	160864	154712	172670	150620	157620	167085	159057	155682
O95466	O95466		FMNL1		23829.1	25872.7	27363.2	26920	25583.3	27024.3	30106.7	24694.7	25181.3	27021.2	24921.9	23079.7	24519.9	26866.3	25880.9	25439.1	25936.7	27487.1
O95478	O95478		NSA2		178132	173895	159745	176373	165131	161782	160994	160674	161658	165039	167205	174357	174497	174788	170214	167895	170228	169580
O95486	O95486		SEC24A		78836.1	73772.6	78426.8	77864.8	77173.3	75094	76043.9	80056.2	76390.4	80972.7	78068.2	76754.5	76352.8	77850.1	80263.9	76849	75177.9	77712.8
O95487	O95487		SEC24B		63081.9	63268.3	62429.6	61368.6	63294.8	62692.5	65234.6	63671.5	62457.8	60109.5	64601.9	64325.4	65065.4	63253.7	63973	61141.9	62667.8	62397.6
O95544	O95544		NADK		11737.4	11753.3	9924.28	10269.6	9041.45	9620.45	9981.84	14379.6	12828.3	11395.3	10781.8	12382.6	9909.63	9869.63	11965.2	10118.3	10896.8	12109.3
O95551	O95551		TDP2		51082.4	48771.7	49480	51453.9	50505.6	52313	51823.6	55884.7	54001.3	53578.9	54544.9	48244.2	52712.8	56947.7	57196.1	57380.2	55436.1	54651.8
O95563	O95563		MPC2		396282	384521	393735	376312	401478	398753	391652	377562	398717	372620	405927	376203	384526	387682	387012	375003	385186	377739
O95568	O95568		METTL18		15286.9	15135.8	16599.5	16092	17969.3	16566.2	16395.7	13769.4	14808.9	16208.9	12543.8	15148.1	15144.6	15866.4	13299.7	12562.6	13368.8	14052.3
O95571	O95571		ETHE1		7096.77	12378.1	9116.96	6102.63	9540.03	10189.1	11908.6	23743.3	17322.9	12970.7	16963.5	12917.3	7884.41	13943.8	20666	15164.6	15586.2	15217.8
O95573	O95573		ACSL3		22251.8	23376	21909.8	22139.6	23687.2	20714.4	24101.8	23925.3	24689.7	24951.5	24127.4	23211.7	25200.5	24919.5	24202.6	24681.4	24275.9	23362.6
O95602	O95602		POLR1A		69458.4	69159.4	67849.9	70882.9	69332.7	70140.2	70842.8	71108.1	68410.9	68940.5	69843.2	68731.4	68667.2	69441.5	68580.8	69971.1	71303.3	70418.7
O95613	O95613		PCNT		34463.1	34863.3	34834.5	34881.1	36155.7	34754.8	34693.9	35485.5	32693.3	36656.4	32784.4	35287.8	36528.8	33124.4	34115	31329.9	33687.3	31960.6
O95619	O95619		YEATS4		66290.5	69332.7	65918	70556.5	71286.4	70861.4	68878.9	66873.3	62476.9	66244.9	72255.1	67144.1	69984.5	64370.8	66509.2	60850.4	59341	64648.2
O95620	O95620		DUS4L		1879.2	2443.25	2502.98	1697.72	1834.12	1653.33	3563.31	4884.83	4348.92	3656.37	3529.36	2681.36	2896.83	4366.75	3091.17	5399.81	5386.94	3109.06
O95626	O95626		ANP32D		125181	133699	132703	127350	129283	124832	135725	116280	125936		131778	138274	135042		78533.7			116371
O95628	O95628		CNOT4		45783.3	51673.8	51917	58435.6	54138.1	48340.4	53189.6	56228.7	56762.8	58859.4	51932.8	58373.9	56232.2	53348.1	53382.5	50461.2	56179.3	55639
O95630	O95630		STAMBP		50686.2	48300.6	52543.9	52865.8	52647.7	49171.7	51200.9	52165.9	48994.2	50915.7	49357.4	50157	49779.8	50327.5	50566.9	48892.7	48298.5	49229.7
O95639	O95639		CPSF4		401805	413562	407583	398959	396029	374643	412106	423889	399577	413734	410857	395021	386167	413034	411373	427689	407323	427004
O95644	O95644		NFATC1		6172.66	6077.71	5600.35	6330.92	5562.07	5279.06	4700.7	4767.55	4991.7	6385.02	4917.2	6249.08	6119.91	4862.22	4532.19	4378.87	4823.95	4774.11
O95671	O95671		ASMTL		52082.9	51577.6	51832.9	51593.4	52429.1	53653.6	56809.4	52312	57319.2	53009.1	53207	52414.9	54844.3	54432.7	56891.7	56061.9	54494.2	54978.8
O95684	O95684		CEP43		35170.6	35837.8	34060.7	34274.2	31131.3	32859.4	35210.2	35531.6	36889.5	34593.8	34107.7	36454.5	33297.6	35555.3	36520	36653.1	36371.3	37816.7
O95696	O95696		BRD1		9590.96	8602.06	7774.15	7000.48	9809.04	8571.18	11076.2	9138.48	7760.83	7949.98	8767.32	9011.55	10146	7757.95	9666.98	9005.39	8441.54	7159.32
O95707	O95707		POP4		43627.5	45997.7	45308.8	44976.4	44240.5	44351.5	49110.5	45145.4	47836.3	46388.8	48337	46401.6	45777.1	46122.8	45899.3	43363.1	48615.4	47688.2
O95714	O95714		HERC2		80076.9	76065.8	77433.8	76810.5	80266.4	77407.4	76047.3	78146.2	78194.1	75525.3	77269.7	78991.2	74968.5	74900.6	76554.8	75336.5	77517.7	75036.8
O95721	O95721		SNAP29		293654	321379	281068	305886	306458	300397	368871	382126	351398	375788	348103	307256	318301	341854	359694	390425	376155	372549
O95747	O95747		OXSR1		297489	305045	299967	296001	303032	286169	310754	309508	302999	300959	304117	306896	301806	313688	315641	332087	319285	320827
O95749	O95749		GGPS1		20059.6	22070.3	19522.7	21825.2	20916.8	20893.3	20643.9	21887.8	21260.5	20099.3	21995.2	20703.7	22043.9	22442.8	20843.8	21454.6	21442.9	20894.7
O95757	O95757		HSPA4L		159986	163156	157588	162380	152781	150628	167089	177821	174322	166295	164912	168172	154706	168399	174659	180497	178132	177919
O95758	O95758		PTBP3		275149	285411	267496	279000	266290	279644	276252	271157	271675	266935	271254	274838	275486	275070	267925	270277	277883	268190
O95777	O95777		LSM8		364811	366570	348650	351266	329811	332627	325791	373154	365567	344585	349740	323035	340482	309742	343386	367807	370146	351527
O95782	O95782		AP2A1		350547	375490	376799	364852	358964	351730	382572	395271	396360	375036	382015	374106	375873	382269	389203	394914	377319	400063
O95785	O95785		WIZ		64908.1	64015.1	65352.9	62973.6	61137.7	59282.5	63452.1	64939.8	62482.4	60876.1	62685.3	65268.7	65492.1	61943.7	65642.3	64888.9	66615	65719.8
O95793	O95793		STAU1		158315	158167	152640	150454	153601	146247	157798	158172	157996	161176	158086	156686	154633	152262	157056	161915	159903	156034
O95801	O95801		TTC4		96689.6	92512.1	93858.5	90817.7	94288.1	87986.4	98263.4	103010	95719.5	92990.3	97297.4	99804.7	91310.1	96394.9	103250	105288	103763	103376
O95810	O95810		CAVIN2		259634	255463	238910	252998	250960	249454	269223	276258	273540	258776	270943	264251	249854	286146	283934	279689	299982	278903
O95816	O95816		BAG2		225559	218561	215082	214224	216648	223308	216199	223698	230720	218307	221427	232932	216058	222151	224548	220453	222099	235103
O95817	O95817		BAG3		68097.6	66466.4	66722.4	66385.7	64500.6	64567.4	66414.5	63593.9	64163.5	63634.9	65437.6	66210.3	65657.9	67641.6	66770.5	65929.7	63545	64476
O95819	O95819		MAP4K4		29132.1	29187.1	28215.5	28013.7	27795.5	26548.3	29437	30283.2	28651.5	28062.3	28059.1	29231.3	27502.9	29509	29813.5	30138.2	30703	28488.6
O95825	O95825		CRYZL1		19505.7	19300.6	18833.8	19624	19765	22209	21317.2	19004.8	19825.7	20062.9	21719.3	20316.4	21074.7	22462.4	20492.9	20471.9	19873.6	18854.1
O95831	O95831		AIFM1		203244	211544	205561	207905	212596	195882	236043	249052	229469	227276	228675	211649	212365	237148	245561	254739	239328	249528
O95834	O95834		EML2		39633.7	40523.1	42313.5	44126	40313.3	40107.9	41457.9	41627.3	41507.3	40600.4	41212.7	41335.8	40042.6	38169.8	39171.9	39689.2	41822.5	36789.4
O95835	O95835		LATS1		20596.2	19802.6	17986.3	19051.5	18235.7	17655.2	17350.5	19087.1	18779.9	18459.6	19541	20053	19176	18070.3	18335.1	18554.6	20140.2	16738.9
O95857	O95857		TSPAN13		4040.31	5313.9	6769.17	8007.68	5068.93	7018.42	5812.42	6195.51	7965.7	6256.41	5332.87	6936.44	5829.45	7061.32	6010.31	6683.32	6224.42	5545.57
O95861	O95861		BPNT1		96866.8	93807.1	95434.5	91548.5	94184.4	93268.6	93330.9	93401.7	95555.7	93955.4	87195.6	97977.8	98192.8	91111.6	89260.4	92650.3	93967.3	88122.8
O95865	O95865		DDAH2		59456.7	64679.9	60194.5	61733.7	60043.6	61621.7	62003	67040.5	64946	65319.4	66326.8	58897.7	64176.8	67185.8	59761.2	71194	69787.9	58541.3
O95870	O95870		ABHD16A		13760.5	16579.8	13728.1	14827.8	13045.8	13644.6	14086.6	14208.6	13772.8	13900.4	15057.8	15013.4	13345.2	11276.6	14457.4	13556.4	14185.4	13301.6
O95872	O95872		GPANK1		7608.67	6334.69	3504.86	6471.67	4135.8	4128.83	3744.7	5578.53	5700	5213.44	4346.43	4653.6	4811.58	3955.77	5816.35	5782.48	6171.91	4204.88
O95881	O95881		TXNDC12		130276	132706	141531	133575	136420	133669	142144	131223	134339	130981	123879	134429	139695	138631	141667	123084	129376	135361
O95900	O95900		TRUB2		12795.5	11381.3	11158.2	11553	12485.1	12828.7	13141.1	11161.3	13306	11225.5	11859.5	10880.4	11699.5	14129.6	13986.9	12780.3	11955.5	13880.7
O95905	O95905		ECD		117085	126063	115781	117054	119586	118085	128460	117168	120381	115444	124152	118979	119198	127389	119756	122574	124632	117226
O95926	O95926		SYF2		49823.1	59176.1	50846.8	50931.1	57757.8	57461.4	48301.7	54561.6	56023.9	55298.2	51953	60650.7	58249.2	47341.9	53753.2	54830.6	54352.1	48399.6
O95935	O95935		TBX18		3495.68	2690.87	2826.35	2736.24	1949.49	2613.18	2334.62	2371.6	2342.54	2763.73			3377.44			2099.72	2555.26	2511.83
O95983	O95983		MBD3		84085.1	87932.9	87561.1	85865.7	84589.7	84454.8	90865.2	89102.6	89011.1	85499.2	91170.3	87726.6	91609.9	92303.6	92476.1	97869.2	94720.4	90294.3
O95985	O95985		TOP3B		34082.7	32826.2	34027.5	33488.7	34229.8	32393.8	33701.7	34210.1	33303.8	32179.2	33708.2	33757.6	33311.5	34784.9	34197.2	34665	34283.3	34707.3
O95989	O95989		NUDT3		123354	120452	141875	135352	121244	126658	122372	137831	136022	126484	128503	136734	120974	131413	129205	130785	126220	142732
O95997	O95997		PTTG1		23406	24709.4	22256.6	25872.6	20705.9	20687.7	28895.2	28471.2	26161.6	26874.8	27270.3	27927.1	25810.8	30981	28004.5	34658.3	30644.8	28903.4
O95999	O95999		BCL10		63956.7	76156.5	55956.1	57441	48632.4	41633.5	52638.6	64248.1	67498	66294.6	59150.3	56329.1	50439.4	55132.7	58837.7	59822.6	55395.9	57773.4
O96000	O96000		NDUFB10		225810	225923	217498	223230	215465	206360	224557	245347	232883	236208	230136	231306	220144	232301	226027	249971	240012	229675
O96005	O96005		CLPTM1		38449.3	31442.7	40685.9	40471.4	40896.2	40627.7	44281.4	45442.1	35955.5	41447.2	36541.6	40285.4	41414.1	43122.4	43321.5	46429.3	53097	33177.2
O96006	O96006		ZBED1		9267.19	9015.39	7726.28	8323.95	9665.77	9218.39	8438.78	7490.47	7908.83	8132.86	8705.27	9245.16	9777.49	9870.1	9703.1	7854.33	9060.7	8390.86
O96007	O96007		MOCS2		118230	117309	119203	118942	114174	111935	114975	115742	124056	113749	122945	116195	123213	116324	117627	116805	117421	117616
O96008	O96008		TOMM40		54479.4	56834.1	52010.6	54393	56605	53284.6	60128	58897.6	52511.5	54304.7	60140.3	54140.3	52456.2	60395.7	59767.5	61216.9	61285.1	57093.3
O96013	O96013		PAK4		37064.2	36856.8	34029.2	34966.2	34295.4	34625	37383.8	41048.1	40320.1	41005.8	40462.6	35763	37803	41143.4	39514.9	40191.1	42017.1	40761.5
O96017	O96017		CHEK2		15676.2	13669.6	16205.1	14859.9	15977	17188.3	16822.1	14003.7	14180.9	17857.4	15419.3	15377.6	17637	13515.9	14340.1	13262.6	15011.5	14552.3
O96019	O96019		ACTL6A		487779	488749	468206	485686	473344	482874	490928	497621	495123	499520	495850	493632	490098	487386	488702	500219	494691	491170
O96028	O96028		NSD2		30038.1	31042.4	29941.6	29555.3	31038.5	31108	30736.2	29985	30678.3	29381.2	30320.8	29414.2	30682.6	29948.8	29694.3	32068.1	30634.1	29844.6
P00044	P00044		CYC1		205776	202647	215124	203019	207499	216246	127434	110508	121930	217419	120519	212126	225795	121746	127638	117085	109549	117255
P00045	P00045		CYC7		35188.3	30803.1	29745.4	33750.7	27788.6	31197.9	18336.5	18462.1	22270.3	34110.2	19642.9	31978.8	31650.4	20304.2	18886.7	18932.5	18951	19767.2
P00127	P00127		QCR6		108885	113348	107491	109757	111520	113371	60051.6	61525	56882.5	109384	55357.2	114240	117176	59197.4	62471.4	57667.6	61337	61867.3
P00128	P00128		QCR7		34794	39288.8	38148.4	36944.6	33753.4	34108.1	24808.9	21424.4	22415.2	37892.6	21364.9	39817.7	41392.1	21643.1	23191.2	25082.4	20216.3	23630.3
P00167	P00167		CYB5A		16046.1	15338.8	17190.6	17494.9	14397.8	15359.9	15698.9	12229.4	13742.5	13367.2	16084.6	17388.6	15999.1	15633.5	15736.5	13005	15445.5	14157
P00175	P00175		CYB2		22715.8	21353.2	21209.3	20767.5	20473.5	22500.9	13290.7	13978	13467.4	25343.2	13132.5	23607.6	23712.7	13874.3	14304	13333	14949.2	15297
P00330	P00330		ADH1		6.07717e+06	6.42627e+06	5.80944e+06	5.96638e+06	5.78503e+06	5.74042e+06	3.67931e+06	3.83434e+06	3.838e+06	6.69004e+06	3.72643e+06	6.60141e+06	6.49703e+06	3.69205e+06	3.81759e+06	3.93899e+06	3.90064e+06	3.64584e+06
P00338	P00338		LDHA		2.20524e+06	2.24264e+06	2.26763e+06	2.24992e+06	2.27453e+06	2.22658e+06	2.32427e+06	2.20367e+06	2.24743e+06	2.19892e+06	2.29854e+06	2.34678e+06	2.26768e+06	2.37743e+06	2.2702e+06	2.38474e+06	2.26163e+06	2.33657e+06
P00350	P00350		gnd		47825.6	48251.7	47212.4	46389.9	48047.8	46718.9	165027	155207	158039	49505.3	153333	53019.5	51667.8	162713	164671	169239	168420	171360
P00352	P00352		ALDH1A1		51825.3	54578.9	52561	53220.2	51445.3	52681.8	53368.5	52131.9	52865.1	55745.1	53194.3	54040.2	53791.9	53846	53290.9	54178.8	55951.3	55306.3
P00358	P00358		TDH2		100695	99485.4	101770	96741.7	101515	105482	64298.6	53323.9	59866.4	89890	36274.5	89459	97928.8	63844.8	69718.4	49444.6	54671.7	58790.8
P00359	P00359		TDH3		7.08971e+06	6.97734e+06	6.70033e+06	6.78538e+06	6.26816e+06	6.26248e+06	3.89628e+06	4.51944e+06	4.31713e+06	7.54438e+06	3.9636e+06	7.57826e+06	7.14342e+06	4.01778e+06	4.2947e+06	4.6857e+06	4.62875e+06	4.29419e+06
P00360	P00360		TDH1		2.78524e+06	2.96224e+06	2.67997e+06	2.79113e+06	2.74624e+06	2.64106e+06	1.72299e+06	1.75449e+06	1.69657e+06	2.99169e+06	1.66924e+06	3.0152e+06	2.93315e+06	1.66532e+06	1.67097e+06	1.80669e+06	1.80222e+06	1.67548e+06
P00363	P00363		frdA		4688.82	5312.53	5817.87	5252.6	6114.21	5315.64	12016.3	12210	12896.7	4736.55	11148.8	5286.9	5957.03	12742.8	11531.4	12360.2	13121.1	13030.6
P00367	P00367		GLUD1		179065	185712	189046	185828	182088	180943	178988	190152	187271	191425	185860	188786	179245	193049	190717	182911	184292	186163
P00370	P00370		gdhA		3753.8	5119.65	4793.83	5726.11	5810.65	4521.77	10502.7	11898.7	10847.5	4138.28	11226.4	4703.86	5055.29	11234.8	11597	12261.9	12355.4	11971.3
P00374	P00374		DHFR		135597	144149	140915	144460	136170	126313	160904	168050	161858	156114	157795	155395	150653	169492	170570	175731	175821	163159
P00387	P00387		CYB5R3		39740.2	40592.3	38736.9	40922.6	40649	39672.8	39525	42121.3	40111.7	42073.1	40623.3	40818.2	39477.2	40741	40711.7	40783.8	40436.9	40451.1
P00390	P00390		GSR		376165	388366	368059	382457	367935	352664	396096	398593	391849	379624	391564	380104	367160	404133	392914	409208	411812	409862
P00395	P00395		MT-CO1		21854.1	21724.4	23156	19038	19992.6	22435.8	21973.6	19619.6	20110	22127.3	18912.1	24777.2	21732.4	22858.9	24450.1	24256.5	26215.5	28373.7
P00403	P00403		MT-CO2		244588	245904	237261	252428	283199	259332	255496	249696	255596	241170	263640	249892	253321	271474	258727	234137	248336	265003
P00427	P00427		COX6		88533.8	92085.5	96734.2	91777.5	99721	94426.3	56654.2	47919.3	57888.2	92045.8	57830.4	101319	99708.6	63388	57581.8	55454.3	53563.4	62476.9
P00431	P00431		CCP1		48876.5	54133.2	51644.1	55485.3	48803.8	45910.3	29747.1	34133.1	36612.1	66530	33240.6	61179.2	54334.9	32510	32585.2	30614.5	35870.7	37266.3
P00441	P00441		SOD1		1.4473e+06	1.42314e+06	1.28573e+06	1.42923e+06	1.36015e+06	1.343e+06	1.39754e+06	1.50061e+06	1.40704e+06	1.42413e+06	1.31866e+06	1.44709e+06	1.33563e+06	1.33634e+06	1.33517e+06	1.40446e+06	1.45514e+06	1.3743e+06
P00445	P00445		SOD1		1.45523e+06	1.47034e+06	1.34989e+06	1.35495e+06	1.34406e+06	1.23623e+06	682927	761672	745977	1.60509e+06	689446	1.53717e+06	1.41454e+06	746842	726638	773028	770870	728166
P00447	P00447		SOD2		91938.5	82618.2	87369.6	89435.9	88495.8	90438.3	49376.2	53326	52698.1	94794.5	48591.4	90826.1	88886.2	51182.1	51437.4	53521	53381.4	50890.9
P00448	P00448		sodA		53184.1	61770.1	55311	58314.7	55633.2	52451.6	211618	197921	186072	51762.8	189980	61327.5	62809.6	225209	199273	229580	194602	185421
P00450	P00450		CP		29036.8	27931.4	21318.5	24538.8	24068.2	22684.6	24645.8	29337.3	26183.9	31952.4	25553.9	27690.2	22499.6	30604	21878.2	30189.3	27132	30865.6
P00452	P00452		nrdA		9227.81	8867.19	9646.81	9271.71	9862.37	10707.4	22044.5	20610.4	20891.1	8874.31	21297.8	8685.29	9632.09	21933.3	22532.8	21450.4	21818.2	21494.3
P00490	P00490		malP		12143.1	11180.4	12100.3	9053.43	11047.8	12124.4	24992.3	23576.7	22635.4	12314.3	23388.3	12915.6	10783.8	24493.2	24759.4	22708.8	24807.8	24584.7
P00491	P00491		PNP		1.05633e+06	1.05419e+06	1.0623e+06	1.04785e+06	1.04411e+06	1.05701e+06	1.111e+06	1.13124e+06	1.14173e+06	1.05019e+06	1.10719e+06	1.09003e+06	1.05282e+06	1.16674e+06	1.1406e+06	1.18859e+06	1.10216e+06	1.16858e+06
P00492	P00492		HPRT1		718800	698227	710462	712472	704784	708325	706251	706271	707818	702087	711492	707446	718709	728527	709189	694985	713678	705699
P00498	P00498		HIS1		503881	505797	501096	481677	509748	502038	296530	244717	271359	541547	281073	545291	529966	278964	287881	276443	288063	293171
P00505	P00505		GOT2		75613.2	75226.5	74545.3	75772.9	71486.5	74382.9	80379.6	78616.3	77483.8	77391.8	76039	76397.8	75844.5	78901.4	78775.3	76627.3	80811.3	81785.1
P00509	P00509		aspC		49168.1	53977.7	53075.4	48238.6	49333.4	49614.4	167884	160911	156802	53003.3	155976	53977.8	50630.8	172295	162141	165163	161239	166820
P00519	P00519		ABL1		40211.1	41867.2	41118	40762.3	40027.3	40625.1	41864.8	41000.9	41078.6	40255.3	42335.3	41701.3	40363.4	40958.5	42346.4	42093.5	41714.7	44094.1
P00546	P00546		CDC28		30628.3	36155.2	28800.2	28157.3	25689.6	32532.6	25470.1	20209.2	23188.1	37805.3	20366.5	36111.5	36004.1	25893.3	28348.2	38066.5	31110.5	18908.6
P00549	P00549		CDC19		3.73637e+06	3.96659e+06	3.7325e+06	3.70039e+06	3.58322e+06	3.37503e+06	2.35196e+06	2.47586e+06	2.39216e+06	4.18617e+06	2.35973e+06	4.17972e+06	3.96401e+06	2.38375e+06	2.46526e+06	2.6213e+06	2.45328e+06	2.49901e+06
P00550	P00550		mtlA		1321.11	1784.32	1684.79	2117.8	1430.09	1896.25	6530.36	6670.78	5341.72	1509.78	6704.32	2087.34	2575.9	7636.59	6095.97	6242.92	6614.46	6203.02
P00558	P00558		PGK1		1.37013e+06	1.32745e+06	1.3329e+06	1.34902e+06	1.34386e+06	1.31123e+06	1.43122e+06	1.38855e+06	1.42562e+06	1.37845e+06	1.3994e+06	1.36691e+06	1.37504e+06	1.40942e+06	1.40334e+06	1.40871e+06	1.41211e+06	1.39869e+06
P00560	P00560		PGK1		6.20899e+06	6.12039e+06	6.32154e+06	6.22549e+06	6.11086e+06	6.22069e+06	3.70177e+06	3.68172e+06	3.65523e+06	6.27977e+06	3.73865e+06	6.653e+06	6.65581e+06	3.59884e+06	3.68809e+06	3.68479e+06	3.66683e+06	3.76601e+06
P00568	P00568		AK1		75635	75047.5	78147.3	76437.3	75086.8	76665.5	72526.9	73618.5	76346.6	72297	74588.5	75983.3	77472.5	71959.6	74166.2	74336.1	71462	76470.2
P00579	P00579		rpoD		10636.8	10808	11092	10565.3	10624.3	10744.3	32293.9	31739.8	32470.3	11502.2	33251.4	11071.7	11156.4	36370.7	32495.6	33455.7	31691.5	31441.7
P00582	P00582		polA		8220.08	8539.9	7910.02	8753.94	9209.21	9942.51	25916.1	24799.3	24679.9	8699.89	25023	10155.6	9428.7	25655.1	26235.8	26589.7	25631.5	28564.5
P00722	P00722		lacZ		24701.2	22965.5	26486.3	25052.1	23639.8	24832.1	83172.1	80272.5	80803.1	26064.8	78337.9	26995.8	27436.8	82814	83148.6	82421.5	83186.2	79397.7
P00724	P00724		SUC2		62177.4	63840.7	65880.5	64022.8	56981.6	67015.8	32901.9	37287.6	34704.8	74944.9	33707.8	73673.2	67388.9	32873.2	35437.9	33843.1	37816.3	35561.5
P00729	P00729		PRC1		277387	270170	274592	287000	265467	256359	159754	169241	152078	315683	160591	285122	266054	170233	156796	171351	164561	163992
P00734	P00734		F2		219665	218145	213678	214756	206413	207777	203520	223113	223292	224945	221230	209872	203862	209183	219301	221469	220076	221144
P00738	P00738		HP		21671.8	17962.9	18406.2	20183	20747.4	18502.5	21060.8	21762.9	22519.4	22635.5	22238.1	19485.3	19588.7	21081.9	21199.5	22136.7	20412.9	21925.1
P00747	P00747		PLG		10355.3	10488.4	11152.6	9495.54	9355.61	10565.7	8707.99	9039.12	9550.77	9370.64	9537.07	10632.6	9839.17	9944.33	8944.08	10335.1	10589.1	10906.8
P00751	P00751		CFB		16631.1	17350.1	15933.8	19546.3	16564.8	9491.57	19466.5	23891.4	19112.9	21919.2	18923.5	20237.8	15416.1	16907.2	22522.5	19965.9	21678.9	21121.1
P00812	P00812		CAR1		85979.5	93109	96079	89446.7	93726.5	101546	57548.5	52927.1	54004.3	100434	53889.3	101562	99892.7	52855.8	55077.6	53620.3	51459.3	54099
P00815	P00815		HIS4		250824	250040	253514	256954	257562	240142	147606	150550	146284	270903	150651	278983	271873	151690	149058	145613	145748	151515
P00817	P00817		IPP1		651205	649353	641821	625958	639327	613151	362496	388339	369303	676267	359600	708383	694941	352869	383334	385435	384628	379040
P00830	P00830		ATP2		187711	179515	178832	175471	159264	162863	105301	118519	117832	203764	107034	193289	173487	115117	116905	125558	116055	113994
P00846	P00846		MT-ATP6		42480.5	45136.6	48271.9	46092.6	41415.1	51676.1	48548.6	39483.3	44050.9	41068.1	42515.9	43798.3	39696.5	47925.7	48094.6	41255.5	42533.9	46238.4
P00864	P00864		ppc		24854.6	24140.6	24251.9	24585.6	23461.2	23224.1	71855.5	64885.8	65243.3	24463.1	69786.4	25036.4	24355.5	73171	69000.3	67788	64996.1	67003.2
P00890	P00890		CIT1		978657	976633	994679	969121	971727	973451	570378	569854	557932	1.03887e+06	576193	1.07336e+06	1.06426e+06	593474	592010	583174	554450	592973
P00899	P00899		TRP2		69842	72609.3	72858.8	74565	70208.3	67191.8	42371	43798.3	44398.7	74722.2	44093	76091.8	75222.2	44650.7	48885.2	46318.1	46978	50100.2
P00915	P00915		CA1		29019.5	28602.5	29425.3	28104	28593.8	28599.4	28667.4	30806.2	28713.3	29378.9	28567.3	29649.7	30288.6	28563.6	28006.5	29121.6	28876.7	28483.1
P00924	P00924		ENO1		1.2541e+06	1.27267e+06	1.2929e+06	1.22412e+06	1.24662e+06	1.18872e+06	750833	745761	741211	1.39942e+06	744164	1.36649e+06	1.32177e+06	738129	746974	736946	725784	748553
P00925	P00925		ENO2		5.82267e+06	5.79733e+06	5.80274e+06	5.78947e+06	6.02685e+06	5.89152e+06	3.76267e+06	3.69558e+06	3.70199e+06	6.12382e+06	3.73191e+06	6.33594e+06	6.21342e+06	3.8342e+06	3.68606e+06	3.7918e+06	3.6995e+06	3.76295e+06
P00927	P00927		ILV1		30912.1	29156.1	31572.4	31282.6	30328.8	31924.4	16045.5	15809.7	16016	32408	17117.1	33046.4	33321.5	17184.3	17582.8	14849.7	16219.9	16874.1
P00931	P00931		TRP5		330599	324096	331722	334487	335430	323060	178927	177782	183319	336600	187827	355479	353408	184476	179947	191529	188824	185892
P00937	P00937		TRP3		58027.9	69112.5	60529.6	65211.7	62677.5	68167.9	38998.9	40774.7	36558.5	55662.7	43411.2	65320.6	75066.9	43181.8	43798.6	34031.8	41827.2	40551.6
