Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
P31689	P31689		DNAJA1		1.59646e+07	1.65999e+07	1.58423e+07	1.72099e+07	1.42701e+07	1.62921e+07	1.67375e+07	1.60653e+07	1.74052e+07	1.61939e+07	1.59701e+07	1.58336e+07	1.74251e+07	1.72609e+07	1.74845e+07	1.70983e+07	1.69453e+07	1.59249e+07
P31749	P31749		AKT1		123212	143603	175904	242185	266811	400774	188651	187967	182236	119147	166330	189084	190886	218809	117986	64886	274185	100521
P31751	P31751		AKT2		1.34111e+06	1.40504e+06	1.33571e+06	1.36692e+06	1.1864e+06	1.20287e+06	1.24075e+06	1.26284e+06	1.29833e+06	1.33269e+06	1.1681e+06	1.27794e+06	1.34389e+06	1.32776e+06	1.31243e+06	1.42316e+06	1.14218e+06	1.14664e+06
P31787	P31787		ACB1		2.53319e+07	1.35925e+07	2.67394e+07	1.35543e+07	2.40145e+07	1.26862e+07	2.27506e+07	2.41793e+07	1.1851e+07	2.41813e+07	2.39397e+07	2.46517e+07	1.21972e+07	1.23001e+07	1.32714e+07	1.24265e+07	1.22712e+07	2.46289e+07
P31930	P31930		UQCRC1		1.80681e+07	1.81931e+07	1.77687e+07	1.90152e+07	1.61846e+07	1.87608e+07	1.79298e+07	1.78945e+07	1.81163e+07	1.70521e+07	1.74226e+07	1.81557e+07	1.82705e+07	1.80851e+07	1.76845e+07	1.80101e+07	1.78442e+07	1.82941e+07
P31937	P31937		HIBADH		3.8545e+06	4.13459e+06	3.9095e+06	4.2449e+06	4.13958e+06	4.75796e+06	3.9546e+06	3.75274e+06	4.17559e+06	3.93464e+06	4.23169e+06	4.08408e+06	4.54955e+06	4.46843e+06	4.15669e+06	4.11626e+06	4.63475e+06	3.74232e+06
P31939	P31939		ATIC		2.81313e+07	2.92476e+07	2.87758e+07	3.07118e+07	2.61305e+07	3.02617e+07	2.82662e+07	2.79047e+07	2.98574e+07	2.88143e+07	2.79655e+07	2.88062e+07	2.9765e+07	3.0313e+07	2.98523e+07	3.11261e+07	2.94083e+07	2.83421e+07
P31942	P31942		HNRNPH3		3.02676e+07	2.92775e+07	3.15195e+07	3.2103e+07	3.00152e+07	3.43016e+07	3.12527e+07	3.03768e+07	3.2541e+07	2.51536e+07	3.15204e+07	3.19e+07	3.29635e+07	3.35139e+07	3.07392e+07	2.55156e+07	3.17757e+07	3.05567e+07
P31943	P31943		HNRNPH1		1.23365e+08	1.2154e+08	1.21754e+08	1.2931e+08	1.17233e+08	1.23539e+08	1.23645e+08	1.20827e+08	1.30087e+08	1.11396e+08	1.23539e+08	1.25262e+08	1.28525e+08	1.31449e+08	1.19327e+08	1.08529e+08	1.203e+08	1.18932e+08
P31946	P31946		YWHAB		7.09093e+07	7.1509e+07	6.60146e+07	6.72117e+07	5.96485e+07	6.61504e+07	7.23836e+07	6.80207e+07	7.251e+07	6.09086e+07	6.26221e+07	6.61911e+07	6.75365e+07	6.89494e+07	6.65406e+07	6.02248e+07	6.70252e+07	6.25654e+07
P31948	P31948		STIP1		1.17767e+08	1.14799e+08	1.13263e+08	1.17271e+08	9.28415e+07	9.89603e+07	1.16326e+08	1.14694e+08	1.17316e+08	1.08177e+08	1.01447e+08	1.14357e+08	1.1118e+08	1.1343e+08	1.04661e+08	1.11378e+08	1.0067e+08	1.15404e+08
P31949	P31949		S100A11		3.29953e+07	3.57766e+07	3.27407e+07	3.81562e+07	2.92212e+07	3.86323e+07	3.19574e+07	3.2539e+07	3.36379e+07	3.42245e+07	3.04928e+07	3.14172e+07	3.35485e+07	3.38842e+07	3.39044e+07	2.81993e+07	3.34119e+07	3.24274e+07
P32019	P32019		INPP5B		727879	735635	643696	745722	576489	744167	724096	733288	824942	723340	769364	643339	735333	713600	717567	636086	735632	676713
P32074	P32074		SEC21		8.4899e+06	4.29889e+06	8.79797e+06	4.39333e+06	8.30347e+06	4.19819e+06	8.03784e+06	7.67809e+06	4.24038e+06	7.6153e+06	8.00468e+06	8.37614e+06	4.46507e+06	4.34498e+06	4.19731e+06	4.14161e+06	4.28261e+06	8.11419e+06
P32119	P32119		PRDX2		6.25072e+07	6.58384e+07	6.68117e+07	7.01404e+07	5.38134e+07	6.19208e+07	6.50786e+07	6.33522e+07	6.77218e+07	6.60779e+07	5.54933e+07	6.29389e+07	6.45697e+07	6.67306e+07	6.60776e+07	6.76314e+07	6.21696e+07	6.4146e+07
P32162	P32162		yiiS		74926	359147		336154	52177.9	481248		46697.8	313250		59712.2	28801.9	360391	378567	298099	220572	436947	
P32178	P32178		ARO7		2.94571e+06	1.94608e+06	3.08868e+06	1.48967e+06	2.74261e+06	1.94809e+06	2.89035e+06	2.51622e+06	1.81079e+06	2.69605e+06	2.7433e+06	2.46234e+06	1.62355e+06	1.59416e+06	1.56672e+06	1.58433e+06	1.719e+06	2.60978e+06
P32179	P32179		MET22		3.93976e+06	1.88973e+06	3.97592e+06	1.94553e+06	3.59376e+06	1.81019e+06	3.82045e+06	3.68653e+06	2.00001e+06	3.72297e+06	3.45066e+06	3.61397e+06	1.90929e+06	1.87456e+06	1.85571e+06	1.60724e+06	1.74952e+06	3.93133e+06
P32189	P32189		GK		893933	1.04787e+06	862245	893418	749939	1.00194e+06	958600	922890	1.10265e+06	833371	724020	752204	1.06889e+06	906192	1.00238e+06	833205	1.1073e+06	752356
P32191	P32191		GUT2		4.72093e+06	2.41666e+06	5.5276e+06	2.47344e+06	5.01787e+06	2.44999e+06	3.95765e+06	4.14621e+06	2.34963e+06	3.56994e+06	4.62305e+06	4.54029e+06	2.66056e+06	2.2283e+06	2.06859e+06	2.30107e+06	2.75326e+06	4.43357e+06
P32263	P32263		PRO3		1.88786e+07	8.85985e+06	2.01001e+07	9.65725e+06	1.6601e+07	8.63475e+06	1.66657e+07	1.74505e+07	8.93302e+06	1.79694e+07	1.63058e+07	1.76287e+07	9.32998e+06	9.32538e+06	9.33112e+06	9.38973e+06	8.6073e+06	1.6802e+07
P32264	P32264		PRO1		1.60934e+06	806613	1.60573e+06	807605	1.16592e+06	637881	1.55388e+06	1.53464e+06	738913	1.4606e+06	1.27697e+06	1.40156e+06	837268	792197	825980	638215	641910	1.51834e+06
P32288	P32288		GLN1		2.4038e+07	1.20237e+07	2.49884e+07	1.26936e+07	2.06402e+07	1.14838e+07	2.34646e+07	2.33914e+07	1.16165e+07	2.0393e+07	2.09759e+07	2.39934e+07	1.18607e+07	1.22561e+07	1.18225e+07	1.03261e+07	1.0762e+07	2.37052e+07
P32316	P32316		ACH1		1.25183e+06	1.94991e+06	1.30102e+06	857891	1.41943e+06	918067	1.34341e+06	1.40174e+06	1.01424e+06	826782	1.48319e+06	1.2516e+06	819083	787161	1.21638e+06	775364	915908	1.31376e+06
P32319	P32319		PEP1		6.0139e+06	2.95608e+06	6.78214e+06	2.52626e+06	6.2282e+06	2.98805e+06	5.70417e+06	5.92693e+06	3.06966e+06	5.19612e+06	6.05363e+06	6.07425e+06	3.12602e+06	3.05002e+06	3.11117e+06	2.39509e+06	2.88598e+06	5.6703e+06
P32321	P32321		DCTD		5.92051e+06	6.24371e+06	5.6773e+06	5.94752e+06	5.4e+06	6.22231e+06	5.82884e+06	5.38163e+06	6.20978e+06	5.42197e+06	5.63728e+06	5.30434e+06	6.16857e+06	5.84152e+06	6.08256e+06	6.60105e+06	6.31132e+06	5.66143e+06
P32322	P32322		PYCR1		2.65948e+07	2.78786e+07	2.66011e+07	2.7791e+07	2.53298e+07	3.00982e+07	2.6423e+07	2.70502e+07	2.72767e+07	2.67054e+07	2.71319e+07	2.78689e+07	2.86282e+07	2.96597e+07	2.79833e+07	2.75241e+07	2.894e+07	2.55618e+07
P32324	P32324		EFT1		2.63247e+08	1.22368e+08	2.68921e+08	1.29032e+08	2.27178e+08	1.22194e+08	2.44114e+08	2.43057e+08	1.28269e+08	2.33491e+08	2.30587e+08	2.47101e+08	1.26641e+08	1.2929e+08	1.22112e+08	1.13589e+08	1.19433e+08	2.45333e+08
P32327	P32327		PYC2		1.21045e+07	6.19591e+06	1.21739e+07	6.16347e+06	1.00653e+07	5.908e+06	1.1792e+07	1.10895e+07	6.33258e+06	1.15016e+07	1.02901e+07	1.11169e+07	6.11247e+06	6.15656e+06	6.19858e+06	6.04064e+06	5.77946e+06	1.12019e+07
P32329	P32329		YPS1		1.27182e+06	806839	1.3298e+06	672132	1.03044e+06	639961	1.2991e+06	1.07136e+06	666662	1.19014e+06	1.16527e+06	959673	669835	683934	678369	846612	588756	1.25598e+06
P32337	P32337		PSE1		2.26629e+06	1.02584e+06	2.34912e+06	913118	2.12158e+06	988846	2.1378e+06	2.14571e+06	1.01769e+06	2.13469e+06	2.02249e+06	2.18137e+06	1.00477e+06	1.12321e+06	998839	1.21107e+06	833451	2.3036e+06
P32340	P32340		NDI1		4.60259e+06	2.52562e+06	4.1543e+06	2.14649e+06	4.91637e+06	2.5814e+06	4.04939e+06	3.96059e+06	2.43896e+06	3.6068e+06	4.47957e+06	4.25427e+06	2.69458e+06	2.74272e+06	2.6496e+06	1.75475e+06	2.60472e+06	3.92487e+06
P32347	P32347		HEM12		3.26773e+06	2.66311e+06	2.75774e+06	2.4684e+06	3.11149e+06	3.05514e+06	3.60284e+06	2.71528e+06	2.82935e+06	3.82795e+06	3.07932e+06	2.94836e+06	1.98483e+06	3.27145e+06	3.03099e+06	3.82789e+06	3.23367e+06	3.16139e+06
P32352	P32352		ERG2		3.85008e+06	1.90191e+06	3.82269e+06	1.7699e+06	3.49338e+06	1.89306e+06	3.84249e+06	3.54616e+06	1.90906e+06	3.15302e+06	3.48718e+06	3.68665e+06	1.92055e+06	1.77776e+06	1.97852e+06	1.37257e+06	1.91422e+06	3.24753e+06
P32353	P32353		ERG3		1.35383e+06	833745	1.41001e+06	931095	1.51005e+06	1.0455e+06	1.12763e+06	1.22155e+06	834240	1.79155e+06	1.4927e+06	1.37014e+06	795769	727897	546779	1.18286e+06	849764	1.26372e+06
P32356	P32356		NTH1		5.71921e+06	2.88954e+06	5.77646e+06	2.72134e+06	5.12959e+06	2.5717e+06	5.75062e+06	5.41106e+06	3.06537e+06	5.30371e+06	4.98239e+06	5.51922e+06	2.92699e+06	2.93966e+06	2.92028e+06	2.8057e+06	2.7286e+06	5.35868e+06
P32364	P32364		SMY1		290679	783522	380364	409536	449048	920794	348318	352937	460696	1.00636e+06	377428	411746	329334		304450		548282	248341
P32366	P32366		VMA6		1.01668e+07	5.2129e+06	9.64232e+06	5.56992e+06	8.3354e+06	5.21413e+06	9.94287e+06	9.18393e+06	5.31159e+06	9.94446e+06	8.72086e+06	9.41779e+06	5.18974e+06	5.33548e+06	5.22366e+06	5.55074e+06	5.10661e+06	9.07293e+06
P32368	P32368		SAC1		6.09882e+06	2.99468e+06	5.88421e+06	2.85913e+06	6.1635e+06	3.3421e+06	5.67919e+06	5.42706e+06	3.00768e+06	5.33482e+06	5.74443e+06	5.90142e+06	3.16176e+06	3.11899e+06	2.83221e+06	2.19063e+06	3.17111e+06	5.34841e+06
P32377	P32377		MVD1		1.38334e+07	7.40591e+06	1.32736e+07	6.89558e+06	1.20297e+07	6.47747e+06	1.26215e+07	1.27108e+07	6.13466e+06	1.27367e+07	1.19753e+07	1.21657e+07	6.91223e+06	6.59942e+06	6.52145e+06	5.86946e+06	6.33567e+06	1.22559e+07
P32379	P32379		PUP2		1.20471e+07	6.04179e+06	1.19419e+07	5.95784e+06	1.02954e+07	5.88693e+06	1.1501e+07	1.10924e+07	5.84214e+06	1.2079e+07	1.03154e+07	1.13159e+07	5.74796e+06	5.64617e+06	5.98675e+06	5.92219e+06	5.96084e+06	1.1296e+07
P32380	P32380		SPC110		511817	186392	454280	163801	490340	191309	341157	438785	188675	370565	468976	463375	182175	188335	157281	97046.3	233594	338246
P32381	P32381		ARP2		1.50498e+07	1.02678e+07	1.50745e+07	1.05474e+07	1.43472e+07	1.00156e+07	1.39152e+07	1.41466e+07	7.64244e+06	1.20379e+07	1.38843e+07	1.40552e+07	8.25058e+06	8.16741e+06	7.96885e+06	7.03266e+06	8.55892e+06	1.37793e+07
P32386	P32386		YBT1		3.4511e+06	1.8724e+06	3.57873e+06	1.86347e+06	3.06229e+06	1.97829e+06	2.94662e+06	3.21969e+06	1.78724e+06	3.12609e+06	3.17395e+06	3.25083e+06	1.79484e+06	1.81458e+06	1.78476e+06	1.68285e+06	1.93135e+06	3.10822e+06
P32419	P32419		MDH3		5.19376e+06	2.47326e+06	5.00433e+06	2.33641e+06	4.52366e+06	2.23209e+06	4.50779e+06	4.51702e+06	2.3938e+06	4.76253e+06	4.42532e+06	4.57951e+06	2.44037e+06	2.30144e+06	2.34634e+06	2.36948e+06	2.37458e+06	4.29182e+06
P32445	P32445		RIM1		7.73792e+06	3.55118e+06	7.65096e+06	3.49366e+06	7.50179e+06	3.51035e+06	7.12744e+06	7.03597e+06	3.62852e+06	5.79528e+06	7.12431e+06	7.37724e+06	3.7647e+06	3.73893e+06	3.7191e+06	3.98034e+06	3.73641e+06	6.97873e+06
P32447	P32447		ASF1		1.83745e+06	762836	1.68412e+06	880650	2.03348e+06	926629	1.74733e+06	1.64608e+06	965589	1.60748e+06	1.89486e+06	1.91787e+06	877483	942715	860782	1.1418e+06	987578	1.90064e+06
P32449	P32449		ARO4		8.22145e+06	4.34457e+06	8.21637e+06	4.21774e+06	7.88617e+06	4.09389e+06	7.83706e+06	7.42614e+06	4.33603e+06	8.11356e+06	7.53085e+06	8.17999e+06	4.30011e+06	4.42533e+06	4.038e+06	4.52353e+06	4.1428e+06	8.03164e+06
P32452	P32452		PHA2		513587		536898	184051	592285	264029	488198	389199	57357.6	316654	579804	533773	184534	242877	147673		270391	389949
P32453	P32453		ATP11		1.79528e+06	998226	1.91914e+06	981728	1.67648e+06	909529	1.73369e+06	1.61064e+06	978762	1.73729e+06	1.63075e+06	1.74944e+06	1.02014e+06	924853	966192	718968	912449	1.70636e+06
P32454	P32454		APE2		1.4441e+07	7.14551e+06	1.45863e+07	7.23452e+06	1.36157e+07	7.36831e+06	1.33213e+07	1.3121e+07	6.87005e+06	1.309e+07	1.32386e+07	1.41263e+07	7.4305e+06	7.31252e+06	7.0526e+06	6.68898e+06	7.29595e+06	1.33694e+07
P32457	P32457		CDC3		8.62288e+06	4.47795e+06	8.27723e+06	4.50616e+06	7.60474e+06	4.36507e+06	8.53041e+06	7.74379e+06	4.54426e+06	7.9688e+06	7.58563e+06	8.33902e+06	4.37399e+06	4.21723e+06	4.20994e+06	3.96399e+06	4.34612e+06	7.91929e+06
P32458	P32458		CDC11		4.84709e+06	2.33741e+06	5.30558e+06	2.28861e+06	4.97117e+06	2.46366e+06	4.83554e+06	4.64811e+06	2.74495e+06	5.26881e+06	4.94454e+06	5.01432e+06	2.54049e+06	2.68226e+06	2.63728e+06	2.44733e+06	2.71054e+06	4.67838e+06
P32463	P32463		ACP1		6.77091e+06	3.75271e+06	7.2322e+06	3.76818e+06	6.64306e+06	3.77372e+06	6.71516e+06	6.73708e+06	3.3466e+06	5.75797e+06	5.96421e+06	6.52028e+06	3.42523e+06	3.518e+06	3.42783e+06	2.33058e+06	2.91275e+06	6.52095e+06
P32466	P32466		HXT3		5.28655e+06	2.63303e+06	4.98626e+06	2.3234e+06	5.12365e+06	2.56919e+06	4.72583e+06	5.18084e+06	2.2381e+06	3.75988e+06	5.02803e+06	5.17746e+06	3.10719e+06	2.80188e+06	2.31108e+06	1.54629e+06	3.00214e+06	4.90704e+06
P32468	P32468		CDC12		6.25047e+06	2.78685e+06	6.5519e+06	2.85526e+06	5.85768e+06	3.13681e+06	6.0937e+06	5.57398e+06	3.18336e+06	5.79231e+06	5.6475e+06	6.24634e+06	3.28207e+06	3.02871e+06	2.97506e+06	3.09921e+06	2.99349e+06	5.69048e+06
P32469	P32469		DPH5		5.26863e+06	2.56971e+06	5.21797e+06	2.3194e+06	4.67109e+06	2.53482e+06	4.80692e+06	4.5282e+06	2.2621e+06	3.96095e+06	4.48846e+06	4.71151e+06	2.44263e+06	2.51209e+06	2.48453e+06	1.97651e+06	2.34965e+06	4.87142e+06
P32471	P32471		EFB1		8.14617e+07	3.57608e+07	7.66209e+07	3.70073e+07	7.07325e+07	3.83787e+07	7.8274e+07	7.36469e+07	3.78047e+07	7.61307e+07	7.47027e+07	7.60491e+07	3.81242e+07	3.82566e+07	3.63388e+07	3.3383e+07	3.69123e+07	6.9624e+07
P32472	P32472		FPR2		1.08773e+07	5.33501e+06	9.93342e+06	5.61285e+06	9.65813e+06	5.46681e+06	1.05865e+07	9.93828e+06	5.6745e+06	9.68558e+06	9.5502e+06	9.81292e+06	5.31497e+06	5.82613e+06	5.20863e+06	5.46604e+06	5.40289e+06	1.04213e+07
P32473	P32473		PDB1		3.25944e+07	1.65289e+07	3.18163e+07	1.58651e+07	2.68125e+07	1.52838e+07	2.97257e+07	2.96461e+07	1.53926e+07	3.1369e+07	2.81509e+07	2.93821e+07	1.55456e+07	1.63388e+07	1.56471e+07	1.52084e+07	1.50182e+07	2.91704e+07
P32474	P32474		EUG1		3.07846e+06	1.72563e+06	3.34407e+06	1.29239e+06	3.42072e+06	1.49794e+06	3.15819e+06	3.07003e+06	2.13038e+06	3.29204e+06	3.25884e+06	3.57132e+06	1.67467e+06	1.79545e+06	1.68777e+06	1.50421e+06	1.62811e+06	3.04711e+06
P32476	P32476		ERG1		4.94084e+06	2.49756e+06	5.32862e+06	2.60094e+06	4.10057e+06	2.43097e+06	4.54379e+06	4.68926e+06	2.35656e+06	4.70502e+06	4.13894e+06	4.61717e+06	2.47698e+06	2.65199e+06	2.66289e+06	2.02586e+06	2.52208e+06	4.57773e+06
P32477	P32477		GSH1		2.49978e+06	1.22625e+06	2.62013e+06	1.23696e+06	2.50517e+06	1.59491e+06	2.29843e+06	2.27525e+06	1.18241e+06	2.10919e+06	2.20547e+06	2.27148e+06	1.23483e+06	1.53839e+06	1.20631e+06	1.24378e+06	1.63435e+06	2.24957e+06
P32478	P32478		HSP150		3.21451e+06	1.608e+06	3.41323e+06	1.7893e+06	1.96819e+06	1.36085e+06	2.57503e+06	3.06718e+06	1.3354e+06	2.98848e+06	2.22174e+06	2.77153e+06	1.42692e+06	1.50664e+06	1.64507e+06	1.66473e+06	1.28651e+06	2.89379e+06
P32481	P32481		GCD11		1.42205e+07	7.14827e+06	1.41236e+07	7.19255e+06	1.35176e+07	7.50332e+06	1.29069e+07	1.30531e+07	6.84194e+06	1.26677e+07	1.32921e+07	1.35243e+07	7.45435e+06	7.29174e+06	7.13739e+06	6.23114e+06	7.3744e+06	1.32347e+07
P32485	P32485		HOG1		4.25407e+06	2.3732e+06	4.54911e+06	2.37376e+06	4.33115e+06	2.4907e+06	4.20785e+06	4.08696e+06	2.31145e+06	3.80154e+06	4.01787e+06	4.2183e+06	2.34447e+06	2.24035e+06	2.2794e+06	1.77872e+06	2.61721e+06	4.03333e+06
P32486	P32486		KRE6		1.22608e+06	841521	1.11358e+06	1.2355e+06	1.24539e+06	746761	1.15734e+06	1.07168e+06	865682	1.01547e+06	1.07285e+06	1.12766e+06	820970	756406	717730	700368	889490	946072
P32492	P32492		MYO4		8.66076e+06	4.00546e+06	8.45547e+06	4.23459e+06	6.77807e+06	3.55631e+06	8.5296e+06	7.84305e+06	4.5651e+06	6.73488e+06	7.0642e+06	7.74726e+06	4.11337e+06	4.14573e+06	4.66596e+06	4.61288e+06	4.07125e+06	8.0144e+06
P32496	P32496		RPN12		8.26232e+06	4.00858e+06	8.30071e+06	3.70729e+06	7.28529e+06	3.56122e+06	7.68387e+06	7.26795e+06	3.73234e+06	7.24218e+06	7.05999e+06	7.60314e+06	4.02171e+06	3.84114e+06	3.79064e+06	3.82936e+06	3.67893e+06	7.57895e+06
P32497	P32497		NIP1		1.07733e+07	5.79052e+06	1.13186e+07	5.96167e+06	1.07302e+07	6.00882e+06	1.05519e+07	1.03671e+07	5.80756e+06	1.0519e+07	1.01635e+07	1.04905e+07	6.12334e+06	6.02628e+06	6.05156e+06	5.66244e+06	5.67113e+06	1.09886e+07
P32499	P32499		NUP2		5.22127e+06	2.81135e+06	5.20429e+06	2.47512e+06	5.15443e+06	2.62205e+06	4.67424e+06	4.83772e+06	2.62143e+06	4.62429e+06	4.85997e+06	4.95049e+06	2.75784e+06	2.62329e+06	2.54172e+06	2.42317e+06	2.62907e+06	4.77645e+06
P32500	P32500		NDC1		1.19221e+06	572478	1.23321e+06	625424	980523	436159	989086	1.0806e+06	453472	959855	927658	1.05868e+06	498486	468013	460442	463714	430301	1.01398e+06
P32501	P32501		GCD6		2.08323e+06	1.0426e+06	1.82383e+06	1.00578e+06	1.65742e+06	843767	2.02316e+06	1.82008e+06	1.1484e+06	1.86814e+06	1.70085e+06	1.73507e+06	1.00895e+06	996898	1.07962e+06	1.0756e+06	970390	1.77547e+06
P32502	P32502		GCD7		4.53682e+06	1.84257e+06	5.2783e+06	1.85029e+06	4.31005e+06	1.84528e+06	4.16406e+06	4.29311e+06	1.83593e+06	4.17595e+06	4.53412e+06	4.66971e+06	2.5552e+06	3.14121e+06	1.88078e+06	2.47059e+06	2.36033e+06	4.99174e+06
P32505	P32505		NAB2		2.09399e+06	831883	1.90441e+06	720449	2.18528e+06	1.05931e+06	1.89602e+06	1.76762e+06	987977	1.5666e+06	1.95055e+06	1.97092e+06	1.03722e+06	914327	828541	533377	1.01946e+06	1.76963e+06
P32519	P32519		ELF1		2.16715e+06	2.28765e+06	1.95441e+06	2.01232e+06	1.99235e+06	2.39467e+06	1.88031e+06	2.15137e+06	2.15889e+06	1.73356e+06	2.12321e+06	2.31345e+06	2.38543e+06	2.15184e+06	2.18229e+06	1.76526e+06	2.27601e+06	2.12939e+06
P32521	P32521		PAN1		4.45457e+06	2.05784e+06	4.55459e+06	2.05468e+06	4.82477e+06	2.31826e+06	4.16344e+06	4.04574e+06	2.22851e+06	3.8203e+06	4.49274e+06	4.38016e+06	2.24003e+06	2.18814e+06	2.12206e+06	1.44574e+06	2.29316e+06	3.91297e+06
P32523	P32523		PRP19		1.47513e+06	1.04687e+06	1.20306e+06	883385	1.83998e+06	1.32864e+06	1.38021e+06	1.43692e+06	772061	1.28105e+06	1.6442e+06	1.37737e+06	946216	1.0292e+06	762891	1.00694e+06	784149	1.03003e+06
P32527	P32527		ZUO1		1.806e+07	9.0739e+06	1.8648e+07	9.31353e+06	1.6675e+07	9.06143e+06	1.71896e+07	1.67705e+07	9.35386e+06	1.62754e+07	1.62116e+07	1.71396e+07	9.0938e+06	9.27747e+06	8.51818e+06	7.07561e+06	8.59919e+06	1.61017e+07
P32529	P32529		RPA12		2.17459e+06	1.09531e+06	2.35506e+06	1.11795e+06	2.69342e+06	1.36154e+06	2.00998e+06	2.09807e+06	1.14362e+06	2.1616e+06	2.36983e+06	2.40666e+06	1.26486e+06	1.13764e+06	1.1596e+06	1.08025e+06	1.24698e+06	2.17698e+06
P32558	P32558		SPT16		7.58652e+06	3.72039e+06	7.31863e+06	3.85099e+06	6.74869e+06	3.70859e+06	7.11856e+06	7.21053e+06	3.49842e+06	6.61095e+06	6.77035e+06	7.26509e+06	3.64504e+06	3.71718e+06	3.75721e+06	3.40758e+06	3.70784e+06	7.24578e+06
P32561	P32561		RPD3		2.49637e+06	1.41411e+06	2.89938e+06	1.33153e+06	2.48883e+06	1.42971e+06	2.0468e+06	2.42323e+06	1.23595e+06	3.27546e+06	2.62993e+06	2.70112e+06	1.45965e+06	1.42225e+06	1.35208e+06	1.21827e+06	1.42541e+06	2.48002e+06
P32563	P32563		VPH1		1.13685e+07	5.8643e+06	1.1632e+07	5.47976e+06	9.90381e+06	5.07993e+06	1.07034e+07	1.04612e+07	5.88797e+06	1.03429e+07	9.74457e+06	1.0532e+07	5.62442e+06	5.5795e+06	5.65924e+06	5.28403e+06	5.32584e+06	1.07193e+07
P32565	P32565		RPN2		8.55873e+06	4.25309e+06	8.87029e+06	4.52867e+06	6.63186e+06	3.61682e+06	7.92331e+06	7.92337e+06	4.06476e+06	7.92185e+06	6.92972e+06	7.62483e+06	4.05393e+06	4.07321e+06	4.33503e+06	4.46182e+06	3.79068e+06	8.17951e+06
P32566	P32566		SMI1		3.45367e+06	1.46472e+06	3.37796e+06	1.43608e+06	3.41595e+06	1.62268e+06	3.53147e+06	3.11101e+06	1.53186e+06	2.61791e+06	3.36437e+06	3.52434e+06	1.71899e+06	1.56047e+06	1.463e+06	1.10615e+06	1.68597e+06	3.19051e+06
P32568	P32568		SNQ2		3.30341e+06	1.48647e+06	2.8759e+06	1.49367e+06	2.80496e+06	1.34252e+06	3.17058e+06	2.71098e+06	2.01708e+06	3.18614e+06	2.72839e+06	3.14586e+06	1.69485e+06	1.73901e+06	1.53493e+06	1.70693e+06	1.57608e+06	3.03157e+06
P32582	P32582		CYS4		3.35557e+07	1.6945e+07	3.49684e+07	1.75299e+07	2.99002e+07	1.67386e+07	3.16487e+07	3.07303e+07	1.63527e+07	3.05965e+07	3.01657e+07	3.16064e+07	1.62091e+07	1.63056e+07	1.61332e+07	1.59649e+07	1.55777e+07	3.03307e+07
