Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d
P18852	P18852		STE18		10123.1	9324.33	11259.4	10420.7	10971.4	9494.23	4519.83	5505.42	4784.04	9889.38	4181.18	10694.5	9939.22	6152.3	4404.04	5183.98	4371.97	3874.76
P18858	P18858		LIG1		174378	173628	168656	174420	166761	168460	176777	180521	177833	176791	175952	176012	168170	174321	177583	182056	170738	177046
P18859	P18859		ATP5PF		74474.2	83593.6	71789.4	78409.6	73839.3	66378.8	84479.5	99024.4	91180.4	91825.1	82014.1	81490.2	71688.3	83341	91496.7	100458	100660	93082.5
P18887	P18887		XRCC1		83329.8	85879.5	84851.7	86155.6	84525	84914.7	83905.2	81085.5	81372.1	84950.9	81992.4	83846.1	85807.1	88642.6	88369.1	86306.5	85564.4	86525.1
P18888	P18888		SNF6		3163.17	2647.34	3307.78	2610.89	1994.25	3087.41	1364.34	1608.09	1870.15	3253.54		1625.49	3269.37	1561.71	1216.99	1123.91	1755.47	1246.09
P18899	P18899		DDR48		66268.6	72280.9	53778.7	65130.8	58352.9	46130.1	34766.1	47302.1	38167.4	98158.2	39915.8	63063.3	60635.5	35815.1	39664.2	45783.4	48103.4	33430.8
P18900	P18900		COQ1		64304.3	60824.8	68338.6	64425.6	62396.1	68829.3	37389.2	38950.7	40494.2	66960	36861.5	66034.6	69622.8	38913	40127.8	35998.9	38598.4	40421.6
P18956	P18956		ggt		30240.1	31117.8	30289.8	29449	27910.7	29667.3	53880	57623.8	61192.3	30402.3	60628.2	32929.7	35134.6	50823.3	53427.1	57467.2	55781.2	66197.8
P18961	P18961		YPK2		16380.9	13109	15603.7	16282.8	14966.3	14835.5	8910.33	8839.02	10476.3	15036.1	8918.32	15306.2	15570.7	9329.99	7227	7446.06	9797.04	9533.21
P18962	P18962		DAP2		12531.9	13192.4	8261.51	11189.4	11374.6	7032.52	7212.1	6391.61	5349.2	12684.1		10631.8	11056.7	6616	7932.92		8795.52	7854.38
P18963	P18963		IRA1		25325.2	22360.8	23206.6	28334.7	24834.1	25502.4	12570.5	12471.9	14470.3	25589	14360.8	24711.8	26693.8	12631.2	13744.2	13685.7	14824.1	12443.4
P19073	P19073		CDC42		33241	28076.3	32762.2	31617.8	30711.1	29438.2	14993.4	15074.4	15146.8	29804.2	13036.6	36253.6	30753.9	15335	14704.4	15199.8	13148.3	14613.5
P19097	P19097		FAS2		394069	399971	404453	392699	381747	371663	230819	235121	234409	434818	226681	442388	425483	231390	235655	241163	237793	239864
P19146	P19146		ARF2		344592	365024	341976	328609	294545	316963	218577	237476	224101	407711	215375	377238	361007	217776	214481	255470	240811	245656
P19158	P19158		IRA2		6054.49	6584.58	7944.79	6772.92	6243.87	7930.2	2728.44	2916.75	4152.62	6461.79	3159.41	7455.22	8649.88	3849.85	3337.43	3485.95	4050.15	3763.24
P19174	P19174		PLCG1		53490.1	52608.6	51530	54390	54941.1	53725.7	50100.6	50814.2	49499.8	48728.8	51009.5	53224.5	52383.7	50361.2	51541	51396.9	51292.4	51581.2
P19211	P19211		ANB1		9127.56	8887.13	9498.02	9562.52	9276.08	9053.49	4781.79	5177.29	5440.03	9663.43	5084.2	9208.72	10377.9	4962.49	5154.95	5762.29	4829.18	5786.42
P19256	P19256		CD58		10063.4	15119.2	10336.3	13968.8	8345.61	8236.16	12949	11634.8	13500.8	7810.32	17513.3	13700.5	9982.6	12140.4	12976.6	11148.4	12456.8	14604
P19262	P19262		KGD2		70160	62466	63141.9	73262.3	62667.7	64408.3	41685.9	37538.9	39367.5	81748.4	51902.8	75029.5	71746.8	41390.3	51193.9	44876.7	40422	47427.7
P19263	P19263		RGR1		17494.4	18216.6	14401.7	16553	15935.7	16369	9601.43	11943.2	10032.4	21029.5	9992.85	19058.4	18099.3	9095.51	10738.3	10218.4	11767.8	10218.3
P19338	P19338		NCL		1.44406e+06	1.44591e+06	1.39434e+06	1.41836e+06	1.43362e+06	1.41109e+06	1.48367e+06	1.49081e+06	1.46482e+06	1.48943e+06	1.47466e+06	1.50445e+06	1.47938e+06	1.46057e+06	1.47766e+06	1.50742e+06	1.48585e+06	1.4085e+06
P19358	P19358		SAM2		98857.4	98078.4	97781.8	98817.8	103099	99619.6	49893.3	49906.2	48962.3	102471	53061.7	108255	107431	50563.1	49971.9	49700.8	50171.5	50480.9
P19367	P19367		HK1		135409	140994	134157	138008	135896	130421	143959	140083	137524	138084	140144	135031	134811	138436	138147	140981	138756	141374
P19387	P19387		POLR2C		239524	241760	234973	230455	216563	215250	239422	249399	258999	241501	245555	245043	219942	227899	239098	250382	245131	243769
P19388	P19388		POLR2E		216430	226548	177610	206541	193067	166588	180835	227538	225077	203729	193854	180236	175417	161572	175677	212880	215253	178862
P19404	P19404		NDUFV2		121290	136691	116142	134190	124832	128888	142281	140808	135773	129636	135840	134820	127017	148498	151901	152778	144327	146027
P19414	P19414		ACO1		781403	778665	765965	778064	760443	763558	449798	430487	431461	813442	441304	833079	813718	447025	441590	445794	437254	440356
P19419	P19419		ELK1		5030.03	4963.42	4529.42	4991.44	4968.42	4194.5	4033.48	4332.44	4736.91	5312.09	4785.03	4824.14	4876.88	4678.51	4479.48	4410.19	4962.08	4706.32
P19447	P19447		ERCC3		41440.5	40578.4	43074.1	40144.4	40376.3	40375.3	40118.5	41811.7	40227.4	41069.7	43878.1	38847.2	39723.1	43062.8	41606.8	38738.6	41928.2	41492.9
P19454	P19454		CKA2		138506	132949	138653	141673	137017	131606	77465.9	76358.3	79341.7	139233	80659.8	143366	146269	79587.7	75070.5	75769.4	78270	75627.3
P19474	P19474		TRIM21		29599.6	32337.6	31139	28970.6	31017.9	29832.3	30513.9	32850.7	32806.6	30729.3	31937.1	30318.7	33122.3	34798.7	30054.6	31501.3	30242.1	30756.8
P19524	P19524		MYO2		96297.6	93732.9	91774.3	95756.2	96487.5	96851.1	51420.4	52028	49560.7	105323	50830.3	102637	103093	49837.7	52681.6	55410.7	53991.1	51188.9
P19525	P19525		EIF2AK2		105976	104860	103517	105092	102358	103412	110504	108767	109409	107702	104432	108789	103868	113739	110193	111136	109899	105288
P19544	P19544		WT1		9676.62	8950	8993.34	8885.38	9457.3	10029.2	8825.21	9876.35	9313.82	9918.55	9982.23	9881.31	9988.17	9426.4	10053.8	9323.81	9511.27	10309.1
P19623	P19623		SRM		334043	343015	323774	330350	327427	315864	362786	357430	378015	324544	365486	341442	328696	357245	364704	376385	359966	358492
P19658	P19658		EXO70		22791.9	26465.5	20754.6	23219.5	21836.1	24095.6	11870.8	14981.8	13631	28091.3	13236.4	25199.6	26330.3	13463.8	14260.2	13062.9	14016.2	12690
P19659	P19659		GAL11		8720.24	8368.87	9567.24	7689.34	6880.19	8159.9	5414.97	7109.54	5784.91	8828.05	5552.35	7037.1	9658.46	4381.25	5443.79	4101.04	5190.66	4917.95
P19735	P19735		PRP6		10809.8	10178	9432.46	10447.5	10588.7	10095.9	5959.63	6943.63	6737.72	11082.9	5704.65	11988.9	10946.4	4437.71	4995.34	6035.22	6079.39	5984.53
P19736	P19736		PRP9		7384.22	8559.71	8683.48	10133.6	8845.8	7942.52	7088.47	7126.37	6230.36	8436.69	7710.43	7950.16	9105.83	6183.08	5977.1	5199.82	5654.99	6142.84
P19784	P19784		CSNK2A2		120277	121351	117843	118917	121377	117639	119898	118777	119122	120542	119744	118818	117752	119558	118668	117532	117251	112130
P19793	P19793		RXRA		5881.59	5746.39	4705.6	4881.51	5694.74	5341.86	6489.73	6717.25	6356.49	7419.93	5835.96	5385.78	7159.2	7588.64	6263.95	6053.09	6010.53	5937.26
P19812	P19812		UBR1		21077.1	21264.6	20464.8	20115.1	20179.1	21921.3	11108.6	12143	10649.7	23349.3	11012.3	22141.7	22740.7	10450.3	11161.6	11013.3	9790.79	11426.9
P19823	P19823		ITIH2		11100.1	12506.4	10631.2	12773.3	13132.5	11519.5	12418.2	10896.2	11863.4	10900.5	12104.8	9151.11	9463.5	10600.1	11317.6	8570.38	10964.5	11497.9
P19838	P19838		NFKB1		65508	66914.8	63690.5	64412.3	63745.6	63075.3	59763.4	63796.8	62756.4	66797.3	65123	65446.3	65143.2	65177.4	65934.9	65368.6	62042.8	60177.8
P19880	P19880		YAP1		18743.5	17311.6	17287.6	16954.7	16208.7	16863.5	8117.83	9504.54	8385.02	19978.4	8347.3	19225.5	19095.2	8382.07	8701.94	8916.52	8805.03	10194.4
P19881	P19881		PHO13		13582.7	13306.7	10864.4	12108.5	13848.4	11995	8232.58	8446.38	8005.38	16495.3	7862.42	15964.3	15163.7	8646.78	9580.51	8219.13	8512.17	9155.74
P19882	P19882		HSP60		660675	653321	638763	648760	652630	607643	405339	422292	409214	761448	393489	763486	721877	419129	434065	441274	451307	419355
P19926	P19926		agp		25200.5	23693.4	27019.6	24450.6	26905.2	23304.4	66136.3	73934.6	70077	24997.1	68537.9	28772.3	25746.5	69722.1	75495.4	81683	74985	78386.7
P19955	P19955		YMR31		20180.7	20714.5	20240.7	19452.1	19731	20195.8	10916.4	11082.1	12957.1	20269.1	12282.7	19607.9	19781.9	10352.6	11874.4	13252	11651.4	10867
P20020	P20020		ATP2B1		71396.5	67853.8	68291.2	65627.1	69522.7	68502.2	72162.5	70217.7	71051.6	71511.1	68302.4	72096.1	70051	72471	72339.2	72899.8	72669.8	74265.6
P20042	P20042		EIF2S2		501663	506902	498699	511528	497801	493106	547080	558341	559056	545955	523002	518266	503764	558752	554917	574225	584360	543771
P20049	P20049		TYR1		58229.7	52667.7	50027.8	53240	59968.5	58128	32561.4	24695.5	28662.8	56759.8	31021.7	59938.6	53465.7	32324.3	30626.5	27073	30632.6	27368.8
P20051	P20051		URA4		157003	162837	168112	152133	159149	170166	83015.1	78946	79807.2	168571	78794.6	168859	168757	87225.9	86932.9	80236.9	76037.1	83236.5
P20053	P20053		PRP4		12735.1	11636.5	10999.9	8356.86	12609.7	9719.56	6050.74	8263.42	6987.69	14762	7234.65	9562.22	14992.9	6493.12	8053.41	8444.53	8520.82	5748.83
P20073	P20073		ANXA7		402791	418669	398624	403692	393178	370706	430624	457720	448651	462603	433124	421625	397402	424487	450023	460250	472051	440822
P20081	P20081		FPR1		633773	633684	612144	601403	584973	573595	326821	350045	341420	664909	315042	660928	626363	345395	308428	341118	346173	325777
P20084	P20084		MRPL33		4706.75	2779.03	2837.22	2245.63	3015.42	2696.06	1323.16			3251.26	1320.64	3678.04	2791.38	1814.67	1823.79	1972.98	1874.79	2419.1
P20107	P20107		ZRC1		52556.9	57361.5	51721.8	54244.1	46825.7	47191.1	29091.1	29020.5	30361.2	52039.2	31481.3	56247.8	53737.5	29126.1	31473.2	29776	27629.7	32025
P20134	P20134		SFL1		2611.87	2453.76	3162.8	2773.83	2956.19	3077.6	1569.64	2277.4	2005.33	3894.6	2091.36	4134.61	3269	3326.66	2006.76	2121.05	1888.59	2734.65
P20226	P20226		TBP		50354.4	56233.5	37697.4	51382.5	57093.8	49225.6	65571.1	52706.2	40640.9	42047.5	47756.7	54541.3	58221.7	64538.8	62772.2	53074.4	52479.4	61069.4
P20248	P20248		CCNA2		24327.3	20811.4	22857.9	21971.8	23800.3	22026.1	24251.7	22171.1	22908.8	22757.5	22113.5	20809.6	24454.1	20077.9	21844.8	22259.3	22200.8	21617.8
P20290	P20290		BTF3		177428	173873	157945	175848	161027	149118	166403	178106	179444	172871	176260	165300	167334	179745	175513	181472	193951	180750
P20333	P20333		TNFRSF1B		3612.76	3748.41	2475.59	2617.63	3270.88	2903.29	3333.7	4385.56	2332.05	3352.13	2839.56	3854.79	2187.83	3383.4	2960.93	3899.23	4572.77	2225.02
P20338	P20338		RAB4A		292899	327806	325182	300700	291405	268922	301566	289566	308967	254467	317212	359458	321963	329686	349614	348718	308147	355374
P20339	P20339		RAB5A		32424.1	34333.1	34725.8	32190.6	32467.1	32529.8	38218.4	36198.5	36731.9	30420.8	36204.1	37512.1	37703	36504.5	40456.1	34672.7	39562.4	34940.3
P20340	P20340		RAB6A		163138	191168	187692	172648	174343	179062	195365	221418	208929	183554	195514	184591	174688	202819	206884	205120	203293	228245
P20424	P20424		SRP54		80738.9	88152.7	87410.2	83611.5	83323.1	85139	45607.5	54380.8	49198.6	96925.5	49897.9	96936.3	88647.5	44428.8	48180.9	47893.1	55433.3	45636.6
P20433	P20433		RPB4		3472.97	2506.21	3393.77	2951.24	3122.67	3002.69	1901.09		1540.74	3650.83		3389.15	2209.83	1373.09	1333.51			1681.18
P20434	P20434		RPB5		72121	65898.2	63172.2	65515.4	62352.5	60825.5	36548.6	42661.5	40209.2	75986	40586.4	77345.4	70495.1	37162.3	35516.4	44575.9	43981.1	40997.2
P20435	P20435		RPO26		7939.71	9960.82	8026	8820.71	6895.84	7697.38	6532.76	8491.05	7176.86	12363.5	6608.64	10933.7	7024.91	6698.27	6154.99	8714.65	10884.5	7266.75
P20436	P20436		RPB8		56943.7	49733.3	62091.5	61380.3	53880.4	57014	30934.8	27681.9	27892.6	54818.3	30094.9	62855.8	64391.6	30973.4	30622.5	27077.9	27553.4	28361.3
P20447	P20447		DBP3		17538.2	16541.9	16282.4	17625.9	18233.6	18561.9	9369.33	9290.44	9780.59	17474.6	9430.1	17507.5	18041.5	8611.3	8280.55	7963.83	8320.24	8353.73
P20448	P20448		HCA4		32986.6	30176.9	29620.9	31095	26768.7	30780.8	15741	16430	17266.6	27112	19034.7	30039.5	34859.9	18315.4	16258.4	17366.7	19128.8	18332.9
P20449	P20449		DBP5		120965	121740	118422	123222	117692	111145	66778.2	67690.1	66821	125641	69329.4	129891	124461	64114.1	68356.7	70831.7	71009.8	67632.6
P20459	P20459		SUI2		244844	250865	253974	251100	243417	262021	136207	130731	130115	257758	133828	263038	279347	139551	135458	138682	131484	131927
P20484	P20484		MAK11		33878.3	34159.9	35737.2	35817	37253.2	36044	16869.5	20138.1	19106.4	35859.6	20175.9	41490.6	37904.7	19759.3	20501.9	20789.1	18966.6	18639.6
P20485	P20485		CKI1		27714.1	29131.3	28706.6	25481	27160.2	27261.1	18206	14145.5	17472.1	30489.3	16203.2	31916.9	32757.5	15330.3	15453.1	15714.9	17179.5	14033.2
P20486	P20486		CKS1		6988.03	11990.5	10203.5	9903	10880.3	11467.9	6418.9	7450.37	5741.01	13767.6	6278.78	10453.1	10894.9	7738.76	5388.97	5980.47	6989.45	5003.03
P20585	P20585		MSH3		9523.58	11283.6	11298.4	10184.7	11169.1	11948.1	11990.2	10605.5	10960.2	11325.4	9975.16	10756.9	11463.6	11892.4	11079.1	10589.8	10261	10921.6
P20604	P20604		SIT4		28379.2	28995.3	26339.2	29356.6	31990.6	31067.6	20608.9	21700.9	16077.8	33723.2	18197.5	29638	28992.3	18741	19004.8	16400.8	16620.7	16180.1
P20606	P20606		SAR1		352988	356476	330463	381807	357845	356089	228733	232316	218520	403570	232802	421546	385141	239501	219847	225031	220211	229835
P20618	P20618		PSMB1		368592	367313	357217	358894	349902	362126	376541	371534	371368	364385	356759	383413	371721	383984	372584	379146	383749	391309
P20645	P20645		M6PR		23664.7	25254.7	22079.3	23413.7	22581.8	21628	25237.8	25793	24165.2	23634.5	24497	24910.3	22262.8	21575.4	24194.3	24272.2	24713	25237.5
P20674	P20674		COX5A		100299	96536.7	97716.1	99770.5	99919.5	97539.7	95663.7	92934.8	94436.3	98745.2	99995.9	98383.4	100507	94120.8	94239.6	94750.6	92092.6	92990.8
P20676	P20676		NUP1		28118.7	28600.9	28801	27670.9	32209.8	28740.2	16878.1	16808.4	16143.7	29429	15138.6	32106.3	31545.4	17115.1	16707.7	17451.4	17189.1	16751.3
P20700	P20700		LMNB1		789434	852078	817931	846358	843816	773881	872302	936011	927376	853876	892735	865861	818949	889565	922149	888655	890741	906221
P20742	P20742		PZP		16772.4	14270.9	15765.6	18217.8	16055.4	17715	16962	15644.9	15119.3	15945.3	17074.9	16094.9	16184.3	16754	16665.7	16091.6	15799.4	16948.1
P20795	P20795		VPS33		43686.9	40236	35830.5	41685.7	38685.1	40527.5	37263.4	33395.6	29890.3	36120.2	32131.8	38516.7	39549.9	28368.5	36804.7	31029.6	32373.1	30565
P20810	P20810		CAST		115902	115739	110602	108369	108218	103806	113523	113447	114105	104922	106872	111662	112265	110446	113308	117101	107463	118626
P20839	P20839		IMPDH1		120036	119469	115027	115027	125945	114217	118760	119352	123212	109056	117784	116204	112951	120813	119611	118044	114351	112765
P20936	P20936		RASA1		13214.1	13442.5	14905.4	12415.6	13849.6	14249	14712.1	11982.2	14233.9	11967.7	14178.8	13361.9	13557.7	13018.8	13835.4	13385.3	13245.1	11987.1
P20967	P20967		KGD1		64466	67159	64142.4	63842.6	65084.1	66353.2	37022	36674.2	38444.2	70383.6	38317	70381.8	69196.3	41576.2	40917	39401.6	38153.6	37982
P21127	P21127		CDK11B		136917	136456	140586	138024	134036	137832	139662	134190	136553	132897	139819	138184	140369	142492	139627	139575	132112	139895
P21147	P21147		OLE1		19398.1	21168.7	18883	18976.7	18234.2	14504.2	6991.46	13667	11971.9	21281.4	14013.9	21003	22688.5	9249.7	13334.5	12728.4	13319.4	12339.7
P21151	P21151		fadA		1943.51	1602.95	1846.33	1809.26	1951.64	2019.03	6061.05	3802.18	4782.42	1462.79	5808.23	2213.36	2300.09	6206.73	6353.95	5408.51	4279.31	5223.42
P21165	P21165		pepQ		9766.35	9159.1	9957.12	10451	8953.67	9766.71	33966.7	30444.6	36066.3	8425.58	33294	10112.9	9874.2	35385.5	35765	34923.9	31963.7	38176.5
P21170	P21170		speA		18542.3	17113.4	19833.2	14271.7	19819.8	17500.8	64316.3	66242.3	67578.3	18852.2	62300	19622.2	20066.1	61030.2	63028.3	65993.5	65172.5	63794.6
P21179	P21179		katE		6419.82	8268.15	8562.22	7170.69	6402.68	6867.65	18698.1	18704.7	18716.4	7521.43	19070.7	4922.65	8545.19	18618.4	19290.4	19397	17578.7	19136.4
P21182	P21182		SPE2		44924.4	44500	42701.6	46252.4	38867.3	37667	26302.6	25870.4	23819	37211.1	25500.2	43606.2	44757	29448.4	30776.8	26202.9	23846.8	30826.5
P21242	P21242		PRE10		247531	250889	259166	263993	248755	254737	135106	121279	133106	259297	133948	275652	274140	139303	134277	127223	123170	138043
P21243	P21243		SCL1		171696	177884	172058	168816	163594	168977	100653	101593	103205	190941	101050	197340	187221	96519.8	102116	105255	105478	106646
P21264	P21264		ADE2		113070	115620	112800	112201	107535	111291	65072	67033.5	63751.9	119176	63193.5	122786	112039	68426	63047.6	65591	66676.9	65154
P21269	P21269		CCA1		22053.3	21622.1	19832.8	21679.6	21190.4	22956.4	11761.9	11950.9	11056.3	23469.9	11362.4	22490.4	22446	12496.3	12393.4	12266.4	12444.2	12553.1
P21281	P21281		ATP6V1B2		295943	293921	292635	292342	282611	274265	294762	291606	292061	281939	301071	291717	289589	278409	305626	297419	291295	303440
P21283	P21283		ATP6V1C1		207019	207644	212013	206214	209136	208089	211959	213971	214351	208078	213488	211811	211370	223360	210427	207235	209827	213278
P21291	P21291		CSRP1		44601.2	50054.5	46647.8	40684.5	48799.5	48768.7	57705.4	54821.2	50752.2	52807.4	51296.6	47624	48017.6	54875.4	59359.3	55559	57461.7	54703.4
P21304	P21304		PWP1		94054.2	92101	92602	87786.8	88686.4	85158.7	49908.9	49341.1	50300.5	96425.4	50498.3	96632.1	95028.5	49162.4	52527.4	50814.4	50328.7	50599.3
P21306	P21306		ATP15		45842.7	42319.3	39888.5	49489.6	47703.9	37839.9	32721.7	43921.9	36176	71378.1	33951.9	46498	42037.2	39868.7	36782.4	33987.8	42665.8	32945.3
P21333	P21333		FLNA		978622	983666	970346	974578	977122	921110	1.00654e+06	1.04176e+06	1.01768e+06	997675	1.00611e+06	997709	974988	1.0032e+06	1.01745e+06	1.03829e+06	1.04826e+06	1.02438e+06
P21359	P21359		NF1		54082.2	54279.3	51694.1	53709.6	53338.8	51130.2	52903	54622.8	54649.5	54714.3	55224.7	53249.1	51874.9	52974	55816.7	54686.6	56355.7	54531.2
P21367	P21367		ycaC		41812	45329.4	45443.3	41681	44628.3	45424.2	160879	169095	153948	47998.3	163279	46249.6	47253.7	160434	168379	178877	170834	161637
P21372	P21372		PRP5			3182.5	3307.74	2574.88		2744.48			1922.85	3175.78			2930.24				1364.58	
P21373	P21373		UTR1		37862.1	44113.2	50152.7	43232.2	46591.8	42319.8	28891	27184.9	26627.8	48464.4	28475.8	45648.9	44973.2	28778.6	25086.6	29315.7	27680.8	26896.6
P21375	P21375		OSM1		99468.3	98418.2	100715	103037	103473	94703	55285.8	47926.8	60361.2	101055	58996.7	100386	101251	56810	57911.2	52015.5	52987.7	54453.1
P21399	P21399		ACO1		129843	135273	126540	133386	124485	132583	133144	131071	129387	126620	126711	130446	127065	133503	129757	135296	132049	128453
P21499	P21499		rnr			6012.41		5302.47	7922.63	6060.22	17407.6	14638.7	15679.2	5344.75	14459	5796.6	4891.47	16526.3	16521.7	15881.1	15552.3	15888.8
P21507	P21507		srmB						1111.28	1610.52	3927.97	4704.58						5885.01	4286.68		3752.39	5214.89
P21513	P21513		rne		10650.5	9726.92	8185.56	8178.97	8620.21	5340.52	33903.3	33976.4	32728.3	9581.08	31749.4	9911.52	12260.1	33282.9	36207.8	34309.1	33835.1	36375.6
P21524	P21524		RNR1		43814.8	45559.1	43101	45440.3	39448.6	40926	26276.7	25485.1	27207.5	48382.3	26769.2	45765.8	46152.6	26878.5	26126.4	28161.5	28231.9	27384.5
P21538	P21538		REB1		32662.1	34295.9	31653.9	32733.3	31823.9	32880.4	18490.3	19899.4	18864	39154.6	17862.4	35821.1	33463.4	19437	18412	19193.2	18854.5	20652.5
P21560	P21560		CBP3		24869.7	25937.6	23409.1	26819.2	24195.2	18431.7	9413.55	13274.7	10114.4	30383.2	11707.5	27358.1	23792.3	10149.4	10742.6	9534.79	12033.3	10268.6
P21576	P21576		VPS1		255106	247608	255468	250034	254268	253404	146617	143248	140446	270229	149313	272484	272018	144558	145672	143395	140455	142546
P21599	P21599		pykA		15298.5	15694.8	13515.1	13981.4	14848.6	16526.7	55459.9	53201.4	48468.8	15486	53448	16508.5	17033.3	55035.7	61346.5	54319.4	54679.2	55348.1
P21645	P21645		lpxD			1628.7		2161.1	1822.75		9448.92	7297.25	7383.77	2848.82	7818.48	2011.46		5694.15	6587.19	6887.32	7369.05	8425.22
P21657	P21657		DAL81		7344.69	6077.81	5714.22	7250.64	6170.07	5337.05	3611.48	3411.29	3482.27	5565.69	3691.54	6732.79	6976.03	3981.88	2908.29	4398.35	3179.83	3843.45
P21675	P21675		TAF1		22107.8	20842.9	20194.7	21215.7	20234	20377.5	22978.7	21913.2	21743.5	21566.5	21104.8	21027.6	22340.8	22587.3	22042.1	24618.8	23158.8	22944.5
P21695	P21695		GPD1		1817.87		1852.95	2496.36	1757.55	2184.22	1628.1		1471.13		1576.1	1082.52		1655.67	1546.32	1978.21	676.368	2161.79
P21734	P21734		UBC1		56483.2	51210.5	49235.4	59517.4	58002.4	60156	26302.3	33935.5	29308.1	42528	26574.3	66867.5	54032.4	34902.9	30185.9	37025.1	26149.1	38252.4
P21741	P21741		MDK		22697.1	23056.8	23042.4	19940.1	23826.4	21767.5	22777.8	24933.6	20721.7	19153.5	21603.9	21861.2	21036.3	20790.9	20517.2	23387.2	21174.3	21193.1
P21796	P21796		VDAC1		240872	248611	249308	255134	241051	238412	252738	273255	257989	258266	250414	251002	243423	258182	256741	260455	261249	256659
P21801	P21801		SDH2		22314.2	20629.5	21934.6	23142.8	18431.1			18121.9	21477	21554.5	23992.1			23490.2	25942.5			20208.1
P21825	P21825		SEC62		47212	45027.3	43962.9	48496.8	46775.4	42976.8	27891.6	26785.3	24945.7	41401.3	24909.9	50587.5	49093.2	25237.4	23774.8	22230.9	25501.2	25997.2
P21826	P21826		DAL7						3277.5		6293.22	6088.98	6442.04					8172.63	4993.87	4066.2	5401.36	
P21827	P21827		SRM1		70143.1	65774.2	68568.5	66093.5	66557.5	61732.1	38301.1	37236.6	38575.1	67518.2	35650	70255.5	72047.7	35292.3	38463.6	38265.7	36452.2	39462.6
P21888	P21888		cysS		2086.99	3253.52	2630.06	3418.21	3782.31		7841.71	7467.82	8803.16	3571.14	8366.74		4592.64	7519.16	7446.31	8882.25	6951.14	10226.7
P21889	P21889		aspS		15361.9	13061.3	14456	12945.7	15069.2	15693.3	49643.4	45682.8	44565.9	14110.7	48056.2	15441.5	14761.4	52999.2	51609.1	54044.3	46965.5	48600.8
P21912	P21912		SDHB		309593	309731	318042	329084	312897	313424	323217	317831	315188	314449	305111	321407	317388	325115	304537	297655	317109	310012
P21951	P21951		POL2		9959.2	9089.92	9283.47	10690.5	9500.69	8294.2	6065.29	6743.14	6305.19	11183.8	6546.84	10995.3	14176.9	6861.43	6886.66	7597.89	5728.29	5280.03
P21953	P21953		BCKDHB		13975.4	16317.9	16105	15511.7		12206.1	13302.6	12783.9	11790.7		12539.5		17633.4	13715		11577.8	12503.8	13118.7
P21954	P21954		IDP1		295251	326293	335255	316793	312645	308444	199062	191049	194702	333987	183429	337278	339058	197733	202595	204053	187838	192467
