protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AF03	25990553.67250178	26948202.2654155	25502861.31113124	26673636.66614893	27074719.2300888	27061739.7542596	P0AF03	P0AF03		mog	0	0.19709637334262442	-0.04291626072025134	False	0.015498154981549817	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13016	6986618.726256942	6348789.299009221	6629498.367528934	7062484.272022812	6959003.621802646	6983170.973454904	P13016	P13016		ampD	0	0.19839467987372658	-0.07324304769020552	False	0.015524512387981025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABA4	91133677.35512473	94856578.53195126	94000841.67065468	93643123.64850985	96224194.97629867	97409220.06984214	P0ABA4	P0ABA4		atpH	0	0.19962588193741693	-0.03705921887277049	False	0.01555086979441223	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACA3	87328184.84218238	81687992.21875419	81702729.20480603	93432662.62098376	85880573.7536009	85987398.49617022	P0ACA3	P0ACA3		sspA	0	0.20041452832672654	-0.08155733663948442	False	0.015577227200843438	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A825	142808597.38588005	141409840.38927743	134106026.44334948	146066545.2597292	144691403.60897037	142361117.2973175	P0A825	P0A825		glyA	0	0.2011562320935087	-0.050141310783251264	False	0.015603584607274646	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24193	9138579.583404774	9558202.945127076	8868911.679241173	9601847.879117573	9318337.463048331	9783853.051287385	P24193	P24193		hypE	0	0.20168940951428138	-0.0583797906969308	False	0.015629942013705853	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36566	883257.2251836371	839720.0474396155	817092.8510011333	806299.7160187366	751248.5666072788	836431.0692687916	P36566	P36566		smtA	0	0.20241275068351128	0.08545761690694535	False	0.01565629942013706	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16659	109067483.36904548	102087521.62776384	107395537.26482856	113362451.79107869	107550555.79740162	110006431.38424309	P16659	P16659		proS	0	0.20416918474137435	-0.054957748066485776	False	0.015682656826568265	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00547	2329605.357245263	2189218.419236897	2574216.5961912805	2473091.033464592	2620373.44302251	2608292.783104884	P00547	P00547		thrB	0	0.20545836413895335	-0.11878349440854491	False	0.015709014232999474	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04994	1103203.2332393827	1276788.1397502555	1171482.4933184974	1262560.298417621	1241593.4552980044	1320606.0688492835	P04994	P04994		xseA	0	0.20593939247235699	-0.1069512867762247	False	0.01573537163943068	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGL2	2206276.046115161	2159363.7673761933	1742138.7030713256	1842553.983592978	1637062.6804547498	1830537.0255717456	P0AGL2	P0AGL2		tdcF	0	0.20601175612720965	0.20189413035653925	False	0.01576172904586189	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F9	192947850.76358503	193284452.0061268	197644239.6601833	193942922.3172041	211262329.79753983	206796539.30408067	P0A6F9	P0A6F9		groS	0	0.20668198139822563	-0.06787252469768519	False	0.015788086452293095	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9D4	6969541.45344837	7488874.541606217	7859884.193328072	7437797.863041943	8319168.22120712	8340373.450745789	P0A9D4	P0A9D4		cysE	0	0.20796636276780525	-0.11064672213415153	False	0.0158144438587243	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30864	471684.6639409165	606503.9374999994	493029.0331332125	94204.7748893372	555229.0862629693	80309.17943918963	P30864	P30864		yafC	2	0.2087265792850471	1.1064225747343854	False	0.01584080126515551	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD24	4237972.702901728	4296071.509109381	4099073.792093523	4349196.098165163	4384060.228444584	4234871.008949466	P0AD24	P0AD24		yejL	0	0.20925249504204418	-0.037759404622227793	False	0.015867158671586716	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8W5	5361658.95024668	5158872.3678348055	5261985.556131897	5604635.524614685	5503405.903546083	5248052.816987075	P0A8W5	P0A8W5		yqgE	0	0.20939683842463042	-0.05150098733745818	False	0.015893516078017925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA04	93142242.87042329	92760496.21357957	103792923.5859518	96861128.99913532	108971895.89602216	107307920.06186783	P0AA04	P0AA04		ptsH	0	0.2101343061339482	-0.11227407667382622	False	0.01591987348444913	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06996	597427246.4038105	593561261.7507732	606435910.1628584	564212691.2112175	587776676.2052954	595416186.9819348	P06996	P06996		ompC	0	0.21063365166811504	0.040716625206348035	False	0.015946230890880337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADX7	141232.87170712202	117087.83589999996	119532.7063746171	161090.7673737487	165245.3280853159	123345.04702727024	P0ADX7	P0ADX7		yhhA	0	0.21191570031241566	-0.2510757275333028	False	0.015972588297311546	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0V0	55359953.1001844	55914015.363732025	57541969.18568562	54425157.00815597	56235633.86774442	53688647.0443121	P0C0V0	P0C0V0		degP	0	0.21245508223872234	0.03868459069717445	False	0.015998945703742752	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0CG19	15888242.03334808	15439182.062796386	16223153.501658048	16265944.025921963	16216118.017930357	16295347.461037915	P0CG19	P0CG19		rph	0	0.21254787689036603	-0.03675027515997955	False	0.01602530311017396	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00963	50080206.10809159	50380786.823741965	48172716.52443748	51024626.4937142	50085293.97878741	51188853.80308692	P00963	P00963		asnA	0	0.21383008739632597	-0.035142981109191694	False	0.016051660516605167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32162	2492403.4070572816	2348552.4144997983	2533121.8002721826	2816177.4938231204	2594575.818623767	2485076.4769001026	P32162	P32162		yiiS	0	0.21394137986788617	-0.09862828713946506	False	0.016078017923036373	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45799	4869826.382489287	5239210.974200425	5275561.301585506	4807536.458320586	4924133.690782501	4972581.723828438	P45799	P45799		nudE	0	0.21552519112041008	0.06525342398235134	False	0.016104375329467582	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6L4	923526.1575894876	972509.4238297916	931884.4270009708	950817.6263290144	970593.8903586572	992658.8910296828	P0A6L4	P0A6L4		nanA	0	0.2155548755900057	-0.04329442308045736	False	0.016130732735898788	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32684	4936429.711893702	4621953.965604236	4641334.962847431	4670251.421241714	4542417.865546239	4432199.066276372	P32684	P32684		rluF	0	0.21611706450565413	0.05750386837466101	False	0.016157090142329997	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37051	10566353.489372414	10401809.935313923	9882726.13023272	9683703.860184876	9434889.998122454	10286354.92530436	P37051	P37051		purU	0	0.2162615013353086	0.06925311098822126	False	0.016183447548761203	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12281	22818982.408822555	22180992.32556372	23171881.74589461	23315559.36793864	23114459.95633252	23272671.84393315	P12281	P12281		moeA	0	0.21692898664072918	-0.03203808697031042	False	0.01620980495519241	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R1	1337273093.8357568	1391895141.7249722	1358179387.815854	1359164836.2196827	1419682554.2068782	1444589894.6441846	P0A7R1	P0A7R1		rplI	0	0.2173576884984892	-0.0472526803942908	False	0.016236162361623615	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02918	5801866.722291083	6082451.631117119	5925695.029884983	5835135.363106114	5785216.20241304	5304054.020597609	P02918	P02918		mrcA	0	0.21790504719344328	0.07358343576107625	False	0.016262519768054824	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69490	764544.4309491697	600326.2499999998	636662.3530660932	562513.7521734241	609698.6436366643	569004.7492530493	P69490	P69490		ccmE	0	0.21797373934050207	0.20100929573085885	False	0.01628887717448603	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31663	16613032.260403927	16740352.32645551	15677636.515136624	16227927.769378517	15663471.521981826	14942413.042819789	P31663	P31663		panC	0	0.21806639085727458	0.06614432687349794	False	0.01631523458091724	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76187	5111517.076762199	4703086.763679611	4737119.818523013	4435862.717476908	4844698.573124242	4453822.201993894	P76187	P76187		ydhF	0	0.21857475255336845	0.08339789886592894	False	0.016341591987348445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGC0	518361.943318015	563165.6874999998	552174.538118428	588604.0968720161	584451.216239198	545140.5772312279	P0AGC0	P0AGC0		uhpT	0	0.21881172443720703	-0.07274952870423289	False	0.01636794939377965	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64493	850559.6075181774	673980.4132292086	707450.9654574189	938934.3708529216	782382.5377639295	824477.8826426093	P64493	P64493		yoaF	0	0.21904810619942588	-0.18978493176640945	False	0.01639430680021086	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31473	8822861.02326652	8403188.032718224	7955177.910863333	8362857.755045466	7642344.575801269	7674846.653320883	P31473	P31473		ravA	0	0.2191393859098298	0.08867651544233607	False	0.016420664206642066	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45470	1745501.7020714583	1573647.6365606196	1702761.2801920844	1809760.616525398	1752266.3170966525	1727158.279004665	P45470	P45470		yhbO	0	0.22148100379547198	-0.07480914404724157	False	0.016447021613073275	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30130	5665866.619181825	5279112.314835057	5356402.2613271	5449006.022409422	5044768.78335164	4775921.761501323	P30130	P30130		fimD	0	0.2216330279239994	0.09432281354117461	False	0.01647337901950448	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68699	3864323.518512212	3280262.749999998	3077422.71740928	3328298.990659483	2679629.027580769	2887276.844331349	P68699	P68699		atpE	0	0.22192077208205915	0.2005790274615267	False	0.016499736425935687	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A915	43133538.15060095	41473367.78605183	39877176.47121985	44133268.25328849	41519707.87475652	44738877.87695552	P0A915	P0A915		ompW	0	0.22235335586158816	-0.06689246377894062	False	0.016526093832366896	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24188	1088485.3453617217	1147909.1249999993	1195710.9242240202	1197839.4144756268	1186020.9290321865	1208935.7375570096	P24188	P24188		yceA	0	0.22279961235179496	-0.06601319714935054	False	0.016552451238798102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39199	16126426.243334685	15730624.003055671	15500189.212007316	15330078.743603846	14968507.637624657	15771675.717315735	P39199	P39199		prmB	0	0.22408156394683687	0.03974918043101211	False	0.01657880864522931	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07658	4716844.828783507	4859440.458901907	4859161.339718476	4900986.045031992	5073552.760907827	4837109.27173355	P07658	P07658		fdhF	0	0.2243104751589829	-0.03711643211424966	False	0.016605166051660517	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75960	12782342.10418526	12828422.841404147	13204579.949062396	13234799.0068029	13062331.867441028	13197051.353425616	P75960	P75960		cobB	0	0.22680954582660945	-0.025013043044668677	False	0.016631523458091723	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG20	16182504.588667588	16073711.865350438	16426465.015482252	15483202.198534306	15611651.846253593	16300221.700385042	P0AG20	P0AG20		relA	0	0.22694001208814205	0.038671460952711754	False	0.016657880864522932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q2M7R5	2675841.7332572336	2686455.9234025152	2914955.7980714897	2837175.476828921	2901496.828211341	2933501.7442101664	Q2M7R5	Q2M7R5		yibT	0	0.22768031789208842	-0.06724157733591274	False	0.016684238270954138	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P66899	363975.9242301769	378800.9688000003	420764.0764642243	386116.60564712016	336369.10194003175	270759.4433114476	P66899	P66899		ygeX	0	0.22801909597099074	0.22830026034693857	False	0.016710595677385347	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11447	10150000.673716351	9420789.267912157	9943102.859166346	10002409.205872722	10237349.466807064	10377738.479538288	P11447	P11447		argH	0	0.2286241143996442	-0.052962132782589544	False	0.016736953083816553	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P41066	18711.32851529622	1789286.750000002	1828312.624282808	2418016.3073288454	2215898.696065404	2046113.359420304	P41066	P41066		traK	1	0.2286757025144296	-0.8773787530946658	False	0.01676331049024776	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21645	7420489.004537438	8195437.435184522	7252315.384016879	7542614.556784309	8638471.845083583	8843179.14142353	P21645	P21645		lpxD	0	0.22884373597390925	-0.12998227543393684	False	0.01678966789667897	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF50	9192359.958275003	8741196.010947088	8946010.20796215	8800518.212901723	8685378.598240396	8733148.310904061	P0AF50	P0AF50		yjbR	0	0.22914660196047978	0.03589470927954224	False	0.016816025303110174	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06974	5253140.5714355465	4830170.133263066	5057644.626703067	4935996.3041709885	4513289.724270961	4910997.18783298	P06974	P06974		fliM	0	0.23008552085891856	0.07637203370977882	False	0.016842382709541383	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7T7	109455861.21656764	104672669.70894954	105072373.752155	109265902.74006183	106903369.64081642	112388150.76730798	P0A7T7	P0A7T7		rpsR	0	0.23055574412518848	-0.04168079707698728	False	0.01686874011597259	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADZ7	39379834.912989534	39368437.7385447	38519447.36679777	38126752.41460872	38755545.79077982	38834940.08642429	P0ADZ7	P0ADZ7		yajC	0	0.23078486045625693	0.019202143661904172	False	0.0168950975224038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG84	1775520.5206217635	1813594.753683481	1642149.6907155353	1614442.8919954346	1487578.955851299	1741336.3898049707	P0AG84	P0AG84		yghA	0	0.23079394979752832	0.11115212934482707	False	0.016921454928835004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32157	11637570.709579546	11611067.372980028	11022193.92571222	11951885.67761858	11512451.7880837	11854192.04769312	P32157	P32157		yiiM	0	0.23117252698637947	-0.04344406041080333	False	0.01694781233526621	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC69	52636785.7116873	49145492.70722981	49449821.41369116	50980804.07625598	53035974.6193311	52938584.27330142	P0AC69	P0AC69		grxD	0	0.23169195285065056	-0.05358993295007681	False	0.01697416974169742	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J0	30633263.33592672	31030524.62807146	30176835.31077236	30694081.219744816	31479067.90811269	32905130.92947077	P0A7J0	P0A7J0		ribB	0	0.23177743410886179	-0.049983372647113326	False	0.017000527148128625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
