Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	2	2	3.17852e+06	3.10474e+06	3.13816e+06	3.48272e+06	2.62997e+06	3.0374e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	3.98635e+06	4.18848e+06	4.4968e+06	4.4542e+06	4.38299e+06	4.59476e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	703116	528565	570280	551405	459718	591472
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	3.65815e+06	3.78664e+06	3.98207e+06	4.04217e+06	3.54094e+06	3.95004e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	3.85068e+06	3.21395e+06	3.70979e+06	3.7943e+06	3.64132e+06	3.3192e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	4.07629e+07	3.89947e+07	3.63611e+07	3.51119e+07	3.82749e+07	3.83906e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.24387e+07	1.31083e+07	1.17885e+07	1.30482e+07	1.30808e+07	1.30129e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11	1.28178e+08	1.26007e+08	1.22229e+08	1.26757e+08	1.26432e+08	1.25158e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.83339e+07	1.82152e+07	1.86862e+07	2.06992e+07	2.07654e+07	2.03949e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	10	10	4.47665e+07	4.39932e+07	4.27586e+07	4.57444e+07	4.31687e+07	4.82757e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	6	6	3.97511e+07	3.92624e+07	3.93821e+07	3.84222e+07	4.14819e+07	4.10274e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2		4.16412e+06		2.82807e+06	2.36716e+06	3.48346e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	2	2	9.08044e+06	1.00844e+07	8.78262e+06	9.08808e+06	8.31918e+06	7.82468e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3	1.87888e+06	2.46403e+06	2.26528e+06	2.5404e+06	2.13941e+06	2.54831e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1	1.99479e+06	2.02621e+06	2.01807e+06	1.70364e+06	1.6073e+06	2.00374e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	24	24	8.01023e+07	7.73684e+07	7.99767e+07	7.90312e+07	7.82692e+07	8.02287e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	1.97289e+08	2.15766e+08	2.00433e+08	2.16256e+08	2.05508e+08	2.12743e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	6.89113e+07	6.69183e+07	7.06983e+07	6.72946e+07	6.66277e+07	6.76482e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	3	3	1.83755e+07	1.9277e+07	1.76443e+07	1.65358e+07	1.85303e+07	1.81677e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.79372e+07	1.74492e+07	1.75507e+07	1.9631e+07	1.82212e+07	1.93362e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.1439e+07	2.06831e+07	2.22833e+07	2.10375e+07	2.23551e+07	2.15657e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	4.33031e+06	4.45636e+06	4.35701e+06	4.07386e+06	4.4623e+06	4.28701e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	2	2			412453	293928		
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	2.86263e+06	2.75412e+06	2.87485e+06	2.47226e+06	2.75939e+06	2.88524e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	7	7	1.22911e+07	1.19876e+07	1.23057e+07	1.2365e+07	1.22451e+07	1.22546e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	2	2	7.8616e+06	6.33039e+06	6.19084e+06	8.64412e+06	6.44237e+06	7.51489e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.12662e+06	784718	1.08501e+06	1.04459e+06	1.02875e+06	1.14648e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.37355e+07	1.44741e+07	1.32104e+07	1.41184e+07	1.375e+07	1.40632e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.68139e+07	1.59827e+07	1.69331e+07	1.69217e+07	1.82674e+07	1.63289e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	6	6	1.15509e+07	1.31912e+07	1.23777e+07	1.2337e+07	1.20502e+07	1.25198e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	3	3	571906	675339	619740	597252	632630	590763
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.77037e+07	1.72216e+07	1.87877e+07	1.77965e+07	1.84713e+07	1.83218e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	3.01471e+06	2.75557e+06	3.01569e+06	3.16039e+06	3.013e+06	2.57822e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	6.81945e+06	6.46905e+06	6.43603e+06	6.20021e+06	7.16918e+06	6.3605e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	6	6	1.4138e+07	1.58546e+07	1.482e+07	1.70581e+07	1.51775e+07	1.64568e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	5	5	2.21693e+07	2.04598e+07	2.25292e+07	2.14059e+07	2.16699e+07	2.06431e+07
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	6.7509e+06	6.7632e+06	5.90618e+06	6.53085e+06	5.587e+06	6.40668e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	2.5722e+06	3.00055e+06	3.06824e+06	2.92359e+06	3.20087e+06	2.89867e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	90564.3	158168		171397		125237
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	14	13	5.82014e+07	5.63661e+07	5.88655e+07	5.78853e+07	5.68047e+07	5.8059e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	7	7	4.3036e+06	4.75551e+06	4.48086e+06	4.46015e+06	4.77481e+06	4.3835e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	6.7553e+07	5.94651e+07	6.43591e+07	6.30811e+07	6.30379e+07	6.37978e+07
P0AB03	YCBJ_ECOLI	ycbJ	Uncharacterized protein YcbJ	1	1	3.83956e+06	1.57482e+06		1.82933e+06		1.38525e+06
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	1.00314e+07	1.13518e+07	1.0526e+07	1.1106e+07	1.17585e+07	1.00323e+07
P0AB12	YCCF_ECOLI	yccF	Inner membrane protein YccF	2	2		2.56814e+06		2.94774e+06		2.33266e+06
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.98226e+07	1.79831e+07	1.94702e+07	1.81315e+07	1.98999e+07	1.86326e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	5	5	6.97919e+06	7.4662e+06	7.28515e+06	7.28854e+06	6.1528e+06	7.80708e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	5.43194e+06	6.46369e+06	6.54248e+06	4.39018e+06	6.74122e+06	6.93786e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.52854e+07	3.60988e+07	3.60362e+07	3.5392e+07	3.57054e+07	3.45776e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	3.08216e+07	3.30125e+07	2.92655e+07	3.32617e+07	2.9071e+07	3.39812e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	3.89787e+07	3.95469e+07	4.10708e+07	4.04081e+07	3.97948e+07	3.98825e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.34361e+07	2.34569e+07	2.29063e+07	2.36613e+07	2.34148e+07	2.30024e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	8	8	5.42939e+06	5.70106e+06	5.93959e+06	5.88276e+06	5.72604e+06	6.34985e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.40087e+07	1.31153e+07	1.39313e+07	1.36804e+07	1.45001e+07	1.36606e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	8.7417e+06	9.73818e+06	8.68656e+06	1.00067e+07	8.76433e+06	9.06873e+06
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.62794e+07	3.30988e+07	3.71043e+07	3.63586e+07	3.90908e+07	3.52842e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	1.95201e+06	1.74022e+06	1.87748e+06	2.00302e+06	1.08701e+06	1.58758e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	3.33587e+07	2.80227e+07	3.19826e+07	2.88408e+07	3.0854e+07	2.9411e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	8.50938e+06	8.46156e+06	8.45278e+06	7.92169e+06	8.553e+06	8.88114e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16	9.01795e+08	8.86238e+08	8.81845e+08	8.96879e+08	9.00296e+08	9.24911e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.01481e+08	9.96823e+07	1.01889e+08	1.01189e+08	1.01254e+08	9.95768e+07
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.1794e+07	2.92272e+07	3.13321e+07	2.98369e+07	3.0052e+07	3.07877e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	5	5	3.02275e+06	2.92778e+06	3.06324e+06	3.00529e+06	2.94527e+06	2.92974e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	17	17	2.65136e+07	2.67265e+07	2.70129e+07	2.72147e+07	2.78915e+07	2.74793e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	9.73546e+06	9.62441e+06	9.7645e+06	1.03792e+07	1.00992e+07	1.07377e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2		5.63433e+06	5.25442e+06	5.25811e+06	3.24455e+06	4.2642e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	2.05287e+08	2.11115e+08	2.06626e+08	2.12904e+08	2.0392e+08	2.1099e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.55131e+08	1.50418e+08	1.53947e+08	1.48054e+08	1.52863e+08	1.57095e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	15	15	1.68733e+08	1.70061e+08	1.68517e+08	1.71218e+08	1.69533e+08	1.71826e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	29	29	4.26911e+08	4.17844e+08	4.20618e+08	4.30941e+08	4.17569e+08	4.36653e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	28	28	4.24275e+08	4.07724e+08	4.18342e+08	4.16519e+08	3.80792e+08	4.16015e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	4	4	962656	872853	1.16655e+06	1.008e+06	945155	951491
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19	8.69843e+07	8.78986e+07	8.86803e+07	8.52973e+07	8.63202e+07	8.70799e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	15	15	7.89997e+07	7.72295e+07	7.71153e+07	7.43192e+07	7.89033e+07	7.53518e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	4.13201e+07	4.17681e+07	4.14744e+07	4.10018e+07	4.04675e+07	4.26018e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	22	22	8.27114e+07	8.42738e+07	8.2374e+07	8.74679e+07	8.61414e+07	8.74189e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.72509e+08	2.70044e+08	2.6618e+08	2.72991e+08	2.677e+08	2.7302e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.44418e+07	2.29378e+07	2.4124e+07	2.30746e+07	2.30043e+07	2.4025e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	18	18	1.14058e+07	1.22148e+07	1.15405e+07	1.15274e+07	1.09245e+07	1.12592e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	4.97792e+07	4.97652e+07	5.01709e+07	4.88113e+07	4.89123e+07	5.02382e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	476942	551513	536832	527001	688897	481961
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	10	10	1.34013e+07	1.26986e+07	1.34942e+07	1.35541e+07	1.36764e+07	1.3341e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.10021e+07	4.162e+07	4.12686e+07	4.23575e+07	3.94927e+07	4.18702e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	25	25	3.37716e+07	3.4434e+07	3.39896e+07	3.35737e+07	3.47299e+07	3.45175e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.30027e+07	1.27465e+07	1.31143e+07	1.2834e+07	1.40269e+07	1.25956e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.6637e+06	7.05012e+06	9.4053e+06	8.38903e+06	9.16888e+06	9.13213e+06
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	2	2	2.12925e+07	2.29384e+07	2.17294e+07	2.18282e+07	2.21854e+07	2.42031e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12	1.7235e+08	1.6978e+08	1.7384e+08	1.70182e+08	1.74237e+08	1.71583e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.31317e+07	2.65292e+07	2.21027e+07	2.63515e+07	2.34957e+07	2.74334e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	22	22	2.06149e+08	2.00785e+08	2.0067e+08	2.06256e+08	2.0057e+08	2.03794e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2			3.34124e+06		3.07605e+06	3.5041e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	2	2	1.74748e+06	1.68798e+06	1.80158e+06	1.8771e+06		
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.63803e+06	1.60297e+06	1.7078e+06	2.07211e+06	1.20286e+06	1.61136e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	9.93429e+06	9.47626e+06	1.04562e+07	9.5815e+06	9.73234e+06	9.5445e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.53638e+07	2.55623e+07	2.60084e+07	2.64333e+07	2.59722e+07	2.48597e+07
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	4.56108e+08	5.11705e+08	4.48024e+08	5.09403e+08	4.66921e+08	5.02397e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	10	10	6.28745e+06	6.51514e+06	6.36648e+06	6.96757e+06	6.75445e+06	6.64513e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	4.65029e+06	4.60287e+06	4.42235e+06	4.30125e+06	4.0842e+06	4.38735e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.5852e+07	3.03114e+07	2.70753e+07	2.78049e+07	2.76822e+07	2.61959e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1			2.34538e+07	2.47259e+07	2.48078e+07	2.59661e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.47001e+08	3.61844e+08	3.52015e+08	3.62518e+08	3.64505e+08	3.67684e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	4.10785e+06	4.17652e+06	4.02395e+06	3.97034e+06	4.43913e+06	3.88352e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	3.99997e+08	4.115e+08	3.90062e+08	4.2788e+08	4.02528e+08	4.26413e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.4734e+07	2.65689e+07	2.40103e+07	2.64062e+07	2.49444e+07	2.60929e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	16	16	1.34232e+08	1.30817e+08	1.33626e+08	1.34242e+08	1.3239e+08	1.33657e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.11466e+07	8.16637e+07	8.39576e+07	9.04598e+07	8.04392e+07	8.66032e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	7.92565e+07	7.17455e+07	7.94305e+07	7.86574e+07	7.86282e+07	7.84732e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	1.1434e+07	1.08826e+07	1.11344e+07	1.14635e+07	1.07451e+07	1.0979e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.54585e+07	1.51984e+07	1.54912e+07	1.57947e+07	1.49775e+07	1.58885e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.49687e+07	2.72603e+07	2.45061e+07	2.73998e+07	2.69378e+07	2.64073e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.71701e+06	1.78161e+06	2.05466e+06	1.82918e+06	1.83867e+06	1.83638e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	2	2	4.64778e+06	5.56585e+06	4.80528e+06	5.32143e+06	5.80943e+06	5.6281e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	8.64718e+06	9.24323e+06	9.9275e+06	9.74826e+06	9.7695e+06	9.39028e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.01977e+07	9.93393e+06	1.00841e+07	1.01861e+07	9.80783e+06	9.9933e+06
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	2	2	2.46817e+07	2.61452e+07	2.69087e+07	2.76753e+07	2.57693e+07	2.76789e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	16	16	6.0996e+07	6.26245e+07	5.82174e+07	6.39345e+07	6.04407e+07	6.26851e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	9.63427e+07	9.30541e+07	9.8315e+07	9.5092e+07	9.39747e+07	9.58842e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	11	11	2.65359e+07	2.69914e+07	2.55895e+07	2.69544e+07	2.57285e+07	2.60907e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1			852921		697825	587716
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	2.25048e+07	2.38882e+07	2.26356e+07	2.33753e+07	2.32134e+07	2.27872e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	572798	857959	701933	875920	827494	951578
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	1.03586e+07	1.00573e+07	1.17395e+07	1.03581e+07	1.13993e+07	1.08428e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.32721e+07	1.28616e+07	1.21796e+07	1.37154e+07	1.26598e+07	1.32991e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.45087e+08	6.28969e+08	6.40579e+08	6.32756e+08	6.3427e+08	6.46729e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	14	14	1.95858e+07	1.96833e+07	2.01834e+07	1.96297e+07	1.9288e+07	2.0167e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	8.61286e+07	9.42153e+07	8.64456e+07	9.76767e+07	8.71342e+07	9.67079e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	4	4	8.51339e+06	8.41415e+06	8.61764e+06	7.81805e+06	7.72078e+06	8.99678e+06
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	24	24	5.53742e+07	5.72426e+07	5.52138e+07	5.65476e+07	5.61356e+07	5.63287e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	10	10	4.87018e+07	4.92675e+07	4.72273e+07	4.87924e+07	4.80179e+07	4.67394e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.41098e+08	1.41346e+08	1.49671e+08	1.45531e+08	1.47649e+08	1.46595e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.65579e+08	1.64487e+08	1.61044e+08	1.82623e+08	1.69747e+08	1.74604e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	6	6	1.99922e+06	1.70124e+06	1.88548e+06	1.53402e+06	2.12362e+06	1.35646e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2	3.22882e+06	2.367e+06	4.08642e+06		4.97521e+06	
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.06459e+06	2.5461e+06	2.26404e+06	2.66491e+06	2.33776e+06	2.57825e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	12	12	9.83277e+06	1.02e+07	1.07743e+07	1.02799e+07	9.67478e+06	1.00996e+07
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	5.22361e+07	6.67605e+07	5.34087e+07	6.46602e+07	6.2218e+07	6.61252e+07
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	2	2	2.59383e+06	2.55118e+06	3.12237e+06	2.86187e+06	2.98812e+06	3.29636e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	2.02545e+08	1.84446e+08	1.96076e+08	1.90926e+08	1.95938e+08	1.89555e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	1.84011e+07	1.92318e+07	1.81046e+07	1.84083e+07	1.90363e+07	1.81076e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	12	12	5.55949e+06	5.12595e+06	5.57025e+06	4.8486e+06	5.5208e+06	4.84908e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	12	12	6.52572e+07	6.68984e+07	6.69452e+07	6.71758e+07	6.5229e+07	6.53672e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	7	7	7.25637e+06	6.85111e+06	7.19841e+06	7.20651e+06	7.03897e+06	7.36722e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9	2.09982e+07	2.08891e+07	2.18483e+07	2.06941e+07	2.10365e+07	2.05281e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2		3.13583e+06		2.79745e+06		2.77555e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	6.35824e+07	6.28278e+07	6.33231e+07	6.37007e+07	6.20199e+07	6.42637e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	14	14	7.19382e+07	7.57799e+07	7.58191e+07	7.53048e+07	7.25235e+07	7.48787e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	1.00496e+08	9.64197e+07	9.97924e+07	9.5337e+07	9.64979e+07	9.55805e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	22	22	2.35201e+07	2.26243e+07	2.37852e+07	2.23654e+07	2.3984e+07	2.31727e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	18	18	6.65299e+07	6.95628e+07	6.77136e+07	6.79564e+07	6.68045e+07	6.66024e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	3	3	2.70092e+07	2.39782e+07	2.5821e+07	2.33269e+07	2.69932e+07	2.46582e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	8.3496e+07	7.75541e+07	8.24661e+07	7.92446e+07	8.02532e+07	8.02554e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.45128e+09	3.53729e+09	3.45721e+09	3.54373e+09	3.31155e+09	3.55169e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	5	2.94897e+08	2.8932e+08	2.97317e+08	2.95063e+08	2.86488e+08	2.98132e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	1.02845e+09	9.9905e+08	9.87171e+08	1.00576e+09	9.91575e+08	1.03007e+09
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.55435e+08	1.60845e+08	1.59392e+08	1.60132e+08	1.57854e+08	1.64689e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	6	6	1.8134e+07	1.78326e+07	1.84245e+07	1.83523e+07	1.82512e+07	1.80692e+07
