Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	2.12056e+08	2.16922e+08	2.07265e+08	2.12018e+08	2.1134e+08	2.11067e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	7.07385e+07	7.54717e+07	7.0266e+07	7.3442e+07	7.43073e+07	7.09667e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	29	29	3.94222e+07	3.99606e+07	3.97054e+07	3.84603e+07	3.81913e+07	3.89019e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.26669e+08	2.3341e+08	2.24875e+08	2.35117e+08	2.42505e+08	2.38124e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	15	15	1.06334e+08	1.18909e+08	1.12947e+08	1.18406e+08	1.21872e+08	1.15517e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	51	51	8.83595e+08	8.87236e+08	8.68524e+08	8.83248e+08	8.72674e+08	8.81477e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	11	11	9.59251e+07	9.406e+07	9.40425e+07	9.66544e+07	9.10791e+07	9.17435e+07
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.88617e+07	7.3178e+07	6.94909e+07	7.16279e+07	7.64732e+07	7.51597e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.09499e+07	1.05228e+07	1.09843e+07	1.08826e+07	1.02079e+07	1.1339e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	1.4393e+06	1.63415e+06	1.4027e+06		1.2374e+06	1.3475e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	8.64114e+07	8.26174e+07	8.08774e+07	8.10124e+07	7.61698e+07	8.46403e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12	4.43818e+07	4.41831e+07	4.42311e+07	4.40611e+07	4.51686e+07	4.55294e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.78709e+07	3.71122e+07	3.77151e+07	3.67221e+07	3.75255e+07	3.80245e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	4	4	1.74807e+06	2.65968e+06	2.14705e+06	2.14994e+06	2.24183e+06	1.61634e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	2	2	1.68509e+06	1.62043e+06	1.70551e+06	1.73507e+06	1.76816e+06	1.40458e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	2	2	879523	1.14778e+06	1.10995e+06	1.2018e+06	1.1655e+06	1.08735e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	22	22	3.3968e+07	3.40276e+07	3.3478e+07	3.42894e+07	3.39327e+07	3.32289e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10	2.47017e+07	2.46697e+07	2.54412e+07	2.45542e+07	2.46513e+07	2.56588e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2	9.61623e+06	8.17875e+06	8.7861e+06	7.53653e+06	7.09688e+06	6.57539e+06
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28	6.34971e+07	6.51624e+07	6.25736e+07	6.36843e+07	6.27966e+07	6.36047e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	5.36583e+07	5.34258e+07	5.50359e+07	5.16493e+07	4.93282e+07	5.75513e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.8075e+07	1.85167e+07	1.80958e+07	1.88306e+07	1.86192e+07	1.81573e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	6.65898e+07	6.55001e+07	6.46438e+07	6.63395e+07	6.48554e+07	6.60945e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.56854e+08	2.21366e+08	2.52815e+08	2.19409e+08	2.20253e+08	2.67582e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	8	8	1.24272e+09	1.14242e+09	1.19169e+09	1.14223e+09	1.15039e+09	1.23651e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	7.49633e+07	8.26591e+07	8.58947e+07	7.72378e+07	8.37366e+07	8.44129e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	6	6	2.26558e+08	2.87817e+08	2.20184e+08	2.81e+08	3.01143e+08	2.3034e+08
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	5.85785e+08	5.89985e+08	5.90017e+08	5.91634e+08	6.06141e+08	6.29393e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	3.98566e+07	4.17983e+07	4.16675e+07	4.36902e+07	4.23982e+07	4.18885e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.26608e+08	3.24409e+08	3.2381e+08	3.25166e+08	3.35867e+08	3.44966e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.35275e+07	2.26096e+07	2.19167e+07	2.37545e+07	2.18513e+07	2.2849e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1	1.4549e+06	1.34986e+06	1.44916e+06	1.67207e+06	1.50158e+06	1.5337e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	8.89286e+06	9.28302e+06	1.03869e+07	9.07708e+06	9.62299e+06	9.9054e+06
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.1309e+07	1.08256e+07	1.00777e+07	9.90282e+06	9.08566e+06	1.21292e+07
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	7	7	1.82144e+07	1.71031e+07	1.73931e+07	1.7712e+07	1.82459e+07	1.83316e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4	3.15653e+06	3.86702e+06	3.21635e+06	3.85743e+06	3.67996e+06	4.02432e+06
P0AA57	YOBA_ECOLI	yobA	Protein YobA	1	1	4.90277e+06		5.16563e+06			
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	2	2	5.23575e+06	6.29778e+06	5.12792e+06	5.17759e+06	4.94397e+06	4.65029e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	3	3	3.36697e+06	3.34263e+06	3.72267e+06	3.57692e+06	3.52749e+06	3.88097e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	754667	681004	667218	601667	385616	516654
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.00045e+06	3.96553e+06	4.23094e+06	3.64271e+06	4.08537e+06	3.92822e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	4.26537e+06	4.94031e+06	4.30794e+06	4.5191e+06	4.28903e+06	4.23813e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	6.08199e+07	5.80692e+07	5.55971e+07	5.57466e+07	5.83802e+07	5.94909e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.21605e+07	1.32469e+07	1.15484e+07	1.24632e+07	1.29223e+07	1.32285e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	9	9	1.23e+08	1.25791e+08	1.22296e+08	1.26623e+08	1.30302e+08	1.2642e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.6586e+07	1.82189e+07	1.74856e+07	1.58785e+07	1.80887e+07	1.93162e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	8	8	4.24837e+07	4.31832e+07	4.13781e+07	4.37942e+07	4.10791e+07	4.1803e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	5	5	3.60126e+07	3.57178e+07	3.56793e+07	3.64942e+07	3.60556e+07	3.79733e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	1	1		1.38767e+06		873250	1.28139e+06	854997
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	2	2	1.18234e+07	1.45224e+07	1.20064e+07	1.42104e+07	1.39545e+07	1.18731e+07
P0AAG3	GLTL_ECOLI	gltL	Glutamate/aspartate transport ATP-binding protein GltL	1	1		3.78936e+06	3.45505e+06		2.8907e+06	1.90305e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3	2.2844e+06	3.03681e+06	2.73319e+06	2.64083e+06	3.01234e+06	2.54701e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1	1.92908e+06	1.55231e+06	1.98878e+06	1.38683e+06	1.62935e+06	1.43628e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	24	24	7.43844e+07	7.61137e+07	7.386e+07	7.58594e+07	7.47771e+07	7.33054e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	1.84962e+08	2.00123e+08	1.87139e+08	2.02233e+08	1.96561e+08	1.93454e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	7.40566e+07	7.31514e+07	7.65842e+07	7.24943e+07	7.16585e+07	7.5483e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.84469e+07	1.87279e+07	1.67759e+07	1.74877e+07	1.86482e+07	1.84079e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	5	4	1.66343e+07	1.61692e+07	1.59243e+07	1.78483e+07	1.69763e+07	1.61699e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.10275e+07	2.14133e+07	2.10061e+07	2.14897e+07	2.22603e+07	2.19576e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	3.89905e+06	4.44176e+06	4.08e+06	4.25624e+06	4.26624e+06	4.18741e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	2	2			889524	743728	652798	
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	2.24888e+06	1.94407e+06	2.20757e+06	2.08501e+06	2.06766e+06	2.22461e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	7	7	1.37582e+07	1.34971e+07	1.34701e+07	1.35287e+07	1.4092e+07	1.38351e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	1	1	7.17363e+06	7.04919e+06	5.3946e+06	7.26629e+06	6.75385e+06	5.78603e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.12309e+06	950106	1.10794e+06	952951	1.07472e+06	1.14261e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.4077e+07	1.37162e+07	1.34468e+07	1.38596e+07	1.38297e+07	1.4045e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	3	3	1.63796e+07	1.72394e+07	1.69435e+07	1.70455e+07	1.64212e+07	1.78863e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	7	7	1.09171e+07	1.22454e+07	1.16326e+07	1.16461e+07	1.02307e+07	1.18526e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	3	3	710960	897136	772484	821090	976102	881956
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.75327e+07	1.67811e+07	1.81779e+07	1.65577e+07	1.57372e+07	1.85085e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	2.68328e+06	2.95836e+06	2.7477e+06	2.7025e+06	2.82051e+06	2.85129e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	7.21252e+06	7.31552e+06	6.81483e+06	7.13126e+06	7.67771e+06	7.94027e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	6	6	1.22384e+07	1.4133e+07	1.29745e+07	1.41287e+07	1.4585e+07	1.38564e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	5	5	3.11576e+07	3.12664e+07	3.13209e+07	3.19969e+07	3.01845e+07	3.09375e+07
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	2	2	4.65746e+06	4.37123e+06	4.26227e+06	4.43356e+06	4.0475e+06	4.07838e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	2.84151e+06	3.28335e+06	3.23389e+06	3.32054e+06	2.56893e+06	3.64441e+06
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	15	14	5.41925e+07	5.58245e+07	5.44707e+07	5.57328e+07	5.3766e+07	5.35188e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8	4.07484e+06	4.2276e+06	4.12824e+06	4.508e+06	4.30784e+06	4.4642e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	6.63053e+07	6.09865e+07	6.58792e+07	5.96015e+07	5.6174e+07	6.20134e+07
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	9.52385e+06	9.87751e+06	1.06141e+07	1.05045e+07	1.14141e+07	1.15074e+07
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.7941e+07	1.83566e+07	1.83474e+07	1.8247e+07	1.77782e+07	1.90847e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	4	4	7.24454e+06	7.35775e+06	7.41772e+06	7.93225e+06	7.33946e+06	6.4908e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	4.24771e+06	5.36903e+06	5.92949e+06	5.95113e+06	4.59756e+06	5.37916e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.37632e+07	3.53111e+07	3.54148e+07	3.65993e+07	3.50797e+07	3.62892e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	3.12917e+07	3.20975e+07	2.99459e+07	3.16397e+07	2.99273e+07	2.89821e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	3.60079e+07	3.68857e+07	3.7281e+07	3.73712e+07	3.81074e+07	3.68667e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	1.95069e+07	2.08135e+07	1.91605e+07	1.96086e+07	2.02168e+07	1.99308e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	7	7	5.03793e+06	5.78951e+06	5.50158e+06	5.20167e+06	5.21494e+06	5.48192e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	3	3	1.31988e+07	1.3888e+07	1.35248e+07	1.37827e+07	1.27196e+07	1.43076e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	9.27205e+06	1.01779e+07	9.07473e+06	9.58444e+06	8.19441e+06	8.77076e+06
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.65417e+07	3.84869e+07	3.57748e+07	3.62997e+07	3.72129e+07	3.74523e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	1.65666e+06	1.48038e+06	1.58668e+06	1.48664e+06	1.56024e+06	1.36182e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	3.12505e+07	3.15307e+07	3.0169e+07	3.00616e+07	3.06035e+07	3.01288e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	5	5	7.77758e+06	8.18498e+06	7.59759e+06	7.81455e+06	8.12783e+06	7.9799e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16	9.14493e+08	8.87109e+08	8.99608e+08	9.08227e+08	8.87091e+08	9.30159e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	9.3e+07	9.53585e+07	9.30173e+07	9.56312e+07	9.4618e+07	9.46041e+07
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	8	8	2.93045e+07	2.83181e+07	2.85252e+07	2.78691e+07	2.69817e+07	2.85236e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	3	3	2.90551e+06	2.57751e+06	2.91509e+06	2.85595e+06	2.64631e+06	2.75458e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	18	18	2.45442e+07	2.4269e+07	2.48717e+07	2.51484e+07	2.43606e+07	2.64499e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.0334e+07	9.9234e+06	1.03475e+07	9.68284e+06	9.76934e+06	1.09017e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2		3.46276e+06	4.34765e+06		3.51893e+06	3.9483e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	1.88607e+08	1.9515e+08	1.89595e+08	1.9312e+08	1.94654e+08	1.88978e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	10	10	1.41564e+08	1.41027e+08	1.41052e+08	1.39327e+08	1.39909e+08	1.4207e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	16	16	2.20436e+08	2.13676e+08	2.17693e+08	2.15355e+08	2.00955e+08	2.26711e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	30	30	3.9536e+08	3.90757e+08	3.87889e+08	3.88939e+08	3.85213e+08	3.91497e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	29	29	4.13598e+08	4.27201e+08	4.14969e+08	4.13887e+08	4.21638e+08	3.96785e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	4	4	1.04172e+06	1.07512e+06	1.27571e+06	1.08531e+06	976032	1.02325e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	18	18	8.29818e+07	8.18203e+07	8.28469e+07	8.11887e+07	8.25118e+07	8.14519e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	14	14	7.2718e+07	7.13964e+07	7.24652e+07	7.1256e+07	7.14146e+07	7.40195e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	4.34805e+07	4.34534e+07	4.27376e+07	4.21861e+07	4.33396e+07	4.31025e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	24	24	8.01879e+07	8.31558e+07	8.00583e+07	8.4293e+07	8.55658e+07	8.53375e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.50979e+08	2.73556e+08	2.55434e+08	2.72571e+08	2.63825e+08	2.64251e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.05788e+07	2.07399e+07	2.01854e+07	2.07146e+07	1.94835e+07	1.98214e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	18	18	1.0216e+07	9.69278e+06	1.04148e+07	1.05962e+07	9.82264e+06	1.02717e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	4.62518e+07	4.83018e+07	4.64473e+07	4.75625e+07	4.85077e+07	4.79083e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	500099	601405	595351	559428	608912	799687
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	10	10	1.2062e+07	1.23438e+07	1.21688e+07	1.20862e+07	1.14703e+07	1.22492e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	15	15	4.20318e+07	4.1474e+07	4.1794e+07	4.30462e+07	4.21367e+07	4.13578e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	26	26	3.28441e+07	3.20013e+07	3.25933e+07	3.31696e+07	3.17156e+07	3.38083e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	8.81072e+06	8.58299e+06	8.42578e+06	8.75171e+06	8.59427e+06	9.16951e+06
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.42169e+06	8.67633e+06	9.25667e+06	8.63429e+06	9.3687e+06	9.30657e+06
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	2	2	2.02836e+07	2.18688e+07	2.06913e+07	2.1498e+07	2.03958e+07	2.05805e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	13	13	1.73728e+08	1.7218e+08	1.75477e+08	1.754e+08	1.73294e+08	1.79894e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.36066e+07	2.41001e+07	2.21308e+07	2.39433e+07	2.24254e+07	2.34313e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	24	24	2.02018e+08	1.97941e+08	1.97297e+08	2.0031e+08	1.98203e+08	2.02119e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2			2.65512e+06	2.50332e+06	2.90954e+06	3.04617e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	2	2	1.12885e+06	1.24567e+06	892302	998810	1.18483e+06	
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.72554e+06	1.87559e+06	1.68716e+06	1.11902e+06		1.2009e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	8.50739e+06	8.62457e+06	9.06399e+06	8.24656e+06	7.69321e+06	8.32562e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.52127e+07	2.32069e+07	2.6487e+07	2.58593e+07	2.46667e+07	2.66938e+07
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	4.4065e+08	4.74495e+08	4.25185e+08	4.85935e+08	4.9421e+08	4.65346e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	5.57649e+06	5.47552e+06	5.66267e+06	5.3443e+06	5.01757e+06	6.07056e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	5.07794e+06	5.96525e+06	5.23261e+06	4.55099e+06	5.62878e+06	5.17116e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	5	5	2.5132e+07	2.66131e+07	2.61014e+07	2.60898e+07	2.77474e+07	2.81535e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1		1.27356e+07	9.41203e+06	1.15776e+07	9.16512e+06	1.04401e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.27463e+08	3.47601e+08	3.23591e+08	3.27939e+08	3.28959e+08	3.47349e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	3.46222e+06	3.99074e+06	3.52045e+06	3.90498e+06	4.05649e+06	4.06671e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	3.84656e+08	3.87409e+08	3.76528e+08	3.90679e+08	3.87216e+08	3.92247e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	7	7	2.55332e+07	2.75463e+07	2.48865e+07	2.84323e+07	2.90699e+07	2.56797e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	15	15	1.31917e+08	1.35914e+08	1.32196e+08	1.34075e+08	1.33268e+08	1.32867e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	7.88673e+07	8.25154e+07	8.06657e+07	8.41027e+07	7.7552e+07	7.83726e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	6.82309e+07	7.1383e+07	6.69321e+07	6.96392e+07	6.48197e+07	6.80976e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	6	6	1.02392e+07	1.04804e+07	9.98703e+06	1.04684e+07	1.0271e+07	1.00277e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.44573e+07	1.39907e+07	1.4691e+07	1.36055e+07	1.38534e+07	1.43139e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.40516e+07	2.47093e+07	2.4109e+07	2.41101e+07	2.46772e+07	2.64271e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.45911e+06	1.60505e+06	1.64874e+06	1.44462e+06	1.50068e+06	1.44614e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	2	2	4.44762e+06	4.57296e+06	4.56674e+06	5.01226e+06	5.16199e+06	5.72554e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	7.47845e+06	8.11676e+06	8.49641e+06	7.87294e+06	8.7458e+06	8.54763e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	10	10	1.04488e+07	1.034e+07	1.05525e+07	9.82492e+06	1.01677e+07	1.05513e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	2	2	2.69584e+07	2.67827e+07	2.92742e+07	2.67563e+07	2.62461e+07	2.86772e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	17	17	5.89881e+07	6.24225e+07	5.66818e+07	6.06345e+07	6.19988e+07	5.90086e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	8.72772e+07	9.27609e+07	9.07658e+07	9.12771e+07	9.16119e+07	8.78483e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	11	11	2.3682e+07	2.38706e+07	2.34853e+07	2.35668e+07	2.37999e+07	2.40825e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1			414674	310423	383526	404233
