Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	1	1	619671	604881	746273	829093	751174	
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	3	3	3.83977e+06	4.59861e+06	4.08033e+06	3.8234e+06	3.80256e+06	4.21421e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	10	10	2.52418e+07	2.52914e+07	2.63373e+07	2.50859e+07	2.59809e+07	2.55869e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	6	6	9.9878e+06	9.95434e+06	1.07729e+07	1.01395e+07	9.17354e+06	1.03739e+07
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	5	5	8.79389e+06	8.27372e+06	7.21408e+06	6.78561e+06	6.61184e+06	6.39603e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3	3.36233e+06	3.02602e+06	2.68806e+06	2.94915e+06	3.13283e+06	2.89444e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	3	3	5.72501e+06	5.67553e+06	4.09207e+06	5.53153e+06	5.49694e+06	4.97178e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	12	12	1.76685e+07	1.74713e+07	1.82031e+07	1.79364e+07	1.85121e+07	1.79986e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	10	10	6.9211e+06	6.71641e+06	6.80823e+06	7.40954e+06	6.88855e+06	7.09725e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	14	14	3.62002e+07	3.60295e+07	3.45831e+07	3.60129e+07	3.63013e+07	3.47759e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3	9.36445e+06	9.56456e+06	8.68183e+06	8.75342e+06	8.99318e+06	9.49988e+06
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3	2.03279e+07	2.15691e+07	2.17627e+07	2.15404e+07	2.17846e+07	1.88898e+07
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	11	11	3.50421e+07	3.60931e+07	3.68586e+07	3.64516e+07	3.57812e+07	3.65996e+07
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	4	4	6.49499e+06	5.73115e+06	6.29895e+06	6.24746e+06	6.08854e+06	5.93625e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	4	4	9.94658e+06	1.10181e+07	1.00244e+07	1.06268e+07	1.05619e+07	9.8592e+06
P0A9J8	PHEA_ECOLI	pheA	P-protein	6	6	7.91698e+06	8.01426e+06	7.97551e+06	7.76988e+06	8.53337e+06	8.60036e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	14	14	2.81468e+07	2.71904e+07	2.82737e+07	2.88985e+07	2.7295e+07	2.75861e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	4	4	8.97378e+06	8.42628e+06	1.04969e+07	9.74564e+06	9.93021e+06	1.00917e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	5.50286e+08	5.32544e+08	5.0799e+08	5.6921e+08	4.87788e+08	5.05768e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9	1.50813e+08	1.49893e+08	1.42381e+08	1.50873e+08	1.43289e+08	1.40983e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	5	5	2.9333e+07	2.8586e+07	2.85557e+07	2.68933e+07	3.01959e+07	2.84123e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.52136e+07	1.55815e+07	1.5558e+07	1.83696e+07	1.58e+07	1.6508e+07
P0A9M0	LON_ECOLI	lon	Lon protease	34	34	4.43867e+07	4.37932e+07	4.3304e+07	4.4499e+07	4.2912e+07	4.38069e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	9	9	3.03807e+07	3.02147e+07	3.22498e+07	3.19822e+07	3.36538e+07	3.18575e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	9	9	2.29314e+08	2.24815e+08	2.16052e+08	2.2615e+08	2.27295e+08	2.28703e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	31	31	2.2283e+08	2.17977e+08	2.24929e+08	2.254e+08	2.19795e+08	2.20156e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	5	5	2.13273e+07	2.06745e+07	2.06909e+07	2.08249e+07	2.08188e+07	2.01987e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	3	3	236890	397742	896563		855877	
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	2.14203e+08	2.08695e+08	2.09405e+08	2.09954e+08	2.14986e+08	2.09336e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	7.42484e+07	7.19644e+07	7.21973e+07	7.44038e+07	7.0231e+07	7.24276e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	29	29	3.84876e+07	3.72293e+07	3.726e+07	3.80506e+07	3.93708e+07	3.7865e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.46959e+08	2.47112e+08	2.54677e+08	2.60705e+08	2.50765e+08	2.47875e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.18665e+08	1.15991e+08	1.18946e+08	1.2199e+08	1.18612e+08	1.18918e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53	9.13396e+08	9.02245e+08	9.00166e+08	9.0597e+08	9.06786e+08	8.84651e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	13	13	9.89902e+07	9.69264e+07	9.82645e+07	9.3234e+07	1.01156e+08	9.71659e+07
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	7.43247e+07	7.22563e+07	7.34576e+07	8.10719e+07	7.19737e+07	7.01263e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.15467e+07	1.17399e+07	1.19009e+07	1.09048e+07	1.25319e+07	1.28966e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	1.90376e+06		1.58773e+06	2.03413e+06	2.04223e+06	2.11561e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	8.11856e+07	8.14364e+07	8.67495e+07	8.1538e+07	8.53323e+07	8.63949e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12	4.63311e+07	4.62458e+07	4.58031e+07	4.79574e+07	4.71707e+07	4.67795e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.7228e+07	3.69067e+07	3.77138e+07	3.66624e+07	3.73501e+07	3.79795e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	4	4	2.33473e+06	2.25086e+06	1.8339e+06	2.4452e+06	2.16335e+06	2.3571e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	2	2	1.78312e+06	1.81014e+06	1.50993e+06	1.84664e+06	1.60912e+06	1.67318e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	2	2	1.50355e+06	1.62057e+06	1.32481e+06	1.65181e+06	1.57597e+06	1.26022e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21	3.32409e+07	3.38425e+07	3.32982e+07	3.39462e+07	3.30059e+07	3.25225e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10	2.68242e+07	2.57102e+07	2.50332e+07	2.60214e+07	2.63388e+07	2.68775e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2	6.31419e+06	6.34504e+06	4.87353e+06	4.95956e+06	6.63051e+06	7.15874e+06
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	29	29	6.79973e+07	6.72059e+07	6.73871e+07	6.78474e+07	6.96586e+07	6.89045e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	5.98486e+07	6.03113e+07	6.34181e+07	5.93518e+07	6.38583e+07	6.31964e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.67414e+07	1.77674e+07	1.79436e+07	1.80241e+07	1.74211e+07	1.7971e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	14	14	6.80009e+07	7.0158e+07	6.87087e+07	6.92383e+07	7.01027e+07	6.81163e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.14035e+08	2.13909e+08	2.12068e+08	2.15841e+08	2.09269e+08	2.09844e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	8	8	1.19988e+09	1.19546e+09	1.14431e+09	1.22428e+09	1.14803e+09	1.1611e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	8.6435e+07	8.20184e+07	8.53714e+07	8.86902e+07	8.33552e+07	8.52601e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	7	7	8.30714e+08	8.38934e+08	7.77214e+08	8.57897e+08	7.11979e+08	7.00939e+08
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.11931e+08	6.1879e+08	6.51998e+08	6.5259e+08	6.43058e+08	6.3592e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	4.53691e+07	4.71436e+07	4.64078e+07	4.66879e+07	4.82283e+07	4.671e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.22505e+08	3.25304e+08	3.44422e+08	3.33066e+08	3.44802e+08	3.34816e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.16326e+07	2.32565e+07	2.1915e+07	2.15462e+07	2.20584e+07	2.28339e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1	1.19787e+06	1.48872e+06		1.12857e+06	1.30977e+06	1.30014e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	8.13528e+06	8.19851e+06	8.37412e+06	8.70744e+06	8.5311e+06	8.70704e+06
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.41581e+06	1.44087e+06	1.58119e+06		1.40709e+06	1.22273e+06
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	7	7	1.79043e+07	1.93731e+07	1.96258e+07	1.99076e+07	1.83042e+07	1.83008e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4	2.8843e+06	2.5492e+06	3.3965e+06	3.0028e+06	3.07355e+06	2.71163e+06
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2	4.06587e+06	3.77898e+06			4.67741e+06	3.66135e+06
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1	3.07349e+06	2.37032e+06	2.68323e+06	2.25738e+06	2.47742e+06	2.34979e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	3	3	4.21593e+06	4.04612e+06	3.78856e+06	4.23949e+06	4.06598e+06	4.32389e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	905902	814326	533845	601033	1.25429e+06	941448
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.66299e+06	4.36969e+06	4.79971e+06	4.90939e+06	4.29694e+06	4.54558e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	4.89649e+06	4.35337e+06	3.08586e+06	4.06776e+06	4.20305e+06	3.92805e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	6.06011e+07	5.70395e+07	6.07861e+07	6.11264e+07	6.12024e+07	5.96238e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.16937e+07	1.12733e+07	1.03577e+07	1.19784e+07	1.10442e+07	1.09985e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	9	9	1.32275e+08	1.29571e+08	1.33559e+08	1.37539e+08	1.29717e+08	1.32647e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.90163e+07	1.94084e+07	1.77903e+07	1.87204e+07	1.70638e+07	1.76189e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	10	10	4.08584e+07	4.224e+07	4.30016e+07	4.12973e+07	4.369e+07	4.37627e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	5	5	3.62573e+07	3.61222e+07	3.65344e+07	3.5497e+07	3.723e+07	3.68323e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2	1.21176e+06	854316	995922	1.0821e+06	896340	1.32961e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	2	2	1.08989e+07	9.8675e+06	1.16806e+07	1.13014e+07	9.76427e+06	8.91747e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3	3.63055e+06	3.61658e+06	3.70473e+06	3.9114e+06	3.32782e+06	3.14711e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1	1.36539e+06	1.34175e+06	1.36539e+06	1.45014e+06	1.25937e+06	1.25219e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	25	25	7.8616e+07	7.76844e+07	7.44403e+07	7.8642e+07	7.54565e+07	7.46188e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	9	9	2.01523e+08	2.00807e+08	2.01571e+08	1.97139e+08	2.04833e+08	2.02152e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	7.66102e+07	7.47845e+07	7.10381e+07	7.69562e+07	7.41271e+07	7.17892e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.7605e+07	1.63774e+07	1.63209e+07	1.73079e+07	1.69492e+07	1.63928e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.71621e+07	1.70797e+07	1.64105e+07	1.79895e+07	1.66666e+07	1.65431e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.27214e+07	2.22983e+07	2.24469e+07	2.32962e+07	2.29341e+07	2.11104e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	3	3	4.7458e+06	4.00692e+06	5.02658e+06	4.73056e+06	5.08937e+06	4.81256e+06
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	2.27555e+06	2.15545e+06	2.29638e+06	1.77406e+06	2.33298e+06	2.32072e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6	1.41224e+07	1.4276e+07	1.33401e+07	1.42699e+07	1.42234e+07	1.4644e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	1	1	7.05424e+06	7.36257e+06	8.18413e+06	8.05882e+06	9.06408e+06	8.79862e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.07774e+06	991792	1.10465e+06	1.01604e+06	965196	1.16661e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.74327e+07	1.72637e+07	1.74662e+07	1.72112e+07	1.69629e+07	1.78646e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.71873e+07	1.71798e+07	1.67417e+07	1.74255e+07	1.68347e+07	1.7185e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	6	6	1.38915e+07	1.42655e+07	1.48672e+07	1.25128e+07	1.36466e+07	1.33903e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	4	4	993160	979119	1.03102e+06	1.11504e+06	882985	948424
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.67625e+07	1.65856e+07	1.73314e+07	1.65293e+07	1.81606e+07	1.75801e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	2.14529e+06	2.41715e+06	2.32532e+06	2.42427e+06	1.7681e+06	1.89995e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	7.21672e+06	7.7613e+06	7.07856e+06	8.13444e+06	7.05031e+06	7.46667e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	5	5	1.53581e+07	1.52171e+07	1.58968e+07	1.61345e+07	1.47935e+07	1.50035e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	5	5	3.19334e+07	3.26663e+07	3.06034e+07	3.07379e+07	3.36663e+07	3.21573e+07
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	4.80507e+06	5.24369e+06	4.49274e+06	4.55858e+06	5.6035e+06	4.90869e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	1.80248e+06	1.61125e+06	1.7759e+06	1.59996e+06	1.46796e+06	1.57605e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	153124	147005		110880		128404
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	15	14	4.97398e+07	4.8881e+07	4.74329e+07	4.84016e+07	4.8566e+07	4.96109e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	9	9	4.05501e+06	4.12026e+06	3.63289e+06	3.96179e+06	3.95613e+06	4.12321e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	6.17712e+07	6.21188e+07	6.31876e+07	6.11683e+07	6.2839e+07	6.60486e+07
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	9.94895e+06	1.04692e+07	1.10526e+07	1.1198e+07	1.08047e+07	1.08119e+07
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.99482e+07	1.93276e+07	1.97892e+07	1.97016e+07	2.0436e+07	1.97297e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	4	4	7.58176e+06	8.89259e+06	7.81492e+06	8.32787e+06	8.60006e+06	8.53739e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	6.28888e+06			6.72898e+06		5.34546e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.50803e+07	3.70111e+07	3.60387e+07	3.54201e+07	3.57257e+07	3.41601e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	3.26277e+07	3.58057e+07	3.45118e+07	3.24374e+07	3.45175e+07	3.52182e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	3.77479e+07	3.77078e+07	3.73689e+07	3.9418e+07	3.80486e+07	3.73874e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.22546e+07	2.07991e+07	2.15986e+07	2.1866e+07	2.12141e+07	2.01918e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	7	7	6.07559e+06	5.19579e+06	6.06581e+06	5.90303e+06	6.2126e+06	5.80916e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	3	3	1.48339e+07	1.52319e+07	1.33565e+07	1.37836e+07	1.47135e+07	1.5249e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	8.8086e+06	9.79208e+06	8.65736e+06	9.22696e+06	8.58494e+06	9.40289e+06
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.63364e+07	3.51482e+07	3.65997e+07	3.79967e+07	3.57956e+07	3.39228e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	1.45424e+06	1.86806e+06	1.33216e+06	1.94456e+06	1.93986e+06	1.74681e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	5	5	3.11748e+07	2.99639e+07	2.8277e+07	3.09146e+07	2.95965e+07	2.90413e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	5	5	7.59005e+06	9.55139e+06	9.22817e+06	9.26671e+06	9.39499e+06	8.87334e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16	8.97218e+08	9.30139e+08	9.35526e+08	9.22749e+08	9.6076e+08	9.43404e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.02051e+08	1.02378e+08	1.01067e+08	1.04203e+08	1.03778e+08	1.01215e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	2.87267e+07	2.82742e+07	2.78182e+07	2.81906e+07	3.10254e+07	2.85951e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	3	3	2.74718e+06	2.90418e+06	2.48579e+06	2.77295e+06	2.60074e+06	2.26364e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	19	19	2.69228e+07	2.73148e+07	2.8693e+07	2.69435e+07	2.78972e+07	2.78085e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.09498e+07	1.10615e+07	1.11355e+07	1.17113e+07	1.14331e+07	1.08226e+07
P0AB96	ARSC_ECOLI	arsC	Arsenate reductase	1	1	2.27704e+06	2.02578e+06	1.9667e+06	1.97075e+06	1.88485e+06	1.84092e+06
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	4.86238e+06	4.48792e+06	5.97474e+06	4.55006e+06	5.06467e+06	4.89451e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	15	15	1.98695e+08	1.96978e+08	1.94312e+08	2.00502e+08	1.94469e+08	1.91514e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.48966e+08	1.46401e+08	1.49006e+08	1.44123e+08	1.47895e+08	1.49842e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	16	16	1.90658e+08	1.89874e+08	1.91569e+08	1.78117e+08	2.00298e+08	1.95877e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	30	30	4.15624e+08	4.12294e+08	4.06604e+08	4.17749e+08	4.15672e+08	4.08837e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	4.52417e+08	4.26106e+08	4.10948e+08	4.39467e+08	4.27321e+08	4.31791e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	3	3	1.6073e+06	1.39472e+06	2.04404e+06	1.54377e+06	2.18128e+06	1.53448e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19	8.15941e+07	8.03795e+07	7.94307e+07	8.3439e+07	7.74403e+07	8.00712e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	14	14	7.73524e+07	7.81193e+07	7.65722e+07	8.0089e+07	7.77138e+07	7.83631e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	4.21658e+07	4.14129e+07	4.56493e+07	4.37769e+07	4.41507e+07	4.55953e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	23	23	8.28892e+07	8.32897e+07	8.8685e+07	8.67933e+07	8.75517e+07	8.52819e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.83373e+08	2.84857e+08	2.61916e+08	2.78111e+08	2.66337e+08	2.73209e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.17102e+07	2.26706e+07	2.0476e+07	2.17399e+07	2.33972e+07	2.32503e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	18	18	1.18443e+07	1.28164e+07	1.24995e+07	1.253e+07	1.32086e+07	1.22166e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.11389e+07	4.9952e+07	4.88206e+07	5.02378e+07	5.15236e+07	5.00807e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	475954	502968	660781	560514	448382	536097
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	12	12	1.09808e+07	1.05369e+07	1.0332e+07	1.03561e+07	1.01774e+07	1.02327e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.29033e+07	4.42303e+07	4.23739e+07	4.33918e+07	4.3613e+07	4.33917e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	26	26	3.53733e+07	3.56536e+07	3.57155e+07	3.51663e+07	3.53264e+07	3.4915e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	9.4269e+06	9.44664e+06	9.08887e+06	9.41262e+06	9.28757e+06	9.17819e+06
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.62217e+06	9.89395e+06	1.11943e+07	1.05936e+07	1.09236e+07	1.00336e+07
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	4	4	2.22582e+07	2.22938e+07	2.25159e+07	2.15455e+07	2.10801e+07	2.26992e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	13	13	1.78224e+08	1.80999e+08	1.77072e+08	1.81372e+08	1.77433e+08	1.78842e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.25612e+07	2.1795e+07	2.7443e+07	2.52401e+07	2.44367e+07	2.02733e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	24	24	2.07252e+08	2.0724e+08	2.07869e+08	2.09099e+08	2.11397e+08	2.07215e+08
