protein	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P15703	27209227.276199028	27300901.23336542	23504420.666182548	26300311.44211725	25151319.939849257	22495654.87511989	26879385.96879367	27279923.630724795	26559822.85319773	13265399.721957706	13063378.718371546	11190782.410968687	10009381.223528862	12505978.921151925	11480677.739209749	12850674.509378323	13378242.528655298	12990472.916652955	P15703	P15703		BGL2	0	2.383106827421561e-11	1.07124207116776	True	0.004055066491852407	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P38682	9938396.132531874	10092549.169672009	8424771.274542283	9727496.172049638	9840974.586894026	8470970.695421914	9816007.257947557	9899615.681602614	8984302.8330339	5057755.078630187	5466874.465646669	4206770.663183108	3752032.715070035	5423987.618321832	4164130.106599941	4050240.80540005	4698248.912952446	4444451.50882683	P38682	P38682		GLO3	0	2.3835948612645982e-11	1.0458693065655749	True	0.0040644315414871705	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P47176	150590241.15706253	155125070.1145132	135883176.61234426	132734040.20150337	146813505.8074223	137714453.69215015	146937494.90468094	146463406.78480607	150137760.1341293	74876125.26521204	75982411.99346851	72537454.01584989	70220204.42618693	70914197.78100996	78929868.00220586	80001193.80088104	76925292.87543403	79021549.65877153	P47176	P47176		BAT2	0	2.4005040627067643e-11	0.9388209189908513	True	0.004073796591121933	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P53905	5582586.162326541	5525530.999999997	4937765.608827028	5374242.042403224	5065647.134394338	4584067.734378292	5047932.7677157	5180833.714737591	5228627.548530141	2872763.7052155016	3091277.7538645687	2485658.9642373687	3511175.846631887	2788520.1748419493	2649596.427152708	2740154.138767797	2766001.718766561	2842676.8529839865	P53905	P53905		LSM7	0	2.410012665368474e-11	0.8536248128228892	True	0.004083161640756696	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P32499	12005562.090372363	13024024.565592945	13122809.346116409	12816642.220138632	12558233.098382393	11254425.507205356	13384404.11807846	13327892.540315716	13200104.047984602	6513231.086520303	7330862.489631267	7038296.735886173	6782358.252900575	6493731.83512836	6706470.778459334	7144498.678674414	6123511.526712786	7101080.343890094	P32499	P32499		NUP2	0	2.4335992447936936e-11	0.9053853324671739	True	0.004092526690391459	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P17106	8344694.33461865	6990807.418568626	8175422.876864156	7479012.01557587	7162128.36900553	7523344.60169722	7576111.554851778	7709156.679079604	7846004.14216271	3486618.924104608	3233280.128082593	3539582.152207995	1552668.7489166565	3406208.60493563	3413798.7703443146	3192126.270498031	2940644.5685308794	3231523.227602833	P17106	P17106		CBF1	0	2.445864023018169e-11	1.2973047011762986	True	0.0041018917400262225	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P37898	19409735.88816886	21275434.8403326	19869273.14030111	19476370.21853944	19331856.58107817	18628779.995052133	18732026.959236525	18463427.66230008	18794772.46615585	9343609.259805031	9597417.691450566	9232670.783871626	10066759.813037723	9510437.23247418	10110259.72641584	9872593.20219829	9490506.657586068	9639089.285395442	P37898	P37898		AAP1	0	2.45476601455291e-11	1.0021159888909166	True	0.004111256789660986	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P38250	23848756.93910253	23220853.237613264	26185798.190417044	20875589.9460026	21950532.16225605	24909546.8705908	22582797.20232649	23664018.635158077	25562379.676473506	11607501.290757207	10469203.643549193	12035801.049465071	8220885.926784402	12174278.023153104	11536845.644260664	11031390.157638833	10335657.104140673	12375733.6056181	P38250	P38250		IST2	0	2.4828980265506716e-11	1.0925719325622687	True	0.004120621839295748	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P0AA10	1957420.44452479	952150.5527231382	1695544.756145808	970777.352104214	1015719.3166972935	1127414.0961975823	870849.2355854372	1850994.4200842036	1614396.731447084	10030620.540484617	7905686.604917905	7909061.172776882	7726404.408097756	9428066.80516451	8850134.745078858	8533100.757036995	9675462.203995883	9354003.09296505	P0AA10	P0AA10		rplM	0	2.495646420342603e-11	-2.7197032539248918	True	0.004129986888930511	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P0A953	12896845.768245788	10018397.219884912	9445990.713288823	12430238.82461996	10184399.321723256	9692092.398919187	10194945.058043608	12825524.787519502	12449579.773921082	39544917.74894391	40639821.11344079	36287706.92796788	35956061.95007369	38079540.021113686	40105412.60776022	46518256.96413578	40854451.74908067	39479750.817250624	P0A953	P0A953		fabB	0	2.5536916034434902e-11	-1.8358159582738842	True	0.004139351938565274	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
Q08193	31242665.55544757	30561317.240058	34907438.76871869	29849773.58674693	28182666.96062281	31602301.146090068	30587738.573131148	29479957.77864436	31448979.28382302	15882294.181006532	15314768.149144998	16777304.943067584	13501735.865670538	13866385.09541474	15690818.954151263	15809419.588393306	15292345.353189718	15163021.904799124	Q08193	Q08193		GAS5	0	2.5578549654249487e-11	1.0170613045983978	True	0.004148716988200038	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
Q06505	8611249.602765419	7202374.486507978	8347850.703233688	7304092.6272766655	7269470.029874479	7728217.198474204	7037509.245538017	7620574.415564761	8173334.262698267	3515815.4107256653	3360820.422704623	3706800.483199391	2609938.392934142	3523298.6709352983	3723205.5489333	3167975.1121568703	3090585.7805064763	3315410.7722004373	Q06505	Q06505		SPN1	0	2.563658748519302e-11	1.207116021314194	True	0.004158082037834801	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P0C0L2	19095949.112934723	22288911.834367093	16927524.431583904	18949092.963739995	22429928.945229717	16755535.031296646	21159809.24913788	20077058.7979792	19620424.16394437	83218225.60132076	88995477.3283158	73250968.35408041	90459192.09738046	79489888.19925399	80590667.56294763	87656522.09106037	80793523.04992747	77381260.96595725	P0C0L2	P0C0L2		osmC	0	2.606300448155221e-11	-2.0648727543610974	True	0.004167447087469563	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P0A955	30463233.23792421	32661171.10218151	33574791.049543835	29383010.076505814	30535607.252950843	30928112.822215404	30820130.6793668	30167810.634907376	30240252.87398485	121505401.56929047	121511183.72150809	136557793.7994163	130967868.2209352	118949244.39887194	135376436.14923674	128137405.1818541	134229181.22274917	133910381.2724356	P0A955	P0A955		eda	0	2.6089895306496184e-11	-2.0583794741921064	True	0.004176812137104326	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P32803	15060422.509663256	15383835.128022674	14216792.700305652	16014042.977461915	15156293.765465388	13899851.552474584	16920005.24078048	16136886.324047174	14769520.963312443	7940603.034370137	7834198.256548195	8449151.416972537	8003275.963498416	7403365.368785357	6791720.431233095	8356143.915383746	7509082.260710731	6971997.626998874	P32803	P32803		EMP24	0	2.6191323980594644e-11	0.9899517119218506	True	0.00418617718673909	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P09373	30225167.69501101	29282026.383667745	30082482.23927859	28635525.90002188	29828335.22981198	30122261.26556142	29385901.13559533	30697009.418367475	29856047.196977478	119731059.51293708	130800997.35480136	133989234.2890494	122079493.70258412	115597332.20452084	127725121.80855396	119496274.79490678	123852619.2447936	126543800.45774744	P09373	P09373		pflB	0	2.6358569028576943e-11	-2.062339083308741	True	0.004195542236373853	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P24182	1073656.9953378558	1108238.9779751285	987938.6047525592	44116.96897983555	944822.5884764296	973095.9371434072	32132.36977101937	882760.5435657362	1140555.246949568	4103719.8326024935	3927001.502400611	3360857.8725079373	4520601.385183422	4231899.67164617	4134388.171611559	4111318.279413621	4004981.151083209	3926598.920460954	P24182	P24182		accC	2	2.6496084887299285e-11	-2.3372930220090535	True	0.004204907286008616	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P39954	297438020.6397932	300443217.4763124	274777250.1434784	273099270.0026801	272461794.1226243	260455062.64384592	279750340.1836585	275454303.330362	286542022.94147354	140789131.37875912	138738022.24655765	135006842.38567284	148324751.05614695	136854522.60884446	134597922.95185423	138519614.959972	135886908.77152255	133727391.58810224	P39954	P39954		SAH1	0	2.7047939901181976e-11	1.0204827824206943	True	0.004214272335643379	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P05319	246560331.12745216	274019029.9729622	288908722.7559447	254221105.86735493	271592115.49903834	282833775.12791646	266251474.666697	266765433.23690787	271107906.71715564	129937264.39509644	129939435.38132264	141390003.75090072	125154676.02650104	126777605.9254788	136021335.6146483	130923590.1028665	131548918.04526328	135354079.65349397	P05319	P05319		RPP2A	0	2.7350566052539335e-11	1.0289767189379742	True	0.004223637385278142	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P41810	68537742.20348507	69154122.79833455	66983640.43814227	61323881.31523678	62466374.30364773	60832602.97857422	64604285.3672399	64676217.18961602	66642977.06322172	33218728.97162636	32146256.29935268	32228150.66925648	29528122.058320325	32204744.759828325	33118159.131771177	32057089.118869983	31246681.75768511	31478941.5750938	P41810	P41810		SEC26	0	2.763309617739005e-11	1.0267928786620704	True	0.004233002434912906	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P0ACC3	942220.9626083738	1036636.688000001	24893.780618870875	551564.4606555648	604098.6263745753	1017302.805851412	858831.6880702424	697573.7779242612	740629.930763368	4458487.79308388	3917970.04143842	4295878.231542289	3272598.670624717	3987165.220618033	4463400.213040512	4362487.717924741	4560939.664340973	4905843.898435863	P0ACC3	P0ACC3		erpA	1	2.787758226498226e-11	-2.5618337108012876	True	0.004242367484547669	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P53852	57266415.70436939	63687206.56139475	63004139.16579168	56050668.82555319	59888598.83791533	55065961.53326836	55306213.784877874	59843607.09552405	57726456.30177368	26604156.691254355	28882303.887484264	24765564.54408491	26429786.59698048	25512204.56049077	27291542.501771577	26460333.14617628	27679425.659937143	28348053.205610737	P53852	P53852		YNL247W	0	2.862281251139304e-11	1.1252503943627348	True	0.004251732534182432	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P0ABK5	22449281.393606573	23468536.74002913	24556678.339648828	23071372.143330004	22212308.177065905	21794077.53547061	23720921.08329386	22360899.54831496	24049408.00739946	88164062.38650256	93212392.75437514	100032083.6474444	94637713.3435666	86918354.59656286	102176949.69529603	96682060.78858437	96531104.87175252	96061955.92221569	P0ABK5	P0ABK5		cysK	0	2.883791805505819e-11	-2.0405533249023096	True	0.004261097583817194	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P38219	181274002.77097568	187366946.59992447	167160543.87260103	174044681.39645323	176584134.22161126	156045792.9546956	173592476.44214663	178192138.86368808	173395185.07668552	93599300.31775388	93876837.93188302	93394359.94887093	93420340.88953318	85077468.18467698	87221087.40525483	91239396.22785166	89175363.30410074	83863127.6256589	P38219	P38219		OLA1	0	2.90096969981486e-11	0.9510712183735167	True	0.004270462633451958	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P04840	823237313.7629414	898430628.65535	967629273.26344	821548234.0931592	858087057.1196178	863997454.776975	864357431.9316286	828780822.9980944	875695255.818474	399710413.005836	423738655.3499066	441229119.3127216	441772964.4771443	381236608.66493833	426344320.9122015	427884196.497755	411759905.2695899	421405491.3343294	P04840	P04840		POR1	0	2.9027776218656717e-11	1.047292402720469	True	0.004279827683086721	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P0A6W5	1483479.0989668306	1562422.941227452	1536618.6040689333	44116.96897983555	1490029.777214162	849849.6474036162	808695.7117197252	1271959.7554758547	1097825.8568331725	4196823.677156092	4430767.807128071	4692610.694540804	5479215.757345274	4306764.071119695	5089423.161484251	4433206.329963292	4673981.421385222	5030015.001425141	P0A6W5	P0A6W5		greA	1	2.974831007469131e-11	-2.0610075531856817	True	0.004289192732721484	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P22141	38274455.76096604	35791385.994706355	33505935.795184378	37339430.14342417	32906270.164370306	32195485.118855912	34469936.16951159	34357857.80867311	35005387.26948069	18348165.73019008	17889549.789056003	15454545.668773688	18797768.72974258	17965265.93685509	16750250.004041616	18170538.211388484	18426903.06052593	18004025.105236087	P22141	P22141		PRE1	0	2.981365151722294e-11	0.9737267704695345	True	0.004298557782356247	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P48015	31564489.63929014	30974322.7068092	26570483.49543041	31465738.423802223	29207748.82582344	26112294.47171517	30315253.97713164	29683352.85421412	28380190.886479173	15129440.283269707	15142962.285732755	12868165.948344069	18754691.576284785	14746923.374054687	14028020.350655	14840240.895852832	14410501.54050933	14817919.049626503	P48015	P48015		GCV1	0	2.98256981981994e-11	0.971867759902414	True	0.0043079228319910096	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P50861	9581120.471671144	10080179.999999996	8274448.644090147	9547302.242765142	9421020.269452952	8259019.210879162	8842351.763428055	9395835.637154462	8961031.935093917	4831242.254292714	4835504.229486922	4334913.025948977	5495277.470953926	4222727.181575644	4387041.363949947	4221531.092701869	4346845.99864074	4529004.103795477	P50861	P50861		RIB4	0	3.061270870233238e-11	0.9991968620861464	True	0.004317287881625773	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P35189	12071396.96634223	10634770.474934405	11311625.491579054	9176135.454396604	10819783.22421806	10767741.63045326	10704136.726995872	11068181.07487247	11252410.124853645	5868493.784799105	5210761.999642331	5819770.168612317	3746814.859992042	5243206.111655043	5856556.58366529	5465346.9399264455	5062911.929886438	5630083.553469498	P35189	P35189		TAF14	0	3.073881563862757e-11	1.029781145535558	True	0.004326652931260536	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P0A7S3	2802193.6472594715	37254.65624999999	3150015.6770519367	2827165.7218841435	34357.0001110184	25542.166964555017	2965275.271828995	34173.58032937721	2566240.5468503707	10547891.874873238	12435678.721713657	12039665.363074522	10468368.371140938	13027579.711281572	12577179.69629754	12804085.576123431	14419653.392030716	12499884.056114594	P0A7S3	P0A7S3		rpsL	4	3.093288770211077e-11	-2.9398538431235743	True	0.004336017980895299	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P30822	25957617.248092446	24637280.24872254	24087423.554446217	25049445.282832257	24150306.87754292	21763969.582041584	22395318.126289587	24487466.98497467	23000931.786553983	12116657.058382448	11808579.563172735	10079759.876430023	11486661.178612787	11463081.865982426	11320391.131124452	11782758.613961956	11752876.778911017	11983373.210416785	P30822	P30822		CRM1	0	3.095642694970276e-11	1.0541621015952123	True	0.004345383030530062	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
Q12743	4691121.036119072	4319211.625495665	4378028.283662186	4459329.227222333	4222728.539564669	3804122.643957576	4747715.834872933	4387361.174599374	4815974.692041733	2109056.9519472844	2210693.9481844427	2365357.184473614	1630928.5933837364	2046772.1048943824	2171328.6584452298	2240627.5572437807	2282917.273002439	2260476.9638284342	Q12743	Q12743		DFM1	0	3.1072540198671285e-11	1.0437382146102883	True	0.004354748080164825	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P32505	3988025.237339308	3788382.4806311526	4076311.222975256	3208786.1744761206	3537077.1428166674	3469072.082632169	3693851.1860082457	3764290.740171557	3929133.697594484	1556774.4453224498	1569948.0899686953	1615223.9794267905	1028777.6211265264	1728192.7628219307	1807679.358005808	1868282.5675565556	1735631.630733078	1985623.2404030596	P32505	P32505		NAB2	0	3.1239597531095713e-11	1.167280897560785	True	0.004364113129799588	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P53297	6477801.264708999	6022909.975585525	7256962.005607573	6222768.743945544	5778693.652505786	6383697.069469862	5748453.938750913	6559251.532660105	6424898.7118910495	2952219.2713496056	2909997.9277473693	3324770.465785093	2259326.383336118	2911602.885215294	2895398.2866792977	2676301.045360122	2739367.1699674423	2632556.2629831918	P53297	P53297		PBP1	0	3.1497522533929846e-11	1.1685805411959995	True	0.004373478179434351	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
