Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P32857	P32857		PTM1		7285200.0	3860280.0	6824640.0	2999170.0	5227760.0	1196230.0	5878350.0	7038800.0	3938080.0	6266800.0	5796710.0	5700100.0	3434940.0	3440470.0	3720240.0	3533840.0	3124710.0	6266150.0	0	3.9090425263489583e-07	0.9444019319099006	True	0.012401471361008934	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P46984	P46984		GON7		1335490.0	610919.0	1327780.0	652629.0	1290580.0	614593.0	1016510.0	1148130.0	485583.0	841606.0	1396940.0	1322400.0	679580.0	615736.0	555841.0	266698.0	550825.0	1167560.0	0	3.913880632304741e-07	1.1079759025033478	True	0.012408039936941671	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P40484	P40484		MOB1		3264440.0	1082540.0	3262670.0	434593.0	4914390.0	996529.0	3339570.0	3327400.0	879703.0	2359320.0	3281730.0	3900060.0	1799720.0	722802.0	778151.0	9550.32	887910.0	2792400.0	1	3.93991072223433e-07	2.0036056364080563	True	0.012414608512874408	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P69850	P69850		DAD3		903476.0	455375.0	1113460.0	489235.0	682414.0	318744.0	916005.0	930855.0	450119.0	913096.0	761816.0	845469.0	401605.0	403429.0	436298.0	405130.0	361944.0	858688.0	0	3.9713329776108404e-07	1.0904305710258069	True	0.012421177088807148	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q03362	Q03362		YDR476C		2145180.0	769824.0	1930830.0	602787.0	2478830.0	927076.0	2117580.0	1781630.0	895686.0	1480250.0	2213990.0	2141170.0	779700.0	856877.0	792996.0	9550.32	641538.0	1402460.0	1	3.9868463147909797e-07	1.4951654770258145	True	0.012427745664739885	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P22579	P22579		SIN3		2807460.0	1560140.0	2520700.0	1333810.0	2633000.0	1664390.0	2597910.0	2584990.0	1474210.0	2416200.0	2659540.0	2706950.0	1326740.0	1420090.0	1452420.0	652863.0	1660970.0	2444410.0	0	4.0104397456924655e-07	0.8975440774451996	True	0.012434314240672623	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P38811	P38811		TRA1		806238.0	383042.0	849364.0	288169.0	1037170.0	402593.0	740568.0	714609.0	494852.0	671913.0	806434.0	863669.0	416008.0	458277.0	321559.0	245265.0	379580.0	657451.0	0	4.0359506306749447e-07	1.0764152640669098	True	0.01244088281660536	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P13035	P13035		glpD		595186.0	1472180.0	697270.0	1333800.0	13646.9	1497420.0	26959.2	481831.0	1443160.0	26947.1	31107.0	327307.0	1566740.0	1443830.0	1552210.0	1578540.0	1405340.0	451442.0	4	4.05021965950696e-07	-2.325703206065548	True	0.012447451392538098	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P10622	P10622		RPP1B		16131100.0	1098580.0	14460800.0	8685480.0	20202100.0	9005280.0	14616100.0	13430500.0	7067340.0	14030300.0	15778500.0	15844900.0	7828290.0	8020370.0	5181390.0	4669370.0	5865050.0	13963200.0	0	4.075409660812618e-07	1.2697890746125033	True	0.012454019968470837	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P15790	P15790		CKA1		1597260.0	804281.0	1431430.0	871001.0	1190310.0	810394.0	1562770.0	1474150.0	972848.0	1323530.0	1186640.0	1419370.0	815178.0	768227.0	870284.0	1001570.0	877756.0	1386620.0	0	4.1197396972295056e-07	0.6902431321007905	True	0.012460588544403574	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P46682	P46682		APL6		1021920.0	547730.0	1012970.0	487505.0	1117220.0	714052.0	859764.0	878714.0	496359.0	793026.0	1050880.0	1078640.0	605999.0	468659.0	377946.0	306930.0	572714.0	870846.0	0	4.1355504256722204e-07	0.9236723452637501	True	0.012467157120336312	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q99176	Q99176		SRN2		246627.0	22483.1	259429.0	46889.2	286993.0	29757.6	288450.0	174725.0	96266.6	190351.0	210935.0	289446.0	63391.3	21740.6	17035.1	9550.32	39259.6	153076.0	4	4.137637282491374e-07	2.600011181740918	True	0.012473725696269049	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P54730	P54730		UBX4		1851610.0	825573.0	1734210.0	714031.0	1807660.0	1159690.0	1831110.0	1737620.0	1336290.0	1536560.0	1541210.0	1804740.0	1015240.0	888602.0	885895.0	640176.0	981037.0	1527720.0	0	4.249913896047084e-07	0.8639148118181381	True	0.012480294272201787	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P36135	P36135		UTH1		477170.0	22483.1	398195.0	20099.2	649675.0	29757.6	792742.0	436710.0	236640.0	430480.0	607410.0	468781.0	21722.5	164239.0	17035.1	9550.32	19534.2	667352.0	7	4.284516246047186e-07	3.1872898036243065	True	0.012486862848134526	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0ACB2	P0ACB2		hemB		885420.0	1736460.0	925724.0	1700580.0	819405.0	1654310.0	995448.0	971518.0	1896350.0	26947.1	962910.0	851843.0	1981420.0	2107170.0	2041180.0	2134700.0	1970610.0	957963.0	1	4.3528673009788347e-07	-1.2192711161691554	True	0.012493431424067263	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P15254	P15254		purL		1583730.0	3868040.0	2711780.0	3680970.0	1857300.0	3873160.0	1432490.0	2398790.0	3616890.0	1379100.0	1679510.0	2186360.0	4229630.0	4021340.0	3997220.0	3580670.0	3840060.0	1136330.0	0	4.4231446063376294e-07	-1.084619419603141	True	0.0125	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AAZ7	P0AAZ7		ycaR		1039980.0	2877410.0	1610370.0	2715450.0	1115950.0	2936600.0	590759.0	809041.0	3054750.0	26947.1	760044.0	28957.9	2656670.0	2816420.0	2593520.0	3018940.0	2626470.0	681872.0	2	4.441511822244754e-07	-1.924479187295283	True	0.012506568575932738	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P40959	P40959		MVP1		1764620.0	699090.0	1514290.0	702120.0	1366410.0	479061.0	1695230.0	1498350.0	536686.0	1311170.0	1952650.0	1400280.0	457858.0	595193.0	745077.0	9550.32	997451.0	1380200.0	1	4.4839886431065677e-07	1.4106419289793253	True	0.012513137151865476	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P32329	P32329		YPS1		1269560.0	713237.0	1329920.0	678594.0	1021900.0	640804.0	1278870.0	1133910.0	674026.0	1155190.0	1160710.0	979006.0	671969.0	653201.0	659770.0	760568.0	625632.0	1281500.0	0	4.514265875552787e-07	0.8038802721921882	True	0.012519705727798215	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P40188	P40188		RGI2		1516420.0	568683.0	1541570.0	708884.0	1412480.0	722471.0	1412390.0	1281090.0	506820.0	893575.0	1291380.0	1435210.0	467479.0	746285.0	513743.0	9550.32	565129.0	1683870.0	1	4.544622642504871e-07	1.3744061971782076	True	0.012526274303730952	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P23202	P23202		URE2		2378820.0	1590960.0	2143470.0	1310070.0	2390410.0	1469210.0	1930630.0	2109800.0	1182550.0	2043610.0	2371050.0	2148300.0	1452160.0	1460530.0	1438350.0	877273.0	1592340.0	2037360.0	0	4.5855380822276504e-07	0.6601761818084297	True	0.01253284287966369	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q06205	Q06205		FPR4		3204830.0	2051980.0	3459220.0	1804900.0	2421550.0	1145640.0	2844120.0	2879070.0	1606380.0	2836270.0	2446650.0	2791390.0	1207380.0	1926250.0	1815650.0	1771590.0	1446380.0	3023600.0	0	4.588340965488585e-07	0.8100548394559101	True	0.012539411455596427	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q12133	Q12133		SPC3		6851890.0	2616140.0	7290930.0	3172470.0	5302080.0	3533250.0	6859100.0	6176000.0	3779020.0	4681000.0	5440180.0	6586990.0	2883720.0	2868910.0	2971070.0	2332700.0	2943510.0	6293530.0	0	4.600070851942261e-07	1.0336770861835995	True	0.012545980031529165	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P19146	P19146		ARF2		917525.0	22483.1	861006.0	20099.2	799906.0	29757.6	925547.0	871684.0	6647.6	1316710.0	477031.0	882499.0	21722.5	21740.6	286235.0	9550.32	19534.2	1013180.0	8	4.601751290970067e-07	4.20344488319843	True	0.012552548607461904	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P36041	P36041		EAP1		1555790.0	687624.0	1582450.0	604032.0	1812680.0	730158.0	1463180.0	1394250.0	739905.0	1129800.0	1694260.0	1635400.0	780104.0	724586.0	660422.0	576151.0	745090.0	1386080.0	0	4.6277774824761e-07	1.1278290505723372	True	0.012559117183394641	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P36000	P36000		APL2		1608340.0	914190.0	1713720.0	726202.0	1163360.0	671311.0	1413290.0	1464840.0	892852.0	1762900.0	1178700.0	1378110.0	546554.0	817026.0	672636.0	635894.0	583073.0	1492220.0	0	4.6675564408387284e-07	1.028307965025622	True	0.012565685759327379	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P34110	P34110		VPS35		1365030.0	604031.0	1365450.0	598421.0	1594140.0	810878.0	1229490.0	1171460.0	682469.0	1028440.0	1478420.0	1346300.0	785306.0	664048.0	579816.0	835550.0	763001.0	1212650.0	0	4.724987072686314e-07	0.8989328073210342	True	0.012572254335260116	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q12489	Q12489		YDL012C		5823710.0	2923130.0	5128450.0	2849990.0	6512920.0	3626260.0	5388890.0	5124420.0	3275540.0	4306680.0	5650360.0	5892410.0	3467540.0	3483060.0	3506390.0	2436540.0	3902240.0	6095960.0	0	4.794943449070667e-07	0.7604469117462462	True	0.012578822911192854	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
O43808	O43808		SLC25A17		3403460.0	3841670.0	3529480.0	3999600.0	3163460.0	3826240.0	3293850.0	3337060.0	3777980.0	3463590.0	3479790.0	3252710.0	3931590.0	3689170.0	3662290.0	3794110.0	3695720.0	3321470.0	0	4.863361568772312e-07	-0.17808057871365712	True	0.012585391487125593	True	False	Human	True	False	False	True	msfragger	manual	min	0.5
P00490	P00490		malP		2235920.0	4959000.0	2965350.0	5201560.0	2163730.0	7370440.0	999858.0	2379730.0	4680450.0	885352.0	1160120.0	1726950.0	5395960.0	5164380.0	6198490.0	3657820.0	5179860.0	1115540.0	0	4.931306159803341e-07	-1.6126977145142367	True	0.01259196006305833	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P25332	P25332		RBK1		1930780.0	1260950.0	1969950.0	1208810.0	1760980.0	1253800.0	2152700.0	1839200.0	1422440.0	2236070.0	1772650.0	1712520.0	1285610.0	1422020.0	1238120.0	1357350.0	1123500.0	1953680.0	0	4.93592822864156e-07	0.582436244980255	True	0.012598528638991068	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0ADY3	P0ADY3		rplN		598092.0	2089730.0	835818.0	1871040.0	562946.0	1658800.0	1202760.0	819154.0	1897950.0	26947.1	611536.0	522939.0	1752490.0	1771300.0	1813620.0	1355320.0	1608630.0	723301.0	1	4.958063011312972e-07	-1.4220067028343437	True	0.012605097214923805	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P40564	P40564		DJP1		2035020.0	1104710.0	2021490.0	1024720.0	2165590.0	1272090.0	1931180.0	1766220.0	1099560.0	1426110.0	2023200.0	1979270.0	1342840.0	989396.0	1188780.0	595261.0	939007.0	1742280.0	0	4.980766222877997e-07	0.8386490750732375	True	0.012611665790856543	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A6V1	P0A6V1		glgC		1117110.0	2391330.0	905507.0	2165920.0	877719.0	2331160.0	26959.2	23227.5	2267290.0	26947.1	862625.0	918329.0	2458560.0	2305010.0	2455150.0	2058680.0	2706010.0	769181.0	3	5.029186376013958e-07	-1.93518825954392	True	0.012618234366789282	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P40046	P40046		VTC1		16755400.0	7847340.0	18587100.0	9264750.0	12215700.0	7131350.0	16340000.0	16335300.0	8104500.0	16022600.0	13496600.0	16020600.0	8180720.0	7557710.0	8644730.0	8099420.0	7943530.0	16863600.0	0	5.0745375354578e-07	0.9708512471013098	True	0.01262480294272202	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P38703	P38703		LAG1		2691650.0	1873790.0	2944840.0	1441080.0	3062460.0	1982820.0	2351070.0	2426070.0	1465690.0	2042200.0	2877390.0	2802890.0	1312060.0	1281650.0	1189850.0	941291.0	1254780.0	2726770.0	0	5.08173101846615e-07	0.9088332197450952	True	0.012631371518654757	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P24000	P24000		RPL24B		42630400.0	21402800.0	43051300.0	21358000.0	32327200.0	19815800.0	42060500.0	40053900.0	20906200.0	43346700.0	32826800.0	37166100.0	19416200.0	20472300.0	20915200.0	22590000.0	19509900.0	39994800.0	0	5.088762205219494e-07	0.9232409759006702	True	0.012637940094587494	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P24171	P24171		dcp		205614.0	995417.0	376941.0	1027240.0	13646.9	1062580.0	26959.2	471251.0	990420.0	26947.1	384319.0	492703.0	1188150.0	1160380.0	1059550.0	937007.0	1020210.0	418027.0	3	5.137936744302955e-07	-1.9660684625706921	True	0.012644508670520232	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P47135	P47135		JSN1		1566390.0	851089.0	1586700.0	892738.0	1760810.0	1076400.0	1547730.0	1284520.0	743248.0	1173440.0	1528650.0	1638870.0	783650.0	743566.0	632411.0	355613.0	910212.0	1470490.0	0	5.138634903628942e-07	0.95595892881837	True	0.012651077246452971	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P47054	P47054		NUP192		868093.0	420603.0	882764.0	372955.0	1048950.0	556239.0	741131.0	909525.0	487516.0	832178.0	783054.0	814172.0	432262.0	484354.0	417895.0	121953.0	340241.0	702414.0	0	5.157559732434467e-07	1.0610663583646056	True	0.012657645822385708	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0AEU0	P0AEU0		hisJ		279266.0	1329880.0	1037600.0	1585850.0	13646.9	1486780.0	253415.0	302077.0	1277980.0	26947.1	317206.0	410271.0	1480020.0	1504390.0	1354280.0	1070680.0	1508440.0	302804.0	2	5.184013313924016e-07	-2.097755408907179	True	0.012664214398318446	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P08179	P08179		purN		23277.0	359193.0	23354.3	223552.0	13646.9	362143.0	26959.2	23227.5	497674.0	26947.1	31107.0	28957.9	372079.0	379856.0	375918.0	327220.0	411102.0	24300.4	9	5.235088527608619e-07	-3.8990970101759053	True	0.012670782974251183	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P41896	P41896		TFG2		839729.0	451766.0	1075390.0	539521.0	1003840.0	666765.0	949418.0	878143.0	465365.0	814898.0	1091790.0	1032960.0	551183.0	466089.0	525895.0	168862.0	478715.0	861364.0	0	5.239633599969968e-07	0.9864279014072872	True	0.012677351550183921	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P36024	P36024		SIS2		950414.0	402333.0	928320.0	338219.0	1061720.0	613586.0	915588.0	1000100.0	530496.0	749181.0	926388.0	1071640.0	473685.0	455412.0	457116.0	82103.2	476559.0	940302.0	0	5.245290208407177e-07	1.1576935488389979	True	0.01268392012611666	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A8R0	P0A8R0		rraA		621881.0	2571600.0	415546.0	2327690.0	315023.0	1743620.0	863657.0	533011.0	3151740.0	967100.0	441590.0	602308.0	2547180.0	2414770.0	2586090.0	3343340.0	1977000.0	546308.0	0	5.263854955826508e-07	-2.094528898216563	True	0.012690488702049398	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P25296	P25296		CNB1		4408600.0	2311920.0	4101720.0	2454590.0	3797980.0	2375660.0	4168420.0	3897290.0	2403860.0	3034080.0	3746980.0	3452220.0	2030500.0	1976210.0	2253200.0	2362990.0	2227650.0	4016540.0	0	5.289038846827224e-07	0.7634380524470673	True	0.012697057277982135	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P32162	P32162		yiiS		60007.2	291994.0	23354.3	328907.0	77567.7	432919.0	55342.6	47764.5	331206.0	26947.1	79182.1	28957.9	341134.0	353082.0	293016.0	206354.0	431208.0	24300.4	3	5.316611392554426e-07	-2.829502941878525	True	0.012703625853914872	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P34253	P34253		KTI12		1127650.0	743364.0	1281990.0	727796.0	1083440.0	745405.0	1375760.0	1178270.0	1009170.0	1491070.0	1253510.0	1302200.0	787964.0	807334.0	787009.0	970523.0	813461.0	1364460.0	0	5.446838249871637e-07	0.6323575749954318	True	0.012710194429847608	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q06089	Q06089		YPR098C		2902200.0	1228100.0	2734840.0	1216190.0	1909000.0	1183790.0	2420300.0	2444130.0	1033000.0	2244440.0	1991410.0	2351670.0	1143510.0	976088.0	1162640.0	967184.0	1003140.0	2367220.0	0	5.454787134935267e-07	1.1077764309617257	True	0.01271676300578035	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P02924	P02924		araF		744157.0	2441520.0	526362.0	2225080.0	639142.0	2639160.0	855143.0	587563.0	3236370.0	957945.0	603638.0	742559.0	2580550.0	2669840.0	2342390.0	3810540.0	2582860.0	505801.0	0	5.499740669856818e-07	-1.9929046704053	True	0.012723331581713085	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P47008	P47008		SFH5		4362380.0	2106470.0	4588110.0	2174060.0	3109790.0	1801570.0	4345990.0	3906990.0	2539480.0	4345900.0	3317960.0	3805220.0	1954170.0	2150940.0	1934880.0	2349380.0	1914160.0	3884880.0	0	5.543512829693013e-07	0.9142970868843943	True	0.012729900157645822	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P39383	P39383		yjiL		6194710.0	4199810.0	6163360.0	3899030.0	4943440.0	4097840.0	5737210.0	6014840.0	3767480.0	6280960.0	4894430.0	5734040.0	3550020.0	3834000.0	4066770.0	4656240.0	3544200.0	6105920.0	0	5.552628892698005e-07	0.5479214176091216	True	0.01273646873357856	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P38961	P38961		RRP8		611936.0	287568.0	499303.0	214781.0	606213.0	288228.0	623064.0	567263.0	6647.6	445308.0	563457.0	558441.0	296328.0	257101.0	182167.0	127066.0	275190.0	488508.0	1	5.618994228333733e-07	1.3589650811664833	True	0.012743037309511297	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A9A6	P0A9A6		ftsZ		23277.0	657748.0	23354.3	667726.0	13646.9	807234.0	290131.0	338266.0	702674.0	333264.0	158813.0	79041.1	631580.0	657682.0	669211.0	690788.0	744352.0	24300.4	3	5.666712305751193e-07	-2.2782489349748634	True	0.012749605885444036	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q03735	Q03735		NAB6		1675520.0	700586.0	1680150.0	723135.0	1203850.0	809833.0	1322030.0	1537530.0	654566.0	1426130.0	1109640.0	1503590.0	722280.0	624222.0	716291.0	627073.0	538689.0	1409250.0	0	5.717136689099611e-07	1.072933557182835	True	0.012756174461376774	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P18843	P18843		nadE		1328920.0	3343700.0	1579100.0	3030860.0	1354590.0	2927990.0	1370050.0	1093870.0	3115590.0	26947.1	1242090.0	1488080.0	2931670.0	2893520.0	2860990.0	3189260.0	3044440.0	874533.0	1	5.764976631883201e-07	-1.4001382089609276	True	0.012762743037309511	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P36143	P36143		GLG1		992882.0	400650.0	1062300.0	352756.0	1326030.0	567533.0	1070770.0	1039010.0	486619.0	833389.0	1183400.0	1168520.0	456137.0	610911.0	538729.0	9550.32	462214.0	878185.0	1	5.790138355140626e-07	1.2982267823793805	True	0.012769311613242249	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P08456	P08456		CHO1		2315870.0	1154300.0	2537730.0	1069150.0	2115560.0	1188440.0	2074090.0	2115900.0	1062600.0	1563610.0	2435220.0	2239680.0	1249410.0	1054370.0	944912.0	1795690.0	951881.0	2141960.0	0	5.893856287513626e-07	0.9000372136936813	True	0.012775880189174986	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P53091	P53091		MCM6		1437290.0	714413.0	1482710.0	840521.0	1673390.0	798175.0	1245000.0	1416850.0	930852.0	1136120.0	1709810.0	1457350.0	898683.0	969182.0	680829.0	540379.0	876633.0	1363100.0	0	5.996159250178652e-07	0.8338003196477644	True	0.012782448765107726	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P50278	P50278		SOL1		2057220.0	877360.0	2005040.0	721771.0	1522530.0	866593.0	1765220.0	2141420.0	996027.0	1838180.0	1471790.0	1619570.0	1043980.0	885003.0	919010.0	985611.0	868367.0	1853440.0	0	6.028578899492074e-07	0.9953062818889113	True	0.012789017341040463	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0AAI9	P0AAI9		fabD		1383740.0	6182760.0	1669910.0	4509350.0	1242070.0	7039970.0	866156.0	1371450.0	4961980.0	1478820.0	1119760.0	1150450.0	5186410.0	6252480.0	4589160.0	4146060.0	5225600.0	1187840.0	0	6.037331264540128e-07	-2.0679599773954136	True	0.0127955859169732	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P76402	P76402		yegP		1882680.0	5909640.0	1850330.0	9978880.0	2360580.0	6226990.0	2607540.0	1754840.0	7616570.0	2075970.0	1695930.0	2635370.0	7737840.0	7522210.0	7097330.0	6136320.0	8302340.0	2323110.0	0	6.063010620963364e-07	-1.793883985394663	True	0.012802154492905938	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q00772	Q00772		SLT2		1823550.0	990983.0	2018190.0	1187810.0	1694420.0	1007260.0	1538740.0	1630800.0	801072.0	1437490.0	1569420.0	1690440.0	1003760.0	936208.0	1060820.0	492001.0	1006840.0	1484780.0	0	6.07728648017756e-07	0.8108487221550347	True	0.012808723068838675	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q12277	Q12277		RRP42		787048.0	380427.0	787250.0	511278.0	759946.0	495946.0	794160.0	779756.0	398968.0	600149.0	767156.0	785632.0	453401.0	445822.0	357635.0	177606.0	440698.0	690039.0	0	6.16314311933685e-07	0.8825847714599449	True	0.012815291644771415	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q06677	Q06677		SWA2		557542.0	273051.0	630011.0	332329.0	705431.0	272221.0	530247.0	489677.0	281456.0	545805.0	558166.0	558780.0	298042.0	293604.0	204450.0	9550.32	237642.0	576103.0	1	6.336223148427976e-07	1.226025249528126	True	0.012821860220704152	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P17883	P17883		SKI3		1586470.0	846751.0	2002560.0	987981.0	1750110.0	841580.0	1441040.0	1468840.0	807894.0	1241440.0	1600420.0	1742610.0	922158.0	894112.0	898812.0	473691.0	841615.0	1485960.0	0	6.362627559946015e-07	0.9302090156235696	True	0.01282842879663689	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P38809	P38809		YHR097C		3795000.0	1992620.0	4012770.0	2027230.0	3707190.0	2161440.0	3217090.0	3448190.0	1835000.0	2532210.0	3598660.0	3711320.0	2052560.0	2364120.0	2035150.0	1516330.0	1986430.0	3552180.0	0	6.398756433062704e-07	0.8131038577668109	True	0.012834997372569627	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P40030	P40030		ERG28		2933590.0	393498.0	2601550.0	1810140.0	2599160.0	563739.0	2503730.0	2751230.0	1020630.0	2489220.0	1741600.0	2726450.0	1132950.0	964037.0	794510.0	1035000.0	620899.0	3661030.0	0	6.400008694350394e-07	1.5261649257917214	True	0.012841565948502364	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
O13547	O13547		CCW14		858854.0	366801.0	958027.0	278606.0	1157320.0	319245.0	813589.0	896850.0	391245.0	672413.0	775076.0	1104850.0	410374.0	345528.0	308440.0	181044.0	357089.0	844865.0	0	6.464693337651421e-07	1.4498810288382311	True	0.012848134524435104	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
