protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A794	24319729.539992068	23679078.541657943	23342099.78601597	23458751.784838844	23481863.44111412	22813873.6585961	P0A794	P0A794		pdxJ	0	0.22130668625912053	0.032443514176430856	False	0.013758992805755398	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADZ4	219655877.430434	227064966.1337025	227779520.9306827	224976573.35108635	236402037.77061415	231533302.0283303	P0ADZ4	P0ADZ4		rpsO	0	0.22228714602713634	-0.038852737736250906	False	0.013788968824940047	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGK4	24170508.998597	23784516.61089428	24474651.303474408	23349445.408154525	24194733.680025555	23380867.30184993	P0AGK4	P0AGK4		yhbY	0	0.22232245148442176	0.030285750761116705	False	0.0138189448441247	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAJ8	9264276.71173392	8945565.011760531	8827547.206376616	8809401.449000224	8828718.819417365	8725198.640333075	P0AAJ8	P0AAJ8		hybA	0	0.22286310960585295	0.036423829250794654	False	0.013848920863309353	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P75937	8169499.617574973	7894642.810309257	8032917.48497673	7734780.453452915	7659767.144079996	8056068.385025079	P75937	P75937		flgE	0	0.222898906952347	0.03923131484920985	False	0.013878896882494007	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGE9	38462038.56876351	39200920.38980247	40567114.11000698	37857790.87849768	38466077.7076179	38743051.48268102	P0AGE9	P0AGE9		sucD	0	0.22345492110117787	0.03912390600021048	False	0.013908872901678658	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEP3	149858640.62666845	138545206.03233382	139116858.63121083	139479867.6132406	136810583.83767396	131956279.26381087	P0AEP3	P0AEP3		galU	0	0.22368868045803408	0.06655296040126737	False	0.01393884892086331	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P24215	4877687.569748862	5141947.428219703	4925134.59042595	4760690.746879834	4870783.825247064	4894627.655353029	P24215	P24215		uxuA	0	0.22451160415815372	0.04099301620054619	False	0.013968824940047963	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADE4	11174644.215612466	11281240.33020712	10911921.249610094	11409626.227475146	11147151.17451694	11426287.517085014	P0ADE4	P0ADE4		tamA	0	0.22514414737072577	-0.026359153771930002	False	0.013998800959232614	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P36683	117387389.68598136	117485384.99402392	120614327.71454534	116532108.9826893	116574203.75940432	116898302.77913973	P36683	P36683		acnB	0	0.2256844555904225	0.02242327060821348	False	0.014028776978417267	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P45523	252134158.18519413	251278925.2276702	254602163.08108947	253256332.276915	254510156.90083796	258400862.63312823	P45523	P45523		fkpA	0	0.2257990981379364	-0.015432683821205872	False	0.01405875299760192	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8S1	9518770.166859196	9100414.825581295	9106406.174049312	9087651.266508846	9061196.857944798	8868929.709920935	P0A8S1	P0A8S1		iciA	0	0.2265635711365851	0.03730920156886809	False	0.01408872901678657	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P08506	31489332.6291314	31096464.882592905	30948430.1425746	30232034.85338398	30855318.28053346	31098338.057854585	P08506	P08506		dacC	0	0.22671718835061305	0.02095156052303702	False	0.014118705035971223	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P09155	8073383.051993373	7689223.052861328	7433828.390450726	8318430.466475544	8020789.622666405	7857395.03774922	P09155	P09155		rnd	0	0.22680550976199698	-0.06090217555503292	False	0.014148681055155876	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AF36	28198925.166189626	28417295.14949198	27661901.9847976	27406685.19416809	28050718.38825185	26449267.318459883	P0AF36	P0AF36		zapB	0	0.2270144043676662	0.041177214397894776	False	0.01417865707434053	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P31069	1813132.249798381	1672741.3753418347	1620680.805169153	1977129.685692935	1755301.4791890262	1770001.504772746	P31069	P31069		kch	0	0.22726383594814972	-0.10771940377863334	False	0.014208633093525182	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P52644	2067376.7601732037	2400594.5841830047	1974486.793482608	1984185.911651763	1902413.893042204	1895249.045424441	P52644	P52644		hslJ	0	0.22727693591841552	0.15608036351432672	False	0.014238609112709832	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEN8	13016473.896529986	12831766.099044137	12840160.064085709	12311965.117268082	12584920.271458443	12912019.574048627	P0AEN8	P0AEN8		fucU	0	0.22730057911218862	0.033175002052482694	False	0.014268585131894485	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P64506	2023612.1751855223	1806765.0000000005	1903800.5603313765	1904162.3818598287	1681807.7326524826	1763604.955117532	P64506	P64506		yebY	0	0.22866764762067593	0.10016232365716136	False	0.014298561151079138	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6E6	25624143.879935168	25358391.51675008	24754479.73750062	25197421.57744789	24570962.77854716	23612229.84944657	P0A6E6	P0A6E6		atpC	0	0.22967730326938726	0.045599584211627346	False	0.01432853717026379	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7L8	208605371.3895156	206034214.6323332	215885417.63425216	210942368.2957623	221056551.0256827	216113824.51601672	P0A7L8	P0A7L8		rpmA	0	0.2307032798515153	-0.03969121985249114	False	0.014358513189448443	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8M3	93203392.89524011	93691679.57626314	91910552.96856835	91194898.69268855	92126686.93414024	92612505.50578764	P0A8M3	P0A8M3		thrS	0	0.2329373826740265	0.014935960715348764	False	0.014388489208633094	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P07862	13342026.419360517	13639666.004024208	14445760.8747615	13898691.31827216	14920887.344694093	14469482.473150726	P07862	P07862		ddlB	0	0.2346024989365054	-0.06341537622632373	False	0.014418465227817746	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37902	4427772.28114923	4450720.724670881	4120390.302513553	4013635.9885593234	4269692.691572918	4160354.297179584	P37902	P37902		gltI	0	0.23511349119228833	0.06297414585772287	False	0.014448441247002399	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6F5	714138263.843112	714947143.6751512	711748370.6280079	712087163.502741	738902225.5855025	729090620.3841543	P0A6F5	P0A6F5		groL	0	0.23561606282086944	-0.026208299074815047	False	0.014478417266187052	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00864	175769294.96741349	174177988.7095489	170140322.0820719	175859646.5694285	174983037.74981844	177543027.13555774	P00864	P00864		ppc	0	0.23618169547919482	-0.02283679653399913	False	0.014508393285371705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P11880	14482117.607808525	14479508.356364636	14517218.696733788	14493207.565269075	15085736.252519842	14756928.194609469	P11880	P11880		murF	0	0.23705065346191892	-0.02816084626102333	False	0.014538369304556355	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P63177	16994114.489913166	17119545.632790294	16948413.88198553	17508607.756535247	18326889.57599452	17066212.33957429	P63177	P63177		rlmB	0	0.2371554569388118	-0.051062210621400546	False	0.014568345323741008	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P28904	14170784.73492467	14160986.221551262	13733613.769516695	13784096.348410971	13759300.705160843	13802997.467479808	P28904	P28904		treC	0	0.23756898290199108	0.024872009776611494	False	0.014598321342925661	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P21645	4740390.961419898	5135677.57152288	4817250.533651696	4776580.713726298	5851823.758334283	5753120.542085399	P21645	P21645		lpxD	0	0.23757222940099057	-0.15690934644033044	False	0.014628297362110312	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P21893	1844483.2267154327	1922724.528312129	1726538.9831526896	1903424.691402997	1984534.9910419243	1889056.2895491791	P21893	P21893		recJ	0	0.23794073750082811	-0.07253407969159321	False	0.014658273381294966	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P10121	37224408.745546855	36329766.21261691	36179488.61232599	36205387.51055808	35914164.967132226	36007426.07267214	P10121	P10121		ftsY	0	0.23819392437363499	0.021279644755489883	False	0.014688249400479617	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8M0	247379041.54953045	247260664.8520945	242643961.102621	254949812.96214637	249070107.538574	246224393.07103905	P0A8M0	P0A8M0		asnS	0	0.23823539480038397	-0.02514068067589337	False	0.014718225419664268	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AC02	62783392.79865625	61702599.25597158	61908326.14658375	61594515.29433672	60173428.65589488	61918250.413633496	P0AC02	P0AC02		bamD	0	0.23860142930611825	0.02111468416923109	False	0.014748201438848921	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAB4	2572837.454012936	2995448.737145216	2558842.3211438027	2345506.6909407065	2721928.047239241	2102523.262965679	P0AAB4	P0AAB4		ubiD	0	0.2413950976012401	0.1807810392267881	False	0.014778177458033575	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A910	2896253051.363136	2999183589.478012	3059428158.308666	3004392561.5510154	3071592221.3401628	3125899912.819492	P0A910	P0A910		ompA	0	0.24244490702357518	-0.03925772833536602	False	0.014808153477218228	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6D7	56794922.616256885	54270735.9992922	54793303.76538792	53766032.23389823	54189868.91334637	54156903.43354836	P0A6D7	P0A6D7		aroK	0	0.24379401962516284	0.03295892440612668	False	0.014838129496402877	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACN4	20012426.39533037	20569627.4300017	21417191.3970674	21487058.574344773	21454853.93796099	21027344.601696946	P0ACN4	P0ACN4		allR	0	0.24443472663676305	-0.04512807682966124	False	0.01486810551558753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AES0	10517095.96202468	10253799.96457128	9940878.90145612	9746568.76953272	10067829.51045435	10064508.72940057	P0AES0	P0AES0		gsp	0	0.24464620287809133	0.03966451348223016	False	0.014898081534772184	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAZ7	15675694.274114585	15632302.749820732	15154192.717237117	15582549.728876024	14695475.694641516	14798445.202142617	P0AAZ7	P0AAZ7		ycaR	0	0.24470171018825046	0.04368258875148738	False	0.014928057553956835	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9D2	24884866.29024034	23630864.440455336	24294868.741243925	23070111.364034597	23224711.999487396	24323982.75309218	P0A9D2	P0A9D2		gstA	0	0.24483594093114916	0.04409605634518677	False	0.014958033573141488	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69811	107031233.4878472	110401300.46569449	109726160.67726871	109196512.74670108	111921177.19602388	111527494.00281008	P69811	P69811		fruB	0	0.24500070678833086	-0.023993533913365627	False	0.01498800959232614	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAT4	7120821.707043091	7718297.373910518	7497483.581802916	7580203.215705697	7868566.007339268	7730997.58274522	P0AAT4	P0AAT4		mscM	0	0.24590834804107936	-0.05345628007914826	False	0.015017985611510791	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABU9	6623219.131563765	7118323.729693735	6831506.1220062645	7259275.857317627	7175892.655068655	6887838.44714236	P0ABU9	P0ABU9		tolQ	0	0.2461199483584452	-0.051655279421116834	False	0.015047961630695444	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76170	5152207.7994689895	5134589.306235492	4965768.981840999	5158708.522773981	5308063.97420556	5121313.34445239	P76170	P76170		ynfB	0	0.24623081645525388	-0.031391799649209025	False	0.015077937649880097	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGA2	13230697.58273073	13373780.345033431	13274997.602788486	13207668.427782588	12710054.310891774	13182980.667357834	P0AGA2	P0AGA2		secY	0	0.24631503942791497	0.028451875181653243	False	0.01510791366906475	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P31460	1872142.4839927545	1894474.495836613	1602718.0183056516	2000726.1695848848	2089810.784617293	1797700.9598855805	P31460	P31460		dgoR	0	0.2469098979211816	-0.13309254574450666	False	0.0151378896882494	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P52006	2795768.550407224	2642912.094983836	2788534.028194307	2764410.0299087414	3023614.330909572	2826288.67145456	P52006	P52006		nudI	0	0.24806199158481343	-0.06633166168925973	False	0.015167865707434053	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFZ1	6600721.34937588	6001088.526892611	6640807.551358198	6053039.02108506	6089948.561241619	6101853.372151305	P0AFZ1	P0AFZ1		sseB	0	0.24877205410246134	0.07681647675424674	False	0.015197841726618706	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P02413	372178266.01125866	374568071.17780286	360776488.64454514	373866991.1932634	385934576.871648	372246163.3838056	P02413	P02413		rplO	0	0.24881350211797884	-0.03159835622042477	False	0.01522781774580336	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7E1	28291794.224755604	27599441.68558894	27588339.473540623	27485663.820791	27681187.62622696	27156755.69001946	P0A7E1	P0A7E1		pyrD	0	0.2490364973050219	0.020117064748982165	False	0.01525779376498801	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P23827	29644985.21087974	27810137.57566583	28109737.174183764	29824007.368246507	29816685.968666792	28731210.48830977	P23827	P23827		eco	0	0.24928956681297407	-0.04656933709423656	False	0.015287769784172662	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P33937	36456926.40377713	36141880.38045983	36496283.18894237	37413077.61099012	36190178.98761452	37660338.4945778	P33937	P33937		napA	0	0.24929822932528745	-0.028395455134876967	False	0.015317745803357315	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0C0S1	28116320.970617324	27127186.88487485	26366781.748632297	26891697.76265721	26383921.30144549	25865856.42835182	P0C0S1	P0C0S1		mscS	0	0.2493105590689071	0.04431709903558245	False	0.015347721822541967	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9N4	19734431.87561541	20016238.94769929	19994817.528547607	18573834.505390164	19943816.17362579	19337981.20122974	P0A9N4	P0A9N4		pflA	0	0.24986205360587632	0.046372369457162416	False	0.01537769784172662	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFC3	3035987.8879425093	3154226.1681258823	2879771.8864590223	3020520.7917956985	2817310.5313982484	2805585.954849914	P0AFC3	P0AFC3		nuoA	0	0.25109388384465314	0.06949850288486878	False	0.015407673860911273	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AED0	49235479.695474	51210411.20006488	48498633.437457405	48092405.60095601	49527048.65149819	45690853.11371992	P0AED0	P0AED0		uspA	0	0.2519663342265068	0.05563270969560563	False	0.015437649880095923	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAV4	518248.52622060536	491090.2500000002	377677.9099624446	563788.8971999267	492475.022287845	535499.7520409111	P0AAV4	P0AAV4		ybgJ	0	0.25207568017824705	-0.1986410116907862	False	0.015467625899280576	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
