Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
P22255	P22255		cysQ		1.01084e+06	1.48746e+06	1.21313e+06	1.42703e+06	962093	1.43532e+06	1.17557e+06		1.84535e+06	1.66394e+06	1.16906e+06	1.38434e+06	1.91932e+06	1.87505e+06	1.85921e+06	2.10533e+06	1.60952e+06	1.32934e+06
P22256	P22256		gabT		2.26617e+06	7.84328e+06	2.40947e+06	7.86717e+06	2.155e+06	8.28477e+06	2.09363e+06	1.94429e+06	8.55072e+06	2.3045e+06	2.03038e+06	2.20372e+06	8.80611e+06	8.76668e+06	8.03321e+06	8.25212e+06	8.27912e+06	1.93745e+06
P22259	P22259		pckA		3.67831e+06	1.56471e+07	3.58352e+06	1.51685e+07	3.50855e+06	1.63425e+07	3.82506e+06	3.46418e+06	1.66543e+07	3.67996e+06	3.48424e+06	3.60573e+06	1.66725e+07	1.69857e+07	1.58466e+07	1.53816e+07	1.61507e+07	3.68436e+06
P22276	P22276		RET1		849958	621213	856163	532685	829954	653635	846419	748439	478337	789687	944804	775424	460715	219873	420832		696379	886435
P22307	P22307		SCP2		6.77904e+06	6.61723e+06	6.54974e+06	6.79856e+06	5.7064e+06	6.56968e+06	6.49528e+06	6.2895e+06	6.37712e+06	6.01547e+06	5.88408e+06	6.33008e+06	6.24344e+06	6.39788e+06	6.26701e+06	5.85898e+06	6.01437e+06	6.39305e+06
P22314	P22314		UBA1		2.72813e+07	2.8801e+07	2.71013e+07	2.78223e+07	2.60408e+07	2.99618e+07	2.81636e+07	2.64475e+07	2.87066e+07	2.70619e+07	2.775e+07	2.7464e+07	2.8971e+07	2.88927e+07	2.70481e+07	2.72714e+07	2.86652e+07	2.66153e+07
P22336	P22336		RFA1		7.16438e+06	3.31906e+06	7.63159e+06	3.59496e+06	7.77586e+06	3.84871e+06	7.55703e+06	6.87071e+06	3.71706e+06	6.45908e+06	7.29276e+06	7.35831e+06	4.03922e+06	3.81596e+06	3.28603e+06	3.20846e+06	3.89385e+06	7.0842e+06
P22352	P22352		GPX3		4.65378e+06	7.83376e+06	3.41825e+06	4.80763e+06	3.94965e+06	6.00469e+06	3.54664e+06	4.25891e+06	3.92181e+06	3.27925e+06	4.1616e+06	5.70653e+06	3.98348e+06	4.09496e+06	3.87316e+06	2.99651e+06	3.62834e+06	5.32312e+06
P22392	P22392		NME2		4.41781e+07	4.0704e+07	4.64526e+07	4.56479e+07	4.07633e+07	4.44799e+07	5.04514e+07	4.50296e+07	4.75611e+07	5.10956e+07	4.2058e+07	4.9544e+07	4.00589e+07	4.75552e+07	4.25256e+07	4.58443e+07	3.90741e+07	4.60078e+07
P22415	P22415		USF1		1.27272e+06	1.4149e+06	1.00311e+06	990164	982803	1.1861e+06	945980	1.2188e+06	1.33447e+06	1.17488e+06	1.13584e+06	1.01467e+06	1.07494e+06	1.22668e+06	1.11258e+06	1.19698e+06	1.19504e+06	991379
P22470	P22470		SAN1		345142	171574	316151	168333	549726	275998	409026	317157	209633	285100	381279	317033	127259	137372	164496		158514	305483
P22515	P22515		UBA1		2.67212e+07	1.34384e+07	2.69291e+07	1.39697e+07	2.23761e+07	1.23096e+07	2.54895e+07	2.47004e+07	1.32689e+07	2.45149e+07	2.2609e+07	2.4437e+07	1.29385e+07	1.31553e+07	1.32344e+07	1.3043e+07	1.24232e+07	2.54348e+07
P22517	P22517		CMK2		4.52492e+06	2.4995e+06	4.53717e+06	2.30242e+06	3.96427e+06	2.4697e+06	4.39958e+06	4.20393e+06	2.57542e+06	4.36143e+06	4.02658e+06	4.28217e+06	2.49047e+06	2.40669e+06	2.29839e+06	2.31316e+06	2.53857e+06	4.19539e+06
P22570	P22570		FDXR		1.07226e+07	1.1285e+07	1.10207e+07	1.15044e+07	9.18093e+06	1.03662e+07	1.0294e+07	1.05084e+07	1.09551e+07	1.04669e+07	9.6702e+06	1.04208e+07	1.11317e+07	1.07297e+07	1.1013e+07	1.07394e+07	1.03337e+07	1.06247e+07
P22579	P22579		SIN3		2.80746e+06	1.56014e+06	2.5207e+06	1.33381e+06	2.633e+06	1.66439e+06	2.59791e+06	2.58499e+06	1.47421e+06	2.4162e+06	2.65954e+06	2.70695e+06	1.32674e+06	1.42009e+06	1.45242e+06	652863	1.66097e+06	2.44441e+06
P22626	P22626		HNRNPA2B1		5.54657e+08	5.60151e+08	5.30129e+08	5.46618e+08	4.68062e+08	5.16913e+08	5.40508e+08	5.57764e+08	5.78855e+08	5.10087e+08	5.29297e+08	5.31353e+08	5.75619e+08	5.81822e+08	5.44326e+08	5.19817e+08	5.57475e+08	5.30333e+08
P22670	P22670		RFX1		1.31175e+06	1.4058e+06	1.35422e+06	1.38709e+06	1.14696e+06	1.18404e+06	1.1197e+06	1.13663e+06	1.2293e+06	1.32537e+06	1.29869e+06	1.14758e+06	1.17375e+06	1.11021e+06	1.23781e+06	1.07214e+06	1.35959e+06	1.06817e+06
P22681	P22681		CBL		6.63882e+06	5.98597e+06	6.0775e+06	6.46435e+06	6.25922e+06	5.55e+06	6.12448e+06	5.86569e+06	6.25626e+06	6.11129e+06	6.46188e+06	6.55245e+06	5.95544e+06	5.95717e+06	5.50374e+06	5.80177e+06	5.39245e+06	5.70863e+06
P22695	P22695		UQCRC2		1.55962e+07	1.63815e+07	1.55866e+07	1.62749e+07	1.52194e+07	1.87604e+07	1.60378e+07	1.53618e+07	1.65675e+07	1.48495e+07	1.61895e+07	1.6075e+07	1.73981e+07	1.69287e+07	1.54461e+07	1.48815e+07	1.71306e+07	1.53579e+07
P22696	P22696		ESS1		5.0169e+06	2.50496e+06	4.91565e+06	2.24465e+06	4.51642e+06	2.91026e+06	4.58502e+06	4.41226e+06	2.49515e+06	4.39099e+06	4.3264e+06	4.58829e+06	2.25421e+06	2.46668e+06	1.99843e+06	2.51873e+06	2.39709e+06	4.20486e+06
P22768	P22768		ARG1		4.42581e+06	2.63281e+06	4.62175e+06	2.63533e+06	3.65883e+06	2.29639e+06	4.17358e+06	4.10817e+06	2.60728e+06	4.08056e+06	3.71393e+06	4.03272e+06	2.58273e+06	2.5979e+06	2.60576e+06	2.6983e+06	2.36252e+06	4.62865e+06
P22803	P22803		TRX2		1.19788e+08	5.51858e+07	1.14615e+08	5.35223e+07	1.20376e+08	6.52119e+07	1.1697e+08	1.08511e+08	6.02691e+07	1.10924e+08	1.12689e+08	1.14105e+08	6.02833e+07	5.81904e+07	5.5228e+07	4.94445e+07	6.28569e+07	1.02097e+08
P22804	P22804		BET1		1.47169e+06	801523	1.32254e+06	767012	1.10197e+06	843971	1.26771e+06	1.38921e+06	995029	1.14091e+06	1.37985e+06	1.2434e+06	1.23864e+06		1.01416e+06		976112	2.083e+06
P22830	P22830		FECH		4.68878e+06	4.92129e+06	4.82428e+06	4.92402e+06	4.83842e+06	5.29201e+06	4.70561e+06	4.67348e+06	5.24077e+06	4.3488e+06	5.07196e+06	4.93088e+06	5.14652e+06	5.19294e+06	4.87172e+06	4.11028e+06	4.97641e+06	4.68503e+06
P22855	P22855		AMS1		2.33687e+06	1.23676e+06	2.37487e+06	1.05437e+06	2.10866e+06	945761	2.44177e+06	2.13218e+06	1.11595e+06	1.99304e+06	1.95438e+06	2.24698e+06	1.1493e+06	1.11524e+06	1.1112e+06	786564	972454	2.30376e+06
P22936	P22936		APN1		1.30347e+06	459357	1.3656e+06	648477	1.30287e+06	697797	1.22505e+06	1.14606e+06	632501	1.09869e+06	1.3067e+06	1.47025e+06	761270	717491	630678	609340	808015	1.31399e+06
P22943	P22943		HSP12		2.95151e+08	1.45924e+08	2.86311e+08	1.42262e+08	2.29191e+08	1.396e+08	2.72583e+08	2.63747e+08	1.48698e+08	2.56531e+08	2.41977e+08	2.59994e+08	1.44758e+08	1.4096e+08	1.44959e+08	1.29675e+08	1.40716e+08	2.55292e+08
P23180	P23180		AIM17		1.23238e+07	5.84637e+06	1.26013e+07	5.92025e+06	1.19132e+07	5.94429e+06	1.15736e+07	1.08377e+07	6.12648e+06	1.12818e+07	1.13e+07	1.19181e+07	6.13079e+06	6.08499e+06	5.85171e+06	5.68596e+06	5.69385e+06	1.12568e+07
P23193	P23193		TCEA1		1.50232e+07	1.61469e+07	1.47028e+07	1.62923e+07	1.38781e+07	1.67835e+07	1.52844e+07	1.49433e+07	1.61942e+07	1.51717e+07	1.4429e+07	1.5421e+07	1.60637e+07	1.59957e+07	1.50797e+07	1.53498e+07	1.53141e+07	1.37956e+07
P23201	P23201		SPA2		2.13087e+06	935857	2.05091e+06	1.01645e+06	2.11793e+06	1.08017e+06	2.09997e+06	1.89052e+06	1.11577e+06	1.6623e+06	2.07067e+06	2.09557e+06	1.0466e+06	1.08066e+06	887432	744725	973609	1.87191e+06
P23202	P23202		URE2		2.37882e+06	1.59096e+06	2.14347e+06	1.31007e+06	2.39041e+06	1.46921e+06	1.93063e+06	2.1098e+06	1.18255e+06	2.04361e+06	2.37105e+06	2.1483e+06	1.45216e+06	1.46053e+06	1.43835e+06	877273	1.59234e+06	2.03736e+06
P23246	P23246		SFPQ		1.37977e+08	1.28368e+08	1.28242e+08	1.25087e+08	1.30485e+08	1.30167e+08	1.3314e+08	1.33526e+08	1.40112e+08	1.14478e+08	1.30772e+08	1.40092e+08	1.41826e+08	1.39322e+08	1.24595e+08	1.30051e+08	1.32211e+08	1.29409e+08
P23248	P23248		RPS1B		8.7348e+07	4.13092e+07	9.30081e+07	4.13426e+07	6.77327e+07	3.78572e+07	8.28336e+07	7.90114e+07	4.39436e+07	8.99021e+07	7.68387e+07	8.80708e+07	4.32401e+07	4.09773e+07	4.20879e+07	4.58905e+07	4.06668e+07	7.98073e+07
P23254	P23254		TKL1		5.67541e+07	2.69377e+07	5.94449e+07	2.75535e+07	5.31839e+07	2.59536e+07	5.41235e+07	5.29876e+07	2.83914e+07	5.48011e+07	5.07581e+07	5.45965e+07	2.73178e+07	2.94829e+07	2.72413e+07	2.69806e+07	2.72646e+07	5.45591e+07
P23258	P23258		TUBG1		6.34308e+06	6.90464e+06	6.0354e+06	6.6712e+06	5.62413e+06	6.72213e+06	6.47544e+06	6.05612e+06	6.79674e+06	6.21506e+06	6.12465e+06	6.18309e+06	6.54838e+06	6.48002e+06	6.50226e+06	6.7549e+06	6.27994e+06	5.82328e+06
P23284	P23284		PPIB		5.2763e+07	5.10512e+07	4.83079e+07	4.84345e+07	4.38269e+07	4.55003e+07	5.1068e+07	4.93469e+07	5.26139e+07	5.2869e+07	4.6384e+07	4.90407e+07	5.03661e+07	5.08311e+07	5.00787e+07	5.68685e+07	4.79831e+07	4.97127e+07
P23287	P23287		CNA1		1.82938e+06	855629	1.76318e+06	670547	1.90571e+06	969778	1.22911e+06	1.8643e+06	666615	1.07271e+06	1.85422e+06			1.09411e+06	940302	637456	1.0384e+06	1.81364e+06
P23291	P23291		YCK1		8.86384e+06	4.29407e+06	8.53556e+06	4.43696e+06	8.86664e+06	4.55178e+06	8.53959e+06	8.32969e+06	4.12584e+06	7.0548e+06	8.43254e+06	8.44191e+06	4.7875e+06	4.03994e+06	4.12062e+06	2.70586e+06	4.146e+06	8.02127e+06
P23292	P23292		YCK2		4.46635e+06	2.39158e+06	4.82266e+06	2.19112e+06	5.72831e+06	3.04278e+06	4.26892e+06	4.18746e+06	2.16383e+06	3.76942e+06	4.8402e+06	5.02342e+06	2.56307e+06	2.23426e+06	2.21246e+06	1.82299e+06	2.6271e+06	4.00856e+06
P23301	P23301		HYP2		7.27798e+07	2.92645e+07	6.24801e+07	2.56986e+07	5.91587e+07	2.80702e+07	6.42349e+07	6.1688e+07	3.58522e+07	5.81652e+07	5.96098e+07	6.01836e+07	3.1605e+07	3.26203e+07	2.90242e+07	2.84946e+07	3.04474e+07	5.89716e+07
P23327	P23327		HRC		714681	765845	664013	673585	714190	784123	755577	633910	693987	677287	649505	721203	682208	785749	612473	509847	785998	608743
P23337	P23337		GSY1		4.76577e+06	2.40615e+06	5.05508e+06	2.4951e+06	4.3239e+06	2.13681e+06	4.78829e+06	4.41579e+06	2.37982e+06	3.89534e+06	4.26424e+06	4.31374e+06	2.42364e+06	2.83729e+06	2.65206e+06	1.80303e+06	2.21239e+06	4.54326e+06
P23368	P23368		ME2		2.16244e+06	2.26971e+06	2.01785e+06	2.15551e+06	1.85251e+06	2.06398e+06	2.09074e+06	1.89968e+06	2.0352e+06	2.02719e+06	1.92321e+06	1.81205e+06	2.03797e+06	2.03919e+06	1.98277e+06	2.26947e+06	2.07985e+06	1.88938e+06
P23381	P23381		WARS1		4.40855e+07	4.6712e+07	4.62984e+07	4.66388e+07	4.073e+07	4.63603e+07	4.36137e+07	4.26928e+07	4.76507e+07	4.36935e+07	4.37924e+07	4.49971e+07	4.87429e+07	4.77503e+07	4.67814e+07	4.63026e+07	4.73999e+07	4.43964e+07
P23396	P23396		RPS3		1.16822e+08	1.24538e+08	1.20276e+08	1.23331e+08	1.02602e+08	1.07907e+08	1.18714e+08	1.15837e+08	1.22684e+08	1.20411e+08	1.06949e+08	1.14378e+08	1.18129e+08	1.21867e+08	1.19056e+08	1.27444e+08	1.12285e+08	1.16183e+08
P23434	P23434		GCSH		637444						478918	164395	284042	477318	275896	333421				228557		117656
P23443	P23443		RPS6KB1		2.60962e+06	2.62521e+06	2.96789e+06	2.63078e+06	2.10124e+06	2.21433e+06	2.24899e+06	2.63808e+06	2.25732e+06	2.09667e+06	2.43485e+06	2.77798e+06	2.53522e+06	2.83354e+06	2.66127e+06	2.259e+06	2.38107e+06	2.62605e+06
P23497	P23497		SP100		1.40853e+06	1.63171e+06	1.63398e+06	1.81097e+06	1.52928e+06	1.81471e+06	1.51463e+06	1.57028e+06	1.61267e+06	1.33681e+06	1.61763e+06	1.65677e+06	1.69008e+06	1.77272e+06	1.74583e+06	1.77011e+06	1.75287e+06	1.5273e+06
P23511	P23511		NFYA		1.08516e+06	3.03728e+06	863385	1.02286e+06	877689	2.0424e+06	1.06744e+06	884488	880842	595056	1.01689e+06	858095	1.14742e+06	919776	934638	715292	1.05663e+06	872220
P23526	P23526		AHCY		6.33536e+07	5.69669e+07	6.35573e+07	6.00722e+07	5.39783e+07	5.68677e+07	6.47239e+07	6.19961e+07	6.22241e+07	6.2291e+07	5.88775e+07	6.3322e+07	6.08848e+07	6.47875e+07	5.65733e+07	5.40865e+07	5.6545e+07	6.12026e+07
P23528	P23528		CFL1		2.1347e+08	2.1236e+08	2.05966e+08	2.03532e+08	1.70967e+08	1.8681e+08	2.13965e+08	2.14114e+08	2.23969e+08	2.13235e+08	1.99662e+08	2.01978e+08	2.07112e+08	2.0755e+08	2.13294e+08	2.1857e+08	1.98458e+08	2.17299e+08
P23538	P23538		ppsA		2.07891e+06	5.32201e+06	2.064e+06	5.0868e+06	1.40075e+06	5.7859e+06	1.92863e+06	1.7272e+06	5.43497e+06	2.1325e+06	2.33747e+06	2.46474e+06	5.86065e+06	5.7905e+06	5.29943e+06	4.62665e+06	5.86403e+06	1.72553e+06
P23542	P23542		AAT2		1.99664e+07	9.61202e+06	1.98825e+07	9.60004e+06	1.94421e+07	9.68341e+06	1.92598e+07	1.81855e+07	9.40391e+06	1.84804e+07	1.79034e+07	1.86222e+07	9.62855e+06	9.60304e+06	9.17173e+06	8.77742e+06	9.16961e+06	1.84414e+07
P23585	P23585		HXT2		4.2321e+06	1.59314e+06	4.33063e+06	1.823e+06	4.39997e+06	2.37374e+06	4.22124e+06	3.99722e+06	2.90023e+06	3.86318e+06	3.86652e+06	4.17672e+06	2.76147e+06	2.65335e+06	2.41708e+06	2.57263e+06	2.40571e+06	3.67458e+06
P23588	P23588		EIF4B		3.22954e+07	3.19996e+07	3.08403e+07	3.15959e+07	2.57625e+07	2.96982e+07	3.14163e+07	3.11282e+07	3.42483e+07	3.15861e+07	2.75746e+07	2.9333e+07	3.16442e+07	3.14861e+07	3.14626e+07	3.46e+07	3.1241e+07	2.96916e+07
P23595	P23595		PPH22		3.13847e+06	2.03129e+06	3.03727e+06	1.55376e+06	3.00648e+06	2.33529e+06	3.01271e+06	3.02478e+06	1.78436e+06	2.69133e+06	3.32102e+06	3.11195e+06	1.91672e+06	1.87535e+06	1.57768e+06	1.42241e+06	1.62688e+06	2.83635e+06
P23615	P23615		SPT6		8.80982e+06	5.03415e+06	8.96646e+06	4.70621e+06	8.07294e+06	4.5427e+06	8.43994e+06	8.36364e+06	4.8619e+06	8.12979e+06	7.85317e+06	8.0156e+06	4.85201e+06	4.48837e+06	4.69971e+06	4.64381e+06	4.54761e+06	8.25199e+06
P23634	P23634		ATP2B4		1.04667e+06	1.1447e+06	963623	1.10309e+06	978006	1.35919e+06	1.23602e+06	855422	1.34037e+06	1.26633e+06	1.07572e+06	894808	1.1017e+06	1.07387e+06	869592	1.0776e+06	958028	781147
P23638	P23638		PRE9		1.30255e+07	6.19344e+06	1.37047e+07	6.25825e+06	1.24972e+07	6.3282e+06	1.17826e+07	1.21026e+07	5.97008e+06	1.18297e+07	1.19864e+07	1.23233e+07	6.23363e+06	6.41578e+06	6.18235e+06	5.5626e+06	6.00582e+06	1.21374e+07
P23639	P23639		PRE8		9.75879e+06	4.87411e+06	9.29237e+06	4.65053e+06	8.50424e+06	4.93958e+06	8.91189e+06	8.92803e+06	4.67909e+06	8.97384e+06	8.54508e+06	9.05012e+06	4.84726e+06	4.55813e+06	4.65329e+06	4.44041e+06	5.16763e+06	8.68047e+06
P23641	P23641		MIR1		5.51593e+06	2.64166e+06	5.84726e+06	2.80283e+06	5.706e+06	2.86463e+06	5.26204e+06	5.23785e+06	2.85283e+06	5.39983e+06	5.28347e+06	5.55726e+06	2.97442e+06	2.99659e+06	2.70317e+06	2.66924e+06	2.86189e+06	5.39673e+06
P23642	P23642		VAN1		2.89832e+06	1.57527e+06	2.75974e+06	1.32385e+06	2.54683e+06	1.49314e+06	2.7634e+06	2.57041e+06	1.76429e+06	4.05542e+06	2.52706e+06	2.57486e+06	1.5437e+06	1.68285e+06	1.54321e+06	2.54912e+06	1.63683e+06	2.63258e+06
P23644	P23644		TOM40		1.13063e+07	6.372e+06	1.19669e+07	6.38534e+06	1.15419e+07	7.14928e+06	1.05387e+07	1.04204e+07	5.82086e+06	9.6019e+06	1.12859e+07	1.15431e+07	6.31853e+06	5.9126e+06	5.5252e+06	4.90696e+06	6.20769e+06	1.02151e+07
P23677	P23677		ITPKA		863662	943651	822751	1.06173e+06	839167	882095	904370	864884	895098	857436	876034	885560	941009	821041	874303	644258	923264	916993
P23721	P23721		serC		784863	2.63623e+06	943896	2.60638e+06	5.7637e+06	2.57352e+06	818381	569724	2.45123e+06		805078	658676	2.62531e+06	2.54764e+06	2.6327e+06	2.10454e+06	2.56876e+06	991227
P23724	P23724		PRE7		7.74289e+06	3.92425e+06	8.11869e+06	4.1007e+06	6.87781e+06	3.81509e+06	6.91764e+06	7.36953e+06	3.95524e+06	6.87078e+06	7.03348e+06	7.23138e+06	4.01574e+06	3.96598e+06	3.98638e+06	3.21878e+06	3.73631e+06	7.43679e+06
P23776	P23776		EXG1		6.75887e+06	3.48302e+06	6.25011e+06	2.68513e+06	6.50196e+06	3.70748e+06	6.67275e+06	6.04224e+06	3.47213e+06	4.99427e+06	5.96454e+06	6.55846e+06	3.22541e+06	3.54573e+06	3.00353e+06	2.79888e+06	3.41688e+06	6.06972e+06
P23786	P23786		CPT2		3.30511e+06	3.28114e+06	3.27325e+06	3.15048e+06	2.39253e+06	2.5842e+06	3.161e+06	3.16317e+06	3.01004e+06	2.78622e+06	2.74518e+06	2.82564e+06	3.14403e+06	3.01966e+06	3.00981e+06	2.99328e+06	2.87103e+06	3.16405e+06
P23827	P23827		eco		781757	2.07375e+06	738552	2.14015e+06	665403	2.23309e+06	565865	739801	2.44064e+06	530652	443035	638901	2.51234e+06	2.31533e+06	2.16184e+06	2.00213e+06	2.29234e+06	608117
P23833	P23833		SCO1		2.25966e+06	1.28253e+06	2.38245e+06	1.06501e+06	1.84932e+06	777445	2.10709e+06	2.1055e+06	1.3505e+06	2.2505e+06	2.04918e+06	1.87857e+06	1.24413e+06	1.17382e+06	1.02432e+06	1.22276e+06	1.22045e+06	2.07918e+06
P23836	P23836		phoP		358151	1.83113e+06	221948	1.6942e+06	262340	1.76374e+06	1.34031e+06	269426	1.92693e+06		331641	352890	1.94931e+06	1.98466e+06	1.81778e+06	1.9002e+06	1.93693e+06	332411
P23839	P23839		yicC		1.433e+06	6.03119e+06	922749	6.87242e+06	1.89862e+06	7.12804e+06	2.51918e+06	1.67319e+06	6.16904e+06	3.37085e+06		1.88806e+06	6.13656e+06	5.89242e+06	5.9e+06	4.96335e+06	6.64869e+06	1.96417e+06
P23843	P23843		oppA		2.50411e+06	3.5428e+06	2.49756e+06	3.33072e+06	1.72443e+06	3.44153e+06	2.05146e+06	2.34232e+06	3.29187e+06	2.02881e+06	1.40126e+06	597000	3.56025e+06	3.47449e+06	3.17339e+06	2.82122e+06	3.58535e+06	525005
P23847	P23847		dppA		4.66731e+06	1.77377e+07	4.69425e+06	1.75244e+07	4.23872e+06	1.7446e+07	4.35256e+06	4.3797e+06	1.87263e+07	3.90915e+06	4.06816e+06	4.34469e+06	1.92523e+07	1.87099e+07	1.76767e+07	1.55311e+07	1.80179e+07	4.78142e+06
P23857	P23857		pspE		1.03596e+06	4.26909e+06	976228	3.85226e+06	813209	4.7871e+06	1.11249e+06	885724	4.39929e+06	814947	990696	1.02965e+06	4.24097e+06	4.3213e+06	3.91139e+06	3.51862e+06	4.22602e+06	1.22114e+06
P23865	P23865		prc		2.31272e+06							2.25131e+06					1.58924e+06	1.5779e+06	1.39994e+06		1.38703e+06	
P23869	P23869		ppiB		470095	2.16746e+06	504584	2.13298e+06	328823	1.90443e+06	609307	450535	2.20066e+06	518873	553229	505456	2.05478e+06	2.38153e+06	2.19728e+06	1.85708e+06	2.05937e+06	659390
P23882	P23882		fmt		256284	1.36231e+06		1.31387e+06	137271	1.55487e+06	246149	78362.5	1.33212e+06				1.93425e+06	1.55945e+06	1.46148e+06	925204	1.62483e+06	77759.2
P23883	P23883		puuC		501465	2.18118e+06	633556	2.11492e+06	443194	1.74101e+06		377363	2.11523e+06		496132	439323	2.19385e+06	2.12985e+06	2.17732e+06	2.18383e+06	2.06229e+06	376128
P23893	P23893		hemL		1.12363e+06	2.07794e+06	1.0792e+06	1.60197e+06	719620	1.78407e+06	1.36061e+06	1.6976e+06	2.37748e+06	1.37177e+06	2.0439e+06	1.84033e+06	1.94984e+06	2.23993e+06	2.13078e+06	2.00996e+06	2.36552e+06	1.25411e+06
P23917	P23917		mak			1.16743e+06	299237	1.05058e+06		1.37466e+06			903964					679174	966361	831031	1.15877e+06	
P23919	P23919		DTYMK		9.09585e+06	9.18601e+06	9.67727e+06	9.78073e+06	7.52955e+06	8.86659e+06	8.96147e+06	9.26074e+06	9.15287e+06	8.8361e+06	8.05534e+06	8.83152e+06	9.24349e+06	9.73691e+06	9.84322e+06	8.59909e+06	8.98628e+06	9.24609e+06
P23921	P23921		RRM1		1.3932e+07	1.56164e+07	1.41644e+07	1.51729e+07	1.31763e+07	1.54252e+07	1.41701e+07	1.3473e+07	1.42393e+07	1.34472e+07	1.37198e+07	1.41061e+07	1.48263e+07	1.49176e+07	1.45841e+07	1.34166e+07	1.47051e+07	1.36087e+07
P24000	P24000		RPL24B		4.26304e+07	2.14028e+07	4.30513e+07	2.1358e+07	3.23272e+07	1.98158e+07	4.20605e+07	4.00539e+07	2.09062e+07	4.33467e+07	3.28268e+07	3.71661e+07	1.94162e+07	2.04723e+07	2.09152e+07	2.259e+07	1.95099e+07	3.99948e+07
P24031	P24031		PHO3		5.96584e+06	2.90636e+06	5.98166e+06	2.25169e+06	5.41348e+06	2.94787e+06	6.6904e+06	5.81988e+06	3.27654e+06	4.55761e+06	5.16862e+06	5.44949e+06	2.72656e+06	3.1676e+06	3.1595e+06	3.40874e+06	3.0835e+06	5.58314e+06
P24171	P24171		dcp		205614	995417	376941	1.02724e+06		1.06258e+06		471251	990420		384319	492703	1.18815e+06	1.16038e+06	1.05955e+06	937007	1.02021e+06	418027
P24182	P24182		accC		2.33176e+06	6.43369e+06	2.03741e+06	6.52266e+06	2.54346e+06	6.09756e+06	1.55472e+06	1.83277e+06	6.89355e+06	2.45191e+06	2.07015e+06	2.13861e+06	6.83384e+06	6.76571e+06	6.68178e+06	6.6103e+06	6.67307e+06	2.03389e+06
P24186	P24186		folD		2.41397e+06	3.49604e+06		2.8252e+06	1.12288e+06	2.96616e+06	1.05602e+06	669214	3.57428e+06		2.30407e+06		3.28758e+06	3.69983e+06	3.04241e+06	3.24459e+06	3.57042e+06	
P24215	P24215		uxuA		890713	2.60657e+06	1.31049e+06	2.73391e+06	1.17614e+06	2.83307e+06	1.0116e+06	886356	2.98288e+06			842334	3.16108e+06	3.05693e+06	2.92221e+06	3.29943e+06	2.82787e+06	767278
P24276	P24276		SSD1		3.15585e+06	1.46081e+06	3.12718e+06	1.40312e+06	2.7504e+06	1.31161e+06	2.85796e+06	2.92988e+06	1.4609e+06	2.63946e+06	2.85087e+06	2.98129e+06	1.43785e+06	1.44656e+06	1.42234e+06	1.4241e+06	1.36403e+06	2.80786e+06
