Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.42442e+07	2.3877e+07	2.35719e+07	2.4938e+07	2.26518e+07	2.19162e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	1	1	171327				185185	152170
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.17882e+08	5.18627e+08	5.04458e+08	5.04644e+08	4.77639e+08	4.86006e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	10	10	5.63588e+06	5.11811e+06	5.80999e+06	6.61286e+06	5.93686e+06	5.63885e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	3.61099e+06	4.71148e+06	4.63738e+06	5.18635e+06	4.92195e+06	5.06852e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.47412e+07	2.45255e+07	2.52724e+07	2.66146e+07	2.43944e+07	2.46437e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	2.97484e+08	3.25686e+08	3.32728e+08	3.02458e+08	3.48385e+08	3.32512e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	5	5	2.12947e+06	1.74701e+06	1.92093e+06	2.01433e+06	2.0141e+06	2.22329e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.41565e+08	4.33652e+08	4.13895e+08	4.24733e+08	4.13185e+08	4.12327e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.69664e+07	2.76147e+07	2.95542e+07	2.89885e+07	3.03225e+07	2.91691e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	15	15	1.35171e+08	1.34949e+08	1.359e+08	1.33922e+08	1.37588e+08	1.3646e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	9.00605e+07	8.53178e+07	7.95474e+07	8.86229e+07	8.52316e+07	8.26776e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	6.57157e+07	6.18957e+07	6.39864e+07	6.03512e+07	6.91377e+07	6.77786e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	8.61579e+06	8.84392e+06	9.04826e+06	9.00987e+06	9.39872e+06	9.37488e+06
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.40376e+07	1.46105e+07	1.31497e+07	1.47071e+07	1.35525e+07	1.42126e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.50138e+07	3.03354e+07	2.52728e+07	2.83016e+07	2.55613e+07	2.47052e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.63068e+06	1.40671e+06	1.78264e+06	1.8391e+06	1.5846e+06	1.50293e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	3	3	4.51813e+06	4.81386e+06	4.94262e+06	5.05567e+06	4.27972e+06	4.25672e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	7	7	7.91493e+06	8.15912e+06	8.25249e+06	7.75488e+06	8.5613e+06	7.91439e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.11144e+07	1.14505e+07	9.61617e+06	1.08825e+07	1.00244e+07	1.01344e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.3857e+07	2.37067e+07	2.02119e+07	2.29109e+07	2.12227e+07	2.19799e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	17	17	6.07944e+07	6.2967e+07	6.01108e+07	6.33994e+07	6.21591e+07	6.19303e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	13	13	8.33425e+07	8.98759e+07	8.97676e+07	9.13503e+07	9.27693e+07	9.18729e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.55607e+07	2.60456e+07	2.46004e+07	2.53932e+07	2.44782e+07	2.40804e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	2	2	91949.1		79635.4	116942		
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	1.92897e+07	2.15112e+07	2.03179e+07	2.20484e+07	2.01973e+07	1.9343e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	527628	613789	439216	491753	478572	556233
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	7	7	9.11984e+06	1.04485e+07	1.04803e+07	9.5569e+06	1.11987e+07	1.16795e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.23726e+07	1.30376e+07	1.24168e+07	1.28146e+07	1.1324e+07	1.20824e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.14475e+08	6.45916e+08	6.19549e+08	6.11623e+08	6.31255e+08	6.2474e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	13	13	2.40337e+07	2.38313e+07	2.22797e+07	2.39724e+07	2.26341e+07	2.29282e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	9.84303e+07	9.6006e+07	9.20279e+07	9.31256e+07	8.91652e+07	8.84752e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	3	3	1.29222e+07	1.26352e+07	1.15768e+07	1.33065e+07	1.30418e+07	1.21517e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	5.66255e+07	5.47471e+07	5.46417e+07	5.6191e+07	5.41912e+07	5.44552e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11	4.98115e+07	4.9872e+07	5.44971e+07	5.13741e+07	5.42717e+07	5.28202e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.3779e+08	1.41698e+08	1.43146e+08	1.40804e+08	1.40743e+08	1.40982e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.73346e+08	1.63756e+08	1.52048e+08	1.6057e+08	1.63067e+08	1.49645e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	6	6	642725	781375	659134	811838	654255	973690
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	1	1		1.79244e+07	6.05371e+06		1.37289e+07	
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	5	5	2.61545e+06	2.86909e+06	2.40711e+06	2.72503e+06	2.27679e+06	2.56482e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	13	13	5.82486e+06	6.65952e+06	5.76848e+06	6.2935e+06	6.19222e+06	6.42835e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	6.53075e+07	6.78293e+07	5.88744e+07	6.76525e+07	5.44335e+07	5.37493e+07
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	3	3	3.90037e+06	3.7133e+06	4.33506e+06	4.37016e+06	4.66586e+06	3.8915e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	1.87899e+08	1.89948e+08	1.88658e+08	1.88602e+08	1.86893e+08	1.9293e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	2.04835e+07	1.9873e+07	2.16736e+07	2.04314e+07	1.99755e+07	1.8804e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	13	13	5.21867e+06	5.06753e+06	5.6387e+06	5.63208e+06	5.77452e+06	5.66954e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	13	13	6.59018e+07	6.44921e+07	6.37767e+07	6.46942e+07	6.56348e+07	6.47181e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	9	9	6.81412e+06	6.65681e+06	5.79421e+06	6.55907e+06	6.69593e+06	6.74859e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	10	10	2.29908e+07	2.38264e+07	2.25744e+07	2.2692e+07	2.11678e+07	2.19923e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	3	3	2.18599e+06	2.54959e+06	1.8867e+06	2.87239e+06	2.383e+06	1.66145e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	5.8216e+07	5.6819e+07	5.5597e+07	5.81815e+07	5.54326e+07	5.56154e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	13	13	7.02386e+07	6.88563e+07	6.78436e+07	6.84182e+07	6.83e+07	6.95236e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	8.54512e+07	1.01062e+08	8.86176e+07	9.46857e+07	9.30498e+07	9.12878e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	19	19	2.04664e+07	2.1811e+07	2.05872e+07	2.08804e+07	2.08464e+07	2.08833e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	19	19	7.15955e+07	7.15599e+07	6.78812e+07	7.15691e+07	6.82441e+07	6.92502e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	3	3	2.06063e+07	2.12573e+07	2.19e+07	2.23139e+07	2.50005e+07	2.42676e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	8.1048e+07	8.35544e+07	7.89501e+07	7.92988e+07	7.86344e+07	7.83531e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.82821e+09	3.91477e+09	3.39377e+09	3.71339e+09	3.49755e+09	3.58551e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6	2.98529e+08	3.05166e+08	3.09909e+08	2.96957e+08	3.18137e+08	3.05859e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	8.93054e+08	8.38385e+08	9.95241e+08	8.87051e+08	9.73478e+08	1.0058e+09
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	7	7	1.62317e+08	1.62623e+08	1.62638e+08	1.6259e+08	1.63998e+08	1.60893e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	6	6	1.89941e+07	1.9624e+07	1.80963e+07	1.80152e+07	1.84524e+07	1.87101e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	2	2	366190	380085	477006	286641	438229	354628
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	10	10	4.25401e+07	4.37126e+07	3.93196e+07	4.14953e+07	3.85447e+07	3.97411e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.63068e+08	1.59812e+08	1.49439e+08	1.6052e+08	1.46773e+08	1.49749e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	2.83231e+06	2.55374e+06	3.08925e+06	2.46776e+06	2.23158e+06	2.73739e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	2	2	301799		345813		364480	399948
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	6	6	9.47004e+06	9.79241e+06	8.18249e+06	9.08206e+06	8.41303e+06	8.6191e+06
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	6	6	1.04388e+07	1.05284e+07	9.30772e+06	1.07721e+07	9.26007e+06	9.33322e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	5.05699e+06	4.85738e+06	6.1787e+06	4.9729e+06	5.67775e+06	5.68685e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	5	5	5.85626e+06	4.89813e+06	7.0431e+06	5.39857e+06	6.66502e+06	6.67839e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2	1.06452e+06	815954	1.09167e+06	1.11732e+06	819200	585986
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5	1.14107e+07	1.3051e+07	1.27458e+07	1.21439e+07	1.21989e+07	1.26134e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	4	4	3.87658e+06	3.94471e+06	4.66528e+06	4.17237e+06	4.09816e+06	4.00394e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	9	9	1.33237e+07	1.21163e+07	1.4176e+07	1.30936e+07	1.29696e+07	1.28e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	6	6	1.75252e+06	1.64521e+06	1.47616e+06	1.59991e+06	1.72715e+06	1.64469e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	1.79306e+07	1.83094e+07	1.70992e+07	1.71054e+07	1.76707e+07	1.59635e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	1.8174e+07	1.78254e+07	2.11202e+07	2.01008e+07	1.91517e+07	1.91817e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	6.4092e+06	6.1077e+06	7.34409e+06	6.49524e+06	7.30068e+06	6.96064e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	5.67276e+07	6.04197e+07	5.63423e+07	5.72904e+07	6.09033e+07	5.89672e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	2.21847e+06	2.21772e+06	1.96535e+06	2.30404e+06	2.09582e+06	2.16884e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1	720268	451296	478129		552199	437215
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1	1.08917e+06	1.51232e+06		1.52522e+06		1.60153e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.01511e+07	1.10542e+07	1.02706e+07	1.07404e+07	9.82961e+06	1.03265e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	1.02887e+07	9.02004e+06	9.75968e+06	1.0802e+07	9.19976e+06	1.04178e+07
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.51539e+06	2.80567e+06	2.15233e+06	2.69537e+06	2.24995e+06	2.30924e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	9.21146e+06	8.81767e+06	1.03303e+07	9.76619e+06	9.75257e+06	9.72073e+06
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.20467e+07	4.11122e+07	4.34173e+07	4.04067e+07	4.2472e+07	4.28036e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	12	12	2.28628e+06	2.72815e+06	3.07018e+06	3.01459e+06	2.9819e+06	2.7597e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	1.18498e+07	1.10442e+07	1.8352e+07	1.41508e+07	1.79456e+07	1.77077e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	5	5	6.385e+06	7.51376e+06	6.6333e+06	6.28282e+06	6.90643e+06	6.63089e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	9	9	2.51771e+07	2.49242e+07	2.67124e+07	2.29539e+07	2.48994e+07	2.38673e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	1.93935e+06	1.68215e+06	1.68909e+06	1.88522e+06	1.79243e+06	2.30667e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	4	4	3.23042e+07	2.95095e+07	3.21114e+07	3.27116e+07	3.2782e+07	3.26593e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2	3.52966e+07	3.70526e+07	3.15836e+07	3.34884e+07	3.34028e+07	3.61945e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	3	3	2.9333e+07	2.71269e+07	2.70157e+07	3.02817e+07	2.91259e+07	2.69457e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10	3.37488e+07	3.86941e+07	3.29359e+07	3.42503e+07	3.20814e+07	3.46264e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2	1.67428e+07	1.75941e+07	1.65301e+07	1.73113e+07	1.65883e+07	1.64132e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3	4.99308e+08	5.15143e+08	4.74076e+08	5.09834e+08	4.91825e+08	4.64364e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	6.6727e+06	8.20057e+06	6.47654e+06	7.2753e+06	6.07802e+06	5.14317e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	5	5	2.56477e+06	3.23881e+06	2.89645e+06	2.96704e+06	3.00072e+06	2.7617e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	4.64e+07	4.45754e+07	4.98784e+07	4.63122e+07	4.81061e+07	4.87819e+07
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	2.84184e+06	2.27961e+06	2.82967e+06	2.76947e+06	2.75833e+06	2.60076e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	5	5	2.43519e+07	2.43774e+07	2.27167e+07	2.61706e+07	2.357e+07	2.33997e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	31	31	3.7996e+08	3.84514e+08	3.70862e+08	3.80302e+08	3.81923e+08	3.78826e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	6	6	2.73486e+06	2.85272e+06	2.82566e+06	2.79167e+06	2.73297e+06	2.57637e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	2	2	1.60731e+06	1.85871e+06	2.51374e+06	1.62285e+06	2.18599e+06	2.27587e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	5	5	3.41001e+06	2.85952e+06	4.22122e+06	3.28154e+06	4.1233e+06	4.67864e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	2.02135e+07	2.26713e+07	2.07877e+07	2.13495e+07	2.00822e+07	2.04322e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7	1.05825e+08	1.08165e+08	9.59417e+07	1.0382e+08	9.50721e+07	9.94795e+07
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	5.97541e+07	5.93581e+07	5.97175e+07	6.31307e+07	5.68855e+07	5.78289e+07
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	1.3122e+08	1.27055e+08	1.35335e+08	1.37136e+08	1.27237e+08	1.24387e+08
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	3	3	2.76495e+06	3.71787e+06	2.89989e+06	3.36736e+06	3.06226e+06	3.08246e+06
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4	3.8414e+06	4.13826e+06	3.49787e+06	3.85742e+06	3.59771e+06	3.58179e+06
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3	2.00736e+06	1.91766e+06	1.30971e+06	1.93671e+06	1.60376e+06	2.0844e+06
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	12	12	9.61738e+06	9.93857e+06	9.84613e+06	9.48027e+06	9.52105e+06	9.34902e+06
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	4	4	3.70229e+06	3.49873e+06	3.61559e+06	3.4183e+06	3.30243e+06	3.52062e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	14	14	4.55034e+07	4.45312e+07	4.22448e+07	4.65022e+07	4.26326e+07	4.14309e+07
P0ADF6	EDD_ECOLI	edd	Phosphogluconate dehydratase	6	6	5.32129e+06	4.76432e+06	4.0704e+06	4.95121e+06	5.06571e+06	4.52302e+06
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	15	15	7.65582e+07	7.81671e+07	7.25153e+07	7.67948e+07	7.24962e+07	7.23041e+07
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	19	19	2.14322e+08	2.10796e+08	2.2021e+08	2.09295e+08	2.18616e+08	2.25796e+08
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	5	4	3.43115e+06	4.07984e+06	4.90991e+06	4.15028e+06	4.74197e+06	4.88268e+06
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	3	3	2.02941e+06	2.07051e+06	1.97695e+06	1.94576e+06	1.91586e+06	2.04761e+06
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5	2.78133e+07	2.74047e+07	3.05195e+07	3.05514e+07	3.25026e+07	3.28166e+07
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10	8.92035e+07	9.23924e+07	8.76885e+07	9.40919e+07	8.46012e+07	8.50363e+07
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	5	5	4.93746e+07	4.38762e+07	4.44843e+07	4.95167e+07	4.72515e+07	4.4327e+07
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2		290765	382201		263751	232175
P0ADM8	YIEE_ECOLI	yieE	Uncharacterized protein YieE	3	3			400405		389756	395161
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	6	6	3.52813e+07	3.5834e+07	3.75764e+07	3.45866e+07	3.74767e+07	3.57025e+07
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	6	6	1.28103e+07	1.2629e+07	1.27839e+07	1.24144e+07	1.32076e+07	1.33597e+07
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	3	3	6.7489e+06	8.19934e+06	6.20082e+06	6.42304e+06	5.82913e+06	6.09577e+06
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	7	7	3.40957e+07	3.51979e+07	3.02716e+07	3.16046e+07	3.12605e+07	2.93554e+07
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	6	6	2.71627e+06	3.056e+06	2.4165e+06	2.77392e+06	2.36841e+06	2.58218e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	2	2	2.4678e+07	2.31884e+07	2.25311e+07	2.57251e+07	2.44018e+07	2.49339e+07
P0ADR6	RLMM_ECOLI	rlmM	Ribosomal RNA large subunit methyltransferase M	7	7	1.13259e+07	1.10516e+07	1.04495e+07	1.08102e+07	1.10888e+07	9.84879e+06
P0ADR8	YGDH_ECOLI	ygdH	LOG family protein YgdH	18	18	3.4669e+07	3.63894e+07	3.56861e+07	3.62395e+07	3.52579e+07	3.59529e+07
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	4	4	3.73416e+07	3.89202e+07	3.87616e+07	3.66406e+07	3.66545e+07	3.40177e+07
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	11	11	2.17798e+07	2.17179e+07	2.36009e+07	2.24002e+07	2.29997e+07	2.30479e+07
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	8	8	9.79323e+06	9.20228e+06	1.02242e+07	1.01061e+07	9.49565e+06	9.53439e+06
P0ADT2	YGIB_ECOLI	ygiB	UPF0441 protein YgiB	3	3	501210	520103	570176	444170	457972	653559
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12	1.48772e+07	1.4626e+07	1.55177e+07	1.49409e+07	1.45056e+07	1.43942e+07
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	11	11	1.57794e+07	1.5747e+07	1.65026e+07	1.61151e+07	1.62349e+07	1.68147e+07
P0ADU2	YGIN_ECOLI	ygiN	Probable quinol monooxygenase YgiN	6	6	6.83163e+07	6.85599e+07	7.22679e+07	6.61416e+07	7.12715e+07	7.02461e+07
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5	4.16323e+07	3.89107e+07	4.1143e+07	4.02789e+07	4.17792e+07	4.23469e+07
P0ADU7	YQIB_ECOLI	yqiB	Uncharacterized protein YqiB	2	2	443374	539863	467100	583306	416194	399338
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	3	3	8.99918e+06	9.31323e+06	1.05864e+07	8.92747e+06	9.6935e+06	1.03051e+07
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	4	4	3.66547e+06	3.73766e+06	3.80794e+06	3.87149e+06	3.86332e+06	3.29902e+06
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	8	8	6.57948e+07	6.58728e+07	6.41106e+07	6.42342e+07	6.50619e+07	6.45388e+07
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	7	7	1.18413e+08	1.22494e+08	1.12817e+08	1.19505e+08	1.14122e+08	1.14528e+08
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2	5.69359e+07	5.71883e+07	5.87917e+07	5.58501e+07	5.96696e+07	6.05555e+07
P0ADX9	RSMD_ECOLI	rsmD	Ribosomal RNA small subunit methyltransferase D	3	3	4.56274e+06	4.34675e+06	5.11687e+06	4.77254e+06	4.47048e+06	4.34524e+06
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	25	25	8.88526e+07	8.97654e+07	8.74309e+07	8.8633e+07	8.76479e+07	8.8701e+07
P0ADY3	RL14_ECOLI	rplN	50S ribosomal protein L14	8	8	4.05565e+08	4.13631e+08	3.91409e+08	4.19722e+08	4.13119e+08	4.03259e+08
P0ADY7	RL16_ECOLI	rplP	50S ribosomal protein L16	7	7	4.11646e+08	4.13155e+08	4.38707e+08	4.06137e+08	4.25468e+08	4.38514e+08
P0ADZ0	RL23_ECOLI	rplW	50S ribosomal protein L23	5	5	1.95282e+08	2.09889e+08	2.05935e+08	1.9887e+08	2.04778e+08	2.01992e+08
P0ADZ4	RS15_ECOLI	rpsO	30S ribosomal protein S15	5	5	9.48311e+08	9.15845e+08	8.7385e+08	9.25269e+08	9.08375e+08	9.13639e+08
