Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.18879e+08	2.37514e+08	2.17088e+08	2.29509e+08	2.2093e+08	2.39398e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.2103e+09	1.08424e+09	1.20045e+09	1.20402e+09	1.22733e+09	1.09019e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	8.6407e+07	8.56064e+07	8.00512e+07	7.8815e+07	8.70673e+07	8.16412e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	7	7	1.67781e+09	1.00085e+09	1.84292e+09	1.07009e+09	1.68175e+09	1.0853e+09
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.04689e+08	6.04482e+08	6.20611e+08	6.21525e+08	6.46297e+08	6.24382e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	4.68727e+07	4.40494e+07	4.88429e+07	4.74584e+07	4.70651e+07	4.59975e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.28016e+08	3.59012e+08	3.31313e+08	3.58885e+08	3.34421e+08	3.54559e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.04221e+07	2.07792e+07	2.14362e+07	1.9326e+07	2.02983e+07	2.07721e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1	1.30016e+06		1.50636e+06	1.17497e+06	1.14263e+06	1.56609e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	9.61528e+06	1.0362e+07	9.23647e+06	9.18424e+06	9.97954e+06	1.13957e+07
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.39595e+06	1.3466e+06	1.36914e+06	1.92243e+06		1.81908e+06
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	7	7	1.81376e+07	1.93157e+07	1.98375e+07	1.7891e+07	2.02665e+07	1.98627e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4	3.92797e+06	3.68706e+06	3.62162e+06	4.4157e+06	3.44997e+06	4.21376e+06
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1	2.96768e+06	2.52949e+06	2.45775e+06	2.03261e+06	2.42002e+06	2.15406e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	3.67748e+06	3.5194e+06	3.66082e+06	3.68663e+06	3.38367e+06	3.65548e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	1.01112e+06	1.28934e+06	940508	1.15857e+06	791480	1.19599e+06
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	3.95163e+06	3.94989e+06	3.92877e+06	4.1245e+06	4.05086e+06	4.0099e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	4.96266e+06	3.26687e+06	4.69233e+06	2.49084e+06	4.15253e+06	3.39966e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	4.09869e+07	3.86542e+07	3.86106e+07	3.79978e+07	4.19413e+07	4.08845e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.15668e+07	1.1377e+07	1.20881e+07	1.07579e+07	1.18245e+07	1.18393e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	10	10	1.356e+08	1.38367e+08	1.37804e+08	1.42839e+08	1.39204e+08	1.37576e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.64478e+07	1.19607e+07	1.65663e+07	1.67776e+07	1.74204e+07	1.19796e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	8	8	4.20141e+07	4.62699e+07	4.63549e+07	4.49837e+07	4.33887e+07	4.46821e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	6	6	3.78491e+07	4.02898e+07	3.97685e+07	4.47026e+07	3.7875e+07	4.08064e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2	1.78905e+06	2.13666e+06	1.19794e+06	2.39545e+06	1.47411e+06	1.56453e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	2	2	4.82451e+06	4.74626e+06	4.1866e+06	3.28639e+06	4.96187e+06	4.53438e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3	3.35177e+06	3.14479e+06	3.6329e+06	2.08463e+06	3.93947e+06	3.32205e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1	1.25365e+06	1.48693e+06	1.39126e+06	1.37383e+06	1.39477e+06	1.6802e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	25	25	7.75048e+07	7.28891e+07	7.88266e+07	7.34645e+07	7.66496e+07	7.15714e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	2.01297e+08	2.0777e+08	2.0614e+08	2.08055e+08	1.96878e+08	2.01102e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	7.06466e+07	7.56013e+07	6.88326e+07	7.70121e+07	6.93475e+07	7.72809e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.84529e+07	1.72171e+07	1.70155e+07	1.50846e+07	1.78563e+07	1.75805e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.56993e+07	1.27274e+07	1.6207e+07	1.30056e+07	1.62457e+07	2.29239e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.27775e+07	2.16317e+07	2.28393e+07	2.09842e+07	2.30659e+07	2.10893e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	4.72003e+06	5.06074e+06	4.27792e+06	4.62715e+06	4.68338e+06	4.80443e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	2	2	328837	269266	337037	335237		265591
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	2.40226e+06	2.1242e+06	2.31193e+06	2.36951e+06	2.10978e+06	2.19025e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6	1.1846e+07	1.23894e+07	1.21605e+07	1.19538e+07	1.19319e+07	1.26995e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	1	1	7.19937e+06	6.09881e+06	6.13689e+06	3.95788e+06	7.99964e+06	6.49944e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.01529e+06	1.09211e+06	977427	1.18478e+06	1.06811e+06	1.0453e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.53339e+07	1.68172e+07	1.48005e+07	1.65859e+07	1.49008e+07	1.73564e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.6441e+07	1.60721e+07	1.56076e+07	1.61265e+07	1.69136e+07	1.46471e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	6	6	1.26315e+07	1.46758e+07	1.29088e+07	1.36292e+07	1.12458e+07	1.37411e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	4	4	1.02481e+06	648692	995774	826260	1.05254e+06	954454
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.58583e+07	1.82812e+07	1.59089e+07	1.78354e+07	1.58087e+07	1.82518e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	2.14989e+06	2.74715e+06	2.33647e+06	2.13954e+06	2.38377e+06	1.80927e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	7.00966e+06	6.88653e+06	7.83876e+06	6.93017e+06	7.8759e+06	6.70918e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	5	5	1.4929e+07	1.67901e+07	1.49409e+07	1.62556e+07	1.55407e+07	1.64275e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	5	5	2.63943e+07	2.0853e+07	2.60844e+07	2.28989e+07	2.43439e+07	2.18545e+07
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	4.11597e+06	4.89084e+06	4.65406e+06	4.95645e+06	3.90821e+06	4.79868e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	2.19722e+06	2.12125e+06	1.96435e+06	1.9919e+06	1.76922e+06	1.88497e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	232153	136495	167360		130994	139126
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	15	14	5.68953e+07	5.41975e+07	5.67969e+07	5.34297e+07	5.57759e+07	5.37174e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	9	9	4.0783e+06	4.09487e+06	4.04441e+06	4.3346e+06	3.92661e+06	4.29573e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	5.26793e+07	5.87273e+07	5.50577e+07	5.92907e+07	5.10005e+07	5.95488e+07
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	8.1881e+06	8.58931e+06	8.9198e+06	6.93487e+06	9.1374e+06	8.57854e+06
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	2.00754e+07	2.03159e+07	1.96303e+07	2.05522e+07	1.96664e+07	1.95658e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	5	5	7.29567e+06	6.56362e+06	8.18018e+06	6.90393e+06	7.72611e+06	7.0066e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	5.31961e+06	5.06932e+06		7.96939e+06	5.10378e+06	
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.58169e+07	3.62147e+07	3.79998e+07	3.42285e+07	3.51172e+07	3.47221e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	2.45988e+07	2.93744e+07	2.69539e+07	2.44619e+07	2.48203e+07	2.85401e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	3.97254e+07	3.92007e+07	3.97626e+07	4.07324e+07	4.23247e+07	3.98799e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.14911e+07	1.71968e+07	2.0077e+07	1.86646e+07	2.08287e+07	1.80073e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	7	7	6.20431e+06	6.06403e+06	5.82728e+06	6.31422e+06	5.89093e+06	6.3483e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.3104e+07	1.21017e+07	1.31015e+07	1.26254e+07	1.23797e+07	1.23596e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	6.91484e+06	8.58585e+06	7.6562e+06	9.46275e+06	7.64258e+06	8.56888e+06
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	2.87966e+07	2.63999e+07	2.86148e+07	2.31188e+07	3.0366e+07	2.4345e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	1.61188e+06	1.66322e+06	1.46124e+06	1.90598e+06	1.99337e+06	
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	2.90944e+07	2.34387e+07	2.9016e+07	2.39934e+07	2.87028e+07	2.37601e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	7.28454e+06	7.55311e+06	8.32435e+06	7.58843e+06	8.1316e+06	8.68566e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16	8.33841e+08	7.83455e+08	8.78526e+08	7.6344e+08	8.4236e+08	7.83287e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.02534e+08	1.04354e+08	1.07416e+08	1.02733e+08	1.06363e+08	1.05051e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	8	8	2.80257e+07	3.01489e+07	2.853e+07	3.0832e+07	2.7699e+07	3.07818e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	3	3	3.03115e+06	3.31745e+06	3.0582e+06	3.46159e+06	3.15699e+06	3.66744e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	18	18	2.61721e+07	2.69614e+07	2.68e+07	2.72603e+07	2.64185e+07	2.71311e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.0074e+07	1.06883e+07	1.12921e+07	1.1399e+07	1.06195e+07	1.13943e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	5.2442e+06	4.77626e+06	5.62421e+06	6.75256e+06	5.14031e+06	6.13205e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	2.08704e+08	2.07279e+08	2.09054e+08	2.12477e+08	2.0935e+08	2.10244e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.51978e+08	1.55629e+08	1.49513e+08	1.56369e+08	1.47663e+08	1.50331e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	16	16	1.84601e+08	2.00304e+08	1.8633e+08	1.9808e+08	1.68813e+08	1.98616e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	30	30	4.25136e+08	4.20636e+08	4.23428e+08	4.26532e+08	4.17727e+08	4.20006e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	4.89199e+08	4.37921e+08	4.62507e+08	4.38643e+08	4.68493e+08	4.26263e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	3	3	1.097e+06	1.01302e+06	874415	1.32521e+06	798944	1.18507e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	20	20	8.62344e+07	8.19534e+07	8.60321e+07	8.61565e+07	8.69191e+07	8.19928e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	14	14	7.08697e+07	7.07035e+07	7.17507e+07	7.50985e+07	7.24292e+07	7.31123e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	3.80228e+07	4.06989e+07	3.72903e+07	4.20231e+07	3.86464e+07	4.3236e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	24	24	8.11434e+07	8.65607e+07	8.54865e+07	8.4787e+07	8.44948e+07	8.55085e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.59809e+08	2.39081e+08	2.65287e+08	2.25427e+08	2.52183e+08	2.35959e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.1749e+07	2.2795e+07	2.32642e+07	2.40168e+07	2.12873e+07	2.36043e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.30872e+07	1.46668e+07	1.40407e+07	1.45174e+07	1.33102e+07	1.44039e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.1198e+07	5.1411e+07	4.94277e+07	5.09651e+07	4.98154e+07	5.09418e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	508987	627458	522853	613376	554874	407213
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	11	11	1.03453e+07	9.24724e+06	1.00042e+07	9.24041e+06	9.71005e+06	9.65378e+06
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.18837e+07	4.37786e+07	4.36466e+07	4.35688e+07	4.27739e+07	4.39466e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	27	27	3.6104e+07	3.86859e+07	3.62172e+07	3.80878e+07	3.53201e+07	3.74502e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.38188e+07	1.3905e+07	1.3672e+07	1.3829e+07	1.39417e+07	1.33413e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.25328e+06	9.22087e+06	1.00634e+07	9.32003e+06	1.00119e+07	1.04565e+07
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	2	2	2.39082e+07	2.38807e+07	2.33726e+07	2.40761e+07	2.34664e+07	2.32555e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	13	13	1.71516e+08	1.71984e+08	1.76146e+08	1.74459e+08	1.75691e+08	1.76736e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.2939e+07	2.82855e+07	2.32607e+07	2.48781e+07	2.40192e+07	2.60704e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	24	24	1.94605e+08	1.94862e+08	1.97657e+08	1.97796e+08	1.95006e+08	1.917e+08
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	1.72932e+06		1.99912e+06		1.89779e+06	1.2928e+06
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.8123e+06	2.06728e+06	1.05334e+06	1.19791e+06	1.60261e+06	1.52547e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	9.10995e+06	8.18819e+06	8.50034e+06	8.40671e+06	8.0815e+06	8.91483e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.21957e+07	2.35334e+07	2.49843e+07	2.52491e+07	2.43858e+07	2.55505e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	3	3	478209	490806	414076			
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.0222e+08	5.02342e+08	4.91825e+08	5.08122e+08	5.10031e+08	4.93915e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	6.61963e+06	7.60345e+06	6.75083e+06	6.62837e+06	6.57517e+06	7.94086e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3	6.07863e+06	3.9467e+06	5.98741e+06	4.94052e+06	5.65423e+06	5.91836e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.32616e+07	2.26746e+07	2.26321e+07	2.23667e+07	2.41132e+07	2.4587e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1	2.25241e+07	1.88677e+07			1.55853e+07	2.71434e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.42438e+08	3.31253e+08	3.29515e+08	3.39931e+08	3.2464e+08	3.19361e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	5	5	3.2903e+06	3.3526e+06	3.34035e+06	2.56911e+06	3.49535e+06	3.02669e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.37696e+08	4.42981e+08	4.25079e+08	4.49844e+08	4.26982e+08	4.29434e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.69322e+07	2.70665e+07	2.79725e+07	2.60675e+07	2.86633e+07	2.88241e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	16	16	1.36113e+08	1.32726e+08	1.36608e+08	1.31168e+08	1.35914e+08	1.32571e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.15374e+07	8.2761e+07	8.69052e+07	8.17513e+07	7.85565e+07	8.53035e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	5.88509e+07	5.7704e+07	5.96547e+07	4.94026e+07	5.62435e+07	5.45409e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	1.13154e+07	1.02898e+07	1.12873e+07	9.80808e+06	1.12218e+07	1.03205e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.37293e+07	1.48677e+07	1.36196e+07	1.49315e+07	1.28306e+07	1.51509e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.63763e+07	2.74744e+07	2.49809e+07	3.00629e+07	2.62641e+07	2.7606e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	2.06783e+06	1.97446e+06	1.98318e+06	2.45998e+06	2.27817e+06	2.33347e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	3	3	4.92934e+06	4.67343e+06	4.53765e+06	5.28522e+06	4.98889e+06	5.44286e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	8.41736e+06	8.69163e+06	8.71667e+06	8.7851e+06	9.02621e+06	8.36615e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	10	10	1.06285e+07	1.16343e+07	1.00686e+07	1.17126e+07	1.01381e+07	1.12775e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	2	2	2.52558e+07	2.45998e+07	2.43992e+07	2.59756e+07	2.40903e+07	2.36755e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	18	18	6.89693e+07	6.87982e+07	7.01574e+07	7.00262e+07	7.01071e+07	6.80726e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	13	13	9.66846e+07	9.04604e+07	9.73297e+07	9.26106e+07	9.69874e+07	9.49411e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	11	11	2.48797e+07	2.55002e+07	2.52752e+07	2.66196e+07	2.50084e+07	2.5892e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	2	2		367556			413597	414382
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	2.02838e+07	2.15552e+07	2.00654e+07	2.11653e+07	2.03049e+07	2.19204e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	588060	621895	757406	523606	695683	613263
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	7	7	9.70884e+06	8.28953e+06	9.97152e+06	7.79442e+06	9.47374e+06	8.47535e+06
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.20591e+07	1.25897e+07	1.24238e+07	1.37984e+07	1.22389e+07	1.34157e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.5715e+08	6.23552e+08	6.45262e+08	6.50752e+08	6.48828e+08	6.15986e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	13	13	1.93181e+07	1.91119e+07	1.93096e+07	1.90011e+07	1.87671e+07	1.91235e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	8.83182e+07	9.96987e+07	8.78307e+07	9.57358e+07	8.9934e+07	9.53485e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	3	3	1.11492e+07	1.31538e+07	1.23881e+07	1.19167e+07	1.19227e+07	1.20944e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	5.16386e+07	5.78912e+07	5.26968e+07	5.41946e+07	5.18511e+07	5.72798e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11	5.69152e+07	4.8287e+07	5.55222e+07	4.89097e+07	5.57233e+07	4.85149e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.41073e+08	1.42311e+08	1.43917e+08	1.40131e+08	1.46145e+08	1.38005e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.67551e+08	1.84631e+08	1.75544e+08	1.76776e+08	1.64689e+08	1.6659e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	7	7	3.11959e+06	2.13699e+06	2.50088e+06	1.97124e+06	3.07596e+06	2.39914e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	1	1	1.93673e+07		1.84833e+07	3.01662e+07	2.69355e+07	
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.37388e+06	2.63124e+06	2.23866e+06	3.10585e+06	2.42878e+06	2.52554e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	9	9	6.35759e+06	6.84111e+06	6.58955e+06	6.85592e+06	5.97646e+06	7.0267e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	5.67928e+07	7.03111e+07	5.62254e+07	6.78269e+07	6.22055e+07	6.81986e+07
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	3	3	3.72522e+06	2.96584e+06	3.1486e+06	3.54149e+06	3.30386e+06	3.43076e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	12	12	2.02724e+08	1.95461e+08	1.96901e+08	1.91495e+08	1.94401e+08	1.9338e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	2.00379e+07	1.94003e+07	1.8948e+07	1.81389e+07	1.9888e+07	2.02331e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	13	13	6.41929e+06	5.92898e+06	6.49699e+06	5.81828e+06	6.4698e+06	6.01112e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	13	13	6.84762e+07	6.82114e+07	6.96179e+07	6.70391e+07	7.07194e+07	6.73334e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	7	7	6.2712e+06	6.59821e+06	6.26487e+06	6.41959e+06	6.065e+06	6.9191e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9	2.22186e+07	2.29606e+07	2.26005e+07	2.31168e+07	2.26733e+07	2.29111e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2		2.88696e+06	2.00784e+06	2.80436e+06		3.19923e+06
